ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,rush_att,rush_yds,rush_yds_per_att,rush_td,targets,rec,rec_yds,rec_yds_per_rec,rec_td,catch_pct,rec_yds_per_tgt,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,all_td,scoring
1,2016,2017-01-01,16,23.132,PHI,,DAL,W 27-13,,9,28,3.11,1,1,1,5,5.00,0,100.0%,5.00,0,0,,0,1,6
2,2017,2017-09-10,1,24.019,PIT,@,CLE,W 21-18,,0,0,,0,0,0,0,,0,0.0%,,0,0,,0,0,0
3,2017,2017-09-17,2,24.026,PIT,,MIN,W 26-9,,1,1,1.00,0,0,0,0,,0,0.0%,,1,25,25.00,0,0,0
4,2017,2017-09-24,3,24.033,PIT,@,CHI,L 17-23,,1,3,3.00,0,0,0,0,,0,0.0%,,1,24,24.00,0,0,0
5,2017,2017-10-01,4,24.040,PIT,@,BAL,W 26-9,,1,1,1.00,0,0,0,0,,0,0.0%,,2,36,18.00,0,0,0
6,2017,2017-10-08,5,24.047,PIT,,JAX,L 9-30,,0,0,,0,0,0,0,,0,0.0%,,0,0,,0,0,0
7,2017,2017-10-15,6,24.054,PIT,@,KAN,W 19-13,,1,3,3.00,0,0,0,0,,0,0.0%,,0,0,,0,0,0
8,2017,2017-10-22,7,24.061,PIT,,CIN,W 29-14,,1,0,0.00,0,0,0,0,,0,0.0%,,1,16,16.00,0,0,0
9,2017,2017-10-29,8,24.068,PIT,@,DET,W 20-15,,0,0,,0,0,0,0,,0,0.0%,,0,0,,0,0,0
10,2017,2017-11-12,9,24.082,PIT,@,IND,W 20-17,,0,0,,0,0,0,0,,0,0.0%,,1,18,18.00,0,0,0
11,2017,2017-11-16,10,24.086,PIT,,TEN,W 40-17,,0,0,,0,0,0,0,,0,0.0%,,1,21,21.00,0,0,0
