ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,all_td,scoring,def_int,def_int_yds,def_int_td
1,1966,1966-11-06,9,23.044,BUF,@,MIA,W 29-0,0,0,,0,0,0,1,20,0
2,1967,1967-12-09,13,24.077,BUF,@,BOS,W 44-16,0,0,,0,1,6,2,78,1
3,1967,1967-12-24,14,24.092,BUF,@,OAK,L 21-28,0,0,,0,0,0,1,10,0
4,1968,1968-12-07,14,25.075,BUF,@,HOU,L 6-35,0,0,,0,0,0,1,22,0
5,1969,1969-10-11,5,26.018,BOS,@,BUF,L 16-23,0,0,,0,0,0,1,3,0
6,1969,1969-11-09,9,26.047,BOS,,MIA,L 16-17,1,13,13.00,0,0,0,0,0,0
7,1970,1970-10-04,3,27.011,BOS,,BAL,L 6-14,,,,,,,,,
8,1970,1970-10-11,4,27.018,BOS,@,KAN,L 10-23,,,,,,,,,
9,1970,1970-10-18,5,27.025,BOS,,NYG,L 0-16,,,,,,,,,
10,1970,1970-10-25,6,27.032,BOS,@,BAL,L 3-27,1,8,8.00,0,0,0,0,0,0
11,1970,1970-11-01,7,27.039,BOS,,BUF,L 10-45,,,,,,,,,
12,1970,1970-11-08,8,27.046,BOS,@,STL,L 0-31,,,,,,,,,
13,1970,1970-11-15,9,27.053,BOS,,SDG,L 14-16,,,,,,,,,
14,1970,1970-11-22,10,27.060,BOS,@,NYJ,L 3-17,,,,,,,,,
15,1970,1970-11-29,11,27.067,BOS,@,BUF,W 14-10,,,,,,,,,
16,1970,1970-12-06,12,27.074,BOS,@,MIA,L 20-37,,,,,,,,,
17,1970,1970-12-13,13,27.081,BOS,,MIN,L 14-35,,,,,,,,,
18,1970,1970-12-20,14,27.088,BOS,@,CIN,L 7-45,,,,,,,,,
