ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,all_td,scoring,sacks,tackles_solo,tackles_assists,def_int,def_int_yds,def_int_td
40,1999,1999-12-19,14,24.283,SEA,@,DEN,L 30-36,*,0,0,,0,0,0,0.0,,,1,0,0
41,1999,1999-12-26,15,24.290,SEA,,KAN,W 23-14,*,0,0,,0,0,0,0.0,,,1,27,0
42,1999,2000-01-02,16,24.297,SEA,@,NYJ,L 9-19,*,,,,,,,,,,,,
43,2000,2000-09-03,1,25.176,SEA,@,MIA,L 0-23,,,,,,,,,,,,,
44,2000,2000-09-10,2,25.183,SEA,,STL,L 34-37,*,,,,,,,,,,,,
45,2000,2000-09-17,3,25.190,SEA,,NOR,W 20-10,*,,,,,,,,,,,,
46,2000,2000-09-24,4,25.197,SEA,@,SDG,W 20-12,*,0,0,,0,0,0,0.0,,,1,0,0
47,2000,2000-10-02,5,25.205,SEA,@,KAN,L 17-24,*,,,,,,,,,,,,
48,2000,2000-10-08,6,25.211,SEA,@,CAR,L 3-26,,,,,,,,,,,,,
49,2000,2000-10-15,7,25.218,SEA,,IND,L 24-37,*,,,,,,,,,,,,
50,2000,2000-10-22,8,25.225,SEA,@,OAK,L 3-31,*,,,,,,,,,,,,
51,2000,2000-10-29,9,25.232,SEA,,KAN,L 19-24,,,,,,,,,,,,,
52,2000,2000-11-05,10,25.239,SEA,,SDG,W 17-15,,,,,,,,,,,,,
53,2000,2000-11-12,11,25.246,SEA,@,JAX,W 28-21,,,,,,,,,,,,,
54,2000,2000-11-26,12,25.260,SEA,,DEN,L 31-38,,0,0,,0,0,0,0.0,,,1,8,0
55,2000,2000-12-03,13,25.267,SEA,@,ATL,W 30-10,,,,,,,,,,,,,
56,2000,2000-12-10,14,25.274,SEA,@,DEN,L 24-31,,,,,,,,,,,,,
57,2000,2000-12-16,15,25.280,SEA,,OAK,W 27-24,,,,,,,,,,,,,
58,2000,2000-12-23,16,25.287,SEA,,BUF,L 23-42,,,,,,,,,,,,,
59,2001,2001-10-07,4,26.210,SEA,,JAX,W 24-15,,,,,,,,,,,,,
60,2001,2001-10-14,5,26.217,SEA,,DEN,W 34-21,*,0,0,,0,0,0,0.0,,,1,0,0
61,2001,2001-10-28,6,26.231,SEA,,MIA,L 20-24,*,,,,,,,,,,,,
62,2001,2001-11-04,7,26.238,SEA,@,WAS,L 14-27,*,,,,,,,,,,,,
63,2001,2001-11-11,8,26.245,SEA,,OAK,W 34-27,*,,,,,,,,,,,,
64,2001,2001-11-18,9,26.252,SEA,@,BUF,W 23-20,*,,,,,,,,,,,,
65,2001,2001-11-25,10,26.259,SEA,@,KAN,L 7-19,*,,,,,,,,,,,,
66,2001,2002-01-06,16,26.301,SEA,,KAN,W 21-18,*,,,,,,,,,,,,
67,2002,2002-09-08,1,27.181,SEA,@,OAK,L 17-31,*,,,,,,,,,,,,
68,2002,2002-09-15,2,27.188,SEA,,ARI,L 13-24,*,,,,,,,,,,,,
69,2002,2002-09-22,3,27.195,SEA,@,NYG,L 6-9,*,,,,,,,,,,,,
70,2002,2002-10-14,5,27.217,SEA,,SFO,L 21-28,*,,,,,,,,,,,,
71,2002,2002-10-20,6,27.223,SEA,@,STL,L 20-37,*,,,,,,,,,,,,
72,2002,2002-10-27,7,27.230,SEA,@,DAL,W 17-14,*,,,,,,,,,,,,
73,2002,2002-11-03,8,27.237,SEA,,WAS,L 3-14,*,,,,,,,,,,,,
74,2002,2002-11-10,9,27.244,SEA,@,ARI,W 27-6,*,0,0,,0,0,0,0.0,,,1,0,0
75,2002,2002-11-17,10,27.251,SEA,,DEN,L 9-31,*,0,0,,0,0,0,0.0,,,1,0,0
76,2002,2002-11-24,11,27.258,SEA,,KAN,W 39-32,*,,,,,,,,,,,,
77,2002,2002-12-01,12,27.265,SEA,@,SFO,L 24-31,*,,,,,,,,,,,,
78,2002,2002-12-08,13,27.272,SEA,,PHI,L 20-27,*,,,,,,,,,,,,
79,2002,2002-12-15,14,27.279,SEA,@,ATL,W 30-24,*,,,,,,,,,,,,
80,2002,2002-12-22,15,27.286,SEA,,STL,W 30-10,*,,,,,,,,,,,,
81,2002,2002-12-29,16,27.293,SEA,@,SDG,W 31-28,*,0,0,,0,0,0,0.0,,,1,0,0
82,2003,2003-10-12,5,28.215,SEA,,SFO,W 20-19,,,,,,,,,,,,,
83,2003,2003-10-19,6,28.222,SEA,,CHI,W 24-17,*,,,,,,,,,,,,
84,2003,2003-10-26,7,28.229,SEA,@,CIN,L 24-27,,,,,,,,,,,,,
85,2003,2003-11-02,8,28.236,SEA,,PIT,W 23-16,*,,,,,,,,,,,,
86,2003,2003-11-09,9,28.243,SEA,@,WAS,L 20-27,*,,,,,,,,,,,,
87,2003,2003-11-16,10,28.250,SEA,,DET,W 35-14,*,0,0,,0,0,0,0.0,,,1,8,0
88,2003,2003-11-23,11,28.257,SEA,@,BAL,L 41-44,*,,,,,,,,,,,,
89,2003,2003-11-30,12,28.264,SEA,,CLE,W 34-7,,0,0,,0,0,0,1.0,,,0,0,0
90,2003,2003-12-07,13,28.271,SEA,@,MIN,L 7-34,,,,,,,,,,,,,
91,2003,2003-12-14,14,28.278,SEA,@,STL,L 22-27,*,,,,,,,,,,,,
92,2003,2003-12-21,15,28.285,SEA,,ARI,W 28-10,*,,,,,,,,,,,,
93,2003,2003-12-27,16,28.291,SEA,@,SFO,W 24-17,*,0,0,,0,0,0,0.5,,,0,0,0
94,2004,2004-09-12,1,29.185,WAS,,TAM,W 16-10,*,,,,,,,,,,,,
95,2004,2004-09-19,2,29.192,WAS,@,NYG,L 14-20,*,0,0,,0,0,0,1.0,,,0,0,0
96,2004,2004-09-27,3,29.200,WAS,,DAL,L 18-21,*,,,,,,,,,,,,
97,2004,2004-10-03,4,29.206,WAS,@,CLE,L 13-17,*,,,,,,,,,,,,
98,2004,2004-10-10,5,29.213,WAS,,BAL,L 10-17,*,0,0,,0,0,0,1.0,,,1,12,0
99,2004,2004-10-17,6,29.220,WAS,@,CHI,W 13-10,*,0,0,,0,0,0,1.0,,,0,0,0
100,2004,2004-10-31,7,29.234,WAS,,GNB,L 14-28,*,0,0,,0,0,0,0.0,,,2,57,0
101,2004,2004-11-07,8,29.241,WAS,@,DET,W 17-10,*,,,,,,,,,,,,
102,2004,2004-11-14,9,29.248,WAS,,CIN,L 10-17,*,,,,,,,,,,,,
103,2004,2004-11-21,10,29.255,WAS,@,PHI,L 6-28,*,,,,,,,,,,,,
104,2004,2004-11-28,11,29.262,WAS,@,PIT,L 7-16,*,,,,,,,,,,,,
105,2004,2004-12-05,12,29.269,WAS,,NYG,W 31-7,*,,,,,,,,,,,,
106,2004,2004-12-12,13,29.276,WAS,,PHI,L 14-17,*,0,0,,0,0,0,0.0,,,1,10,0
107,2004,2004-12-26,15,29.290,WAS,@,DAL,L 10-13,*,0,0,,0,0,0,2.0,,,1,38,0
108,2004,2005-01-02,16,29.297,WAS,,MIN,W 21-18,*,0,0,,0,0,0,1.0,,,0,0,0
109,2005,2005-09-11,1,30.184,WAS,,CHI,W 9-7,*,,,,,,,,,,,,
110,2005,2005-09-19,2,30.192,WAS,@,DAL,W 14-13,*,,,,,,,,,,,,
111,2005,2005-10-02,3,30.205,WAS,,SEA,W 20-17,*,,,,,,,,,,,,
112,2005,2005-10-09,4,30.212,WAS,@,DEN,L 19-21,*,,,,,,,,,,,,
113,2005,2005-10-23,6,30.226,WAS,,SFO,W 52-17,*,,,,,,,,,,,,
114,2005,2005-10-30,7,30.233,WAS,@,NYG,L 0-36,*,,,,,,,,,,,,
115,2005,2005-11-06,8,30.240,WAS,,PHI,W 17-10,*,,,,,,,,,,,,
116,2005,2005-11-13,9,30.247,WAS,@,TAM,L 35-36,*,,,,,,,,,,,,
117,2005,2005-11-20,10,30.254,WAS,,OAK,L 13-16,*,,,,,,,,,,,,
118,2005,2005-11-27,11,30.261,WAS,,SDG,L 17-23,*,0,0,,0,0,0,0.0,,,1,2,0
119,2005,2005-12-04,12,30.268,WAS,@,STL,W 24-9,*,,,,,,,,,,,,
120,2005,2005-12-11,13,30.275,WAS,@,ARI,W 17-13,*,,,,,,,,,,,,
121,2005,2005-12-18,14,30.282,WAS,,DAL,W 35-7,*,,,,,,,,,,,,
122,2005,2005-12-24,15,30.288,WAS,,NYG,W 35-20,*,,,,,,,,,,,,
123,2005,2006-01-01,16,30.296,WAS,@,PHI,W 31-20,*,,,,,,,,,,,,
124,2006,2006-10-15,6,31.218,WAS,,TEN,L 22-25,,,,,,,,,,,,,
125,2006,2006-10-22,7,31.225,WAS,@,IND,L 22-36,*,,,,,,,,,,,,
126,2006,2006-11-05,8,31.239,WAS,,DAL,W 22-19,*,,,,,,,,,,,,
127,2006,2006-11-12,9,31.246,WAS,@,PHI,L 3-27,*,,,,,,,,,,,,
128,2006,2006-11-19,10,31.253,WAS,@,TAM,L 17-20,*,0,0,,0,0,0,0.0,,,1,4,0
129,2006,2006-11-26,11,31.260,WAS,,CAR,W 17-13,*,,,,,,,,,,,,
130,2006,2006-12-10,13,31.274,WAS,,PHI,L 19-21,*,,,,,,,,,,,,
131,2006,2006-12-17,14,31.281,WAS,@,NOR,W 16-10,*,,,,,,,,,,,,
132,2006,2006-12-24,15,31.288,WAS,@,STL,L 31-37,*,,,,,,,,,,,,
133,2007,2007-09-09,1,32.182,WAS,,MIA,W 16-13,,,,,,,,,,,,,
134,2007,2007-09-17,2,32.190,WAS,@,PHI,W 20-12,*,,,,,,,,,,,,
135,2007,2007-09-23,3,32.196,WAS,,NYG,L 17-24,*,,,,,,,,,,,,
136,2007,2007-10-07,4,32.210,WAS,,DET,W 34-3,*,,,,,,,,,,,,
137,2007,2007-10-14,5,32.217,WAS,@,GNB,L 14-17,*,,,,,,,,,,,,
138,2007,2007-10-21,6,32.224,WAS,,ARI,W 21-19,,,,,,,,,,,,,
139,2007,2007-10-28,7,32.231,WAS,@,NWE,L 7-52,*,,,,,,,,,,,,
140,2007,2007-11-04,8,32.238,WAS,@,NYJ,W 23-20,*,,,,,,,,,,,,
141,2007,2007-11-11,9,32.245,WAS,,PHI,L 25-33,*,,,,,,,,,,,,
142,2007,2007-11-18,10,32.252,WAS,@,DAL,L 23-28,*,,,,,,,,,,,,
143,2007,2007-11-25,11,32.259,WAS,@,TAM,L 13-19,*,,,,,,,,,,,,
144,2007,2007-12-02,12,32.266,WAS,,BUF,L 16-17,*,,,,,,,,,,,,
145,2007,2007-12-06,13,32.270,WAS,,CHI,W 24-16,*,0,0,,0,0,0,0.0,,,2,55,0
146,2007,2007-12-16,14,32.280,WAS,@,NYG,W 22-10,*,,,,,,,,,,,,
147,2007,2007-12-23,15,32.287,WAS,@,MIN,W 32-21,*,0,0,,0,0,0,0.0,,,1,2,0
148,2007,2007-12-30,16,32.294,WAS,,DAL,W 27-6,*,0,0,,0,0,0,0.0,,,1,6,0
149,2008,2008-09-14,2,33.187,WAS,,NOR,W 29-24,*,0,0,,0,0,0,0.0,4,2,0,0,0
150,2008,2008-09-21,3,33.194,WAS,,ARI,W 24-17,*,0,0,,0,0,0,0.0,1,2,0,0,0
151,2008,2008-09-28,4,33.201,WAS,@,DAL,W 26-24,*,0,0,,0,0,0,0.0,4,0,0,0,0
152,2008,2008-10-12,6,33.215,WAS,,STL,L 17-19,,0,0,,0,0,0,1.0,3,0,0,0,0
153,2008,2008-11-23,11,33.257,WAS,@,SEA,W 20-17,*,0,0,,0,0,0,0.0,3,0,1,0,0
154,2008,2008-11-30,12,33.264,WAS,,NYG,L 7-23,,0,0,,0,0,0,0.0,2,1,0,0,0
155,2008,2008-12-14,14,33.278,WAS,@,CIN,L 13-20,*,0,0,,0,0,0,0.0,3,0,0,0,0
156,2008,2008-12-21,15,33.285,WAS,,PHI,W 10-3,*,0,0,,0,0,0,0.0,5,0,0,0,0
157,2008,2008-12-28,16,33.292,WAS,@,SFO,L 24-27,*,0,0,,0,0,0,0.0,6,0,0,0,0
158,2009,2009-09-14,1,34.187,NWE,,BUF,W 25-24,,0,0,,0,0,0,0.0,5,0,0,0,0
159,2009,2009-09-20,2,34.193,NWE,@,NYJ,L 9-16,*,0,0,,0,0,0,0.0,2,1,0,0,0
160,2009,2009-09-27,3,34.200,NWE,,ATL,W 26-10,*,0,0,,0,0,0,0.0,2,0,0,0,0
161,2009,2009-10-04,4,34.207,NWE,,BAL,W 27-21,*,0,0,,0,0,0,0.0,7,1,0,0,0
162,2009,2009-10-11,5,34.214,NWE,@,DEN,L 17-20,*,0,0,,0,0,0,0.0,7,1,0,0,0
163,2009,2009-10-18,6,34.221,NWE,,TEN,W 59-0,,,,,,,,,,,,,
164,2009,2009-10-25,7,34.228,NWE,@,TAM,W 35-7,,,,,,,,,,,,,
165,2009,2009-11-08,8,34.242,NWE,,MIA,W 27-17,,0,0,,0,0,0,0.0,2,0,0,0,0
166,2009,2009-12-13,13,34.277,NWE,,CAR,W 20-10,*,0,0,,0,0,0,0.0,2,1,0,0,0
167,2009,2009-12-20,14,34.284,NWE,@,BUF,W 17-10,*,0,0,,0,0,0,0.0,2,0,0,0,0
168,2009,2009-12-27,15,34.291,NWE,,JAX,W 35-7,*,0,0,,0,0,0,0.0,2,1,1,8,0
169,2009,2010-01-03,16,34.298,NWE,@,HOU,L 27-34,*,0,0,,0,0,0,0.0,3,0,0,0,0
