ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,sacks
1,1982,1982-09-19,2,22.300,NWE,,NYJ,L 7-31,
2,1982,1982-11-21,3,22.363,NWE,@,CLE,L 7-10,
3,1982,1982-11-28,4,23.005,NWE,,HOU,W 29-21,
4,1982,1982-12-05,5,23.012,NWE,@,CHI,L 13-26,
5,1982,1982-12-12,6,23.019,NWE,,MIA,W 3-0,
6,1982,1982-12-19,7,23.026,NWE,@,SEA,W 16-0,
7,1982,1983-01-02,9,23.040,NWE,,BUF,W 30-19,
8,1983,1983-09-04,1,23.285,NWE,,BAL,L 23-29,
9,1983,1983-09-18,3,23.299,GNB,,RAM,W 27-24,
10,1983,1983-09-26,4,23.307,GNB,@,NYG,L 3-27,
11,1983,1983-10-02,5,23.313,GNB,,TAM,W 55-14,
12,1983,1983-10-09,6,23.320,GNB,@,DET,L 14-38,
13,1983,1983-10-17,7,23.328,GNB,,WAS,W 48-47,
14,1983,1983-10-23,8,23.334,GNB,,MIN,L 17-20,
15,1983,1983-10-30,9,23.341,GNB,@,CIN,L 14-34,0.5
16,1983,1983-11-06,10,23.348,GNB,,CLE,W 35-21,
17,1983,1983-11-13,11,23.355,GNB,@,MIN,W 29-21,
18,1983,1983-11-20,12,23.362,GNB,,DET,L 20-23,
19,1983,1983-11-27,13,24.004,GNB,@,ATL,L 41-47,
20,1983,1983-12-04,14,24.011,GNB,,CHI,W 31-28,
21,1983,1983-12-12,15,24.019,GNB,@,TAM,W 12-9,
