ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,pass_cmp,pass_att,pass_cmp_perc,pass_yds,pass_td,pass_int,pass_rating,pass_sacked,pass_sacked_yds,pass_yds_per_att,pass_adj_yds_per_att,rush_att,rush_yds,rush_yds_per_att,rush_td
1,1972,1972-10-29,7,25.151,MIA,@,BAL,W 23-0,,,,,,,,,,,,,,,,
2,1972,1972-11-12,9,25.165,MIA,,NWE,W 52-0,,4,6,66.67,145,2,0,149.3,0,0,24.17,30.83,1,0,0.00,0
3,1972,1972-11-27,11,25.180,MIA,,STL,W 31-10,,1,1,100.00,20,0,0,118.7,0,0,20.00,20.00,0,0,,0
4,1972,1972-12-03,12,25.186,MIA,@,NWE,W 37-21,,0,2,0.00,0,0,1,0.0,0,0,0.00,-22.50,0,0,,0
5,1973,1973-09-23,2,26.115,GNB,,DET,T 13-13,,3,8,37.50,63,0,0,66.1,0,0,7.88,7.88,0,0,,0
6,1973,1973-09-30,3,26.122,GNB,@,MIN,L 3-11,*,4,14,28.57,36,0,0,39.6,0,0,2.57,2.57,2,-4,-2.00,0
7,1973,1973-10-07,4,26.129,GNB,@,NYG,W 16-14,*,1,4,25.00,-4,0,2,0.0,0,0,-1.00,-23.50,1,3,3.00,0
8,1973,1973-10-14,5,26.136,GNB,,KAN,T 10-10,,6,12,50.00,89,1,2,62.8,0,0,7.42,1.58,1,2,2.00,0
9,1973,1973-10-21,6,26.143,GNB,@,RAM,L 7-24,,0,1,0.00,0,0,0,39.6,0,0,0.00,0.00,0,0,,0
10,1973,1973-10-28,7,26.150,GNB,@,DET,L 0-34,*,5,9,55.56,33,0,0,63.7,0,0,3.67,3.67,0,0,,0
11,1973,1973-11-26,11,26.179,GNB,@,SFO,L 6-20,,4,7,57.14,40,0,1,33.9,0,0,5.71,-0.71,0,0,,0
12,1973,1973-12-08,13,26.191,GNB,,MIN,L 7-31,,4,7,57.14,61,1,1,86.0,0,0,8.71,5.14,0,0,,0
13,1974,1974-10-06,4,27.128,NYG,,ATL,L 7-14,,2,6,33.33,19,0,0,43.1,0,0,3.17,3.17,0,0,,0
14,1974,1974-10-13,5,27.135,NYG,@,PHI,L 7-35,*,8,22,36.36,134,0,3,18.2,0,0,6.09,-0.05,2,10,5.00,0
15,1974,1974-10-20,6,27.142,NYG,@,WAS,L 3-24,*,,,,,,,,,,,,,,,
16,1974,1974-10-27,7,27.149,NYG,,DAL,L 7-21,*,2,4,50.00,12,0,0,56.2,0,0,3.00,3.00,1,5,5.00,0
