ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result
1,1980,1980-09-07,1,23.226,SFO,@,NOR,W 26-23
2,1980,1980-09-14,2,23.233,SFO,,STL,W 24-21
3,1980,1980-09-21,3,23.240,SFO,@,NYJ,W 37-27
4,1980,1980-09-28,4,23.247,SFO,,ATL,L 17-20
5,1980,1980-10-05,5,23.254,SFO,@,RAM,L 26-48
6,1980,1980-10-12,6,23.261,SFO,@,DAL,L 14-59
7,1980,1980-10-19,7,23.268,SFO,,RAM,L 17-31
8,1980,1980-10-26,8,23.275,SFO,,TAM,L 23-24
9,1980,1980-11-02,9,23.282,SFO,@,DET,L 13-17
10,1980,1980-11-09,10,23.289,SFO,@,GNB,L 16-23
11,1980,1980-11-23,12,23.303,SFO,,NYG,W 12-0
12,1980,1980-11-30,13,23.310,SFO,,NWE,W 21-17
13,1980,1980-12-07,14,23.317,SFO,,NOR,W 38-35
14,1980,1980-12-14,15,23.324,SFO,@,ATL,L 10-35
15,1980,1980-12-21,16,23.331,SFO,,BUF,L 13-18
