ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,targets,rec,rec_yds,rec_yds_per_rec,rec_td,catch_pct,rec_yds_per_tgt,rush_att,rush_yds,rush_yds_per_att,rush_td,all_td,scoring
1,1998,1998-09-06,1,23.279,DAL,,ARI,W 38-10,,,,,,,0.0%,,,,,,,
2,1998,1998-09-13,2,23.286,DAL,@,DEN,L 23-42,,,,,,,0.0%,,,,,,,
3,1998,1998-09-21,3,23.294,DAL,@,NYG,W 31-7,,,,,,,0.0%,,,,,,,
4,1998,1998-09-27,4,23.300,DAL,,OAK,L 12-13,,,,,,,0.0%,,,,,,,
5,1998,1998-10-04,5,23.307,DAL,@,WAS,W 31-10,,,,,,,0.0%,,,,,,,
6,1998,1998-10-11,6,23.314,DAL,,CAR,W 27-20,,,,,,,0.0%,,,,,,,
7,1998,1998-10-18,7,23.321,DAL,@,CHI,L 12-13,,,,,,,0.0%,,,,,,,
8,1998,1998-11-02,8,23.336,DAL,@,PHI,W 34-0,,,,,,,0.0%,,,,,,,
9,1998,1998-11-08,9,23.342,DAL,,NYG,W 16-6,,,,,,,0.0%,,,,,,,
10,1998,1998-11-15,10,23.349,DAL,@,ARI,W 35-28,,,,,,,0.0%,,,,,,,
11,1998,1998-11-22,11,23.356,DAL,,SEA,W 30-22,,,,,,,0.0%,,,,,,,
12,1998,1998-11-26,12,23.360,DAL,,MIN,L 36-46,,,,,,,0.0%,,,,,,,
13,1998,1998-12-06,13,24.005,DAL,@,NOR,L 3-22,,,,,,,0.0%,,,,,,,
14,1998,1998-12-13,14,24.012,DAL,@,KAN,L 17-20,,,,,,,0.0%,,,,,,,
15,1998,1998-12-20,15,24.019,DAL,,PHI,W 13-9,,,,,,,0.0%,,,,,,,
16,1998,1998-12-27,16,24.026,DAL,,WAS,W 23-7,,,,,,,0.0%,,,,,,,
17,1999,1999-09-12,1,24.285,DAL,@,WAS,W 41-35,,,,,,,0.0%,,,,,,,
18,1999,1999-09-20,2,24.293,DAL,,ATL,W 24-7,,0,,,,,0.0%,,,,,,,
19,1999,1999-10-03,3,24.306,DAL,,ARI,W 35-7,,2,2,19,9.50,0,100.0%,9.50,0,0,,0,0,0
20,1999,1999-10-10,4,24.313,DAL,@,PHI,L 10-13,,,,,,,0.0%,,,,,,,
21,1999,1999-10-18,5,24.321,DAL,@,NYG,L 10-13,,1,,,,,0.0%,,,,,,,
22,1999,1999-10-24,6,24.327,DAL,,WAS,W 38-20,,,,,,,0.0%,,,,,,,
23,1999,1999-10-31,7,24.334,DAL,@,IND,L 24-34,*,1,1,9,9.00,0,100.0%,9.00,0,0,,0,0,0
24,1999,1999-11-08,8,24.342,DAL,@,MIN,L 17-27,,2,,,,,0.0%,,,,,,,
25,1999,1999-11-14,9,24.348,DAL,,GNB,W 27-13,*,0,,,,,0.0%,,,,,,,
26,1999,1999-11-21,10,24.355,DAL,@,ARI,L 9-13,*,3,2,8,4.00,0,66.7%,2.67,0,0,,0,0,0
27,1999,1999-11-25,11,24.359,DAL,,MIA,W 20-0,*,2,2,12,6.00,0,100.0%,6.00,0,0,,0,0,0
28,1999,1999-12-05,12,25.004,DAL,@,NWE,L 6-13,*,,,,,,0.0%,,,,,,,
29,1999,1999-12-12,13,25.011,DAL,,PHI,W 20-10,,3,2,12,6.00,0,66.7%,4.00,0,0,,0,0,0
30,1999,1999-12-19,14,25.018,DAL,,NYJ,L 21-22,*,2,0,0,,0,0.0%,0.00,4,22,5.50,0,0,0
31,1999,1999-12-24,15,25.023,DAL,@,NOR,L 24-31,,2,1,4,4.00,0,50.0%,2.00,3,12,4.00,0,0,0
32,1999,2000-01-02,16,25.032,DAL,,NYG,W 26-18,*,2,0,0,,0,0.0%,0.00,1,1,1.00,0,0,0
33,2000,2000-09-03,1,25.277,DAL,,PHI,L 14-41,*,1,,,,,0.0%,,,,,,,
34,2000,2000-09-10,2,25.284,DAL,@,ARI,L 31-32,*,2,2,8,4.00,0,100.0%,4.00,0,0,,0,0,0
35,2000,2000-09-18,3,25.292,DAL,@,WAS,W 27-21,*,0,,,,,0.0%,,,,,,,
36,2000,2000-09-24,4,25.298,DAL,,SFO,L 24-41,*,3,3,28,9.33,0,100.0%,9.33,0,0,,0,0,0
37,2000,2000-10-01,5,25.305,DAL,@,CAR,W 16-13,,1,0,0,,0,0.0%,0.00,3,12,4.00,0,0,0
