ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,def_int,def_int_yds,def_int_td
1,1989,1989-09-11,1,22.016,NYG,@,WAS,W 27-24,,,,,,,
2,1989,1989-09-17,2,22.022,NYG,,DET,W 24-14,0,0,,0,1,13,0
3,1989,1989-09-24,3,22.029,NYG,,PHO,W 35-7,,,,,,,
4,1989,1989-10-01,4,22.036,NYG,@,DAL,W 30-13,,,,,,,
5,1989,1989-10-08,5,22.043,NYG,@,PHI,L 19-21,,,,,,,
6,1989,1989-10-15,6,22.050,NYG,,WAS,W 20-17,,,,,,,
7,1989,1989-10-22,7,22.057,NYG,@,SDG,W 20-13,,,,,,,
8,1989,1989-10-30,8,22.065,NYG,,MIN,W 24-14,,,,,,,
9,1989,1989-11-05,9,22.071,NYG,@,PHO,W 20-13,,,,,,,
10,1989,1989-11-12,10,22.078,NYG,@,RAM,L 10-31,0,0,,0,1,14,0
11,1989,1989-11-19,11,22.085,NYG,,SEA,W 15-3,,,,,,,
12,1989,1989-11-27,12,22.093,NYG,@,SFO,L 24-34,,,,,,,
13,1989,1989-12-03,13,22.099,NYG,,PHI,L 17-24,,,,,,,
14,1989,1989-12-10,14,22.106,NYG,@,DEN,W 14-7,,,,,,,
15,1989,1989-12-16,15,22.112,NYG,,DAL,W 15-0,,,,,,,
16,1989,1989-12-24,16,22.120,NYG,,RAI,W 34-17,,,,,,,
17,1990,1990-09-09,1,23.014,NYG,,PHI,W 27-20,0,0,,0,,,
18,1990,1990-09-16,2,23.021,NYG,@,DAL,W 28-7,0,0,,0,,,
19,1990,1990-09-23,3,23.028,NYG,,MIA,W 20-3,0,0,,0,1,0,0
20,1990,1990-09-30,4,23.035,NYG,,DAL,W 31-17,0,0,,0,,,
21,1990,1990-10-14,5,23.049,NYG,@,WAS,W 24-20,0,0,,0,,,
22,1990,1990-10-21,6,23.056,NYG,,PHO,W 20-19,0,0,,0,,,
23,1990,1990-10-28,7,23.063,NYG,,WAS,W 21-10,0,0,,0,,,
24,1990,1990-11-05,8,23.071,NYG,@,IND,W 24-7,0,0,,0,,,
25,1990,1990-11-11,9,23.077,NYG,@,RAM,W 31-7,0,0,,0,,,
26,1990,1990-11-18,10,23.084,NYG,,DET,W 20-0,0,0,,0,,,
27,1990,1990-11-25,11,23.091,NYG,@,PHI,L 13-31,0,0,,0,,,
28,1990,1990-12-03,12,23.099,NYG,@,SFO,L 3-7,0,0,,0,,,
29,1990,1990-12-09,13,23.105,NYG,,MIN,W 23-15,0,0,,0,,,
30,1990,1990-12-15,14,23.111,NYG,,BUF,L 13-17,0,0,,0,,,
31,1990,1990-12-23,15,23.119,NYG,@,PHO,W 24-21,0,0,,0,,,
32,1990,1990-12-30,16,23.126,NYG,@,NWE,W 13-10,0,0,,0,,,
33,1991,1991-09-02,1,24.007,NYG,,SFO,W 16-14,,,,,,,
34,1991,1991-09-08,2,24.013,NYG,,RAM,L 13-19,,,,,,,
35,1991,1991-09-15,3,24.020,NYG,@,CHI,L 17-20,,,,,,,
36,1991,1991-09-22,4,24.027,NYG,,CLE,W 13-10,,,,,,,
37,1991,1991-09-29,5,24.034,NYG,@,DAL,L 16-21,,,,,,,
38,1991,1991-10-06,6,24.041,NYG,,PHO,W 20-9,,,,,,,
39,1991,1991-10-14,7,24.049,NYG,@,PIT,W 23-20,,,,,,,
40,1991,1991-10-27,8,24.062,NYG,,WAS,L 13-17,,,,,,,
41,1991,1991-11-04,9,24.070,NYG,@,PHI,L 7-30,,,,,,,
42,1991,1991-11-10,10,24.076,NYG,@,PHO,W 21-14,,,,,,,
43,1991,1991-11-17,11,24.083,NYG,,DAL,W 22-9,,,,,,,
44,1991,1991-11-24,12,24.090,NYG,@,TAM,W 21-14,,,,,,,
45,1991,1991-12-01,13,24.097,NYG,@,CIN,L 24-27,,,,,,,
46,1991,1991-12-08,14,24.104,NYG,,PHI,L 14-19,,,,,,,
47,1991,1991-12-15,15,24.111,NYG,@,WAS,L 17-34,,,,,,,
48,1991,1991-12-21,16,24.117,NYG,,HOU,W 24-20,,,,,,,
49,1992,1992-12-06,13,25.102,NYG,,WAS,L 10-28,,,,,,,
50,1992,1992-12-12,14,25.108,NYG,@,PHO,L 0-19,,,,,,,
51,1992,1992-12-19,15,25.115,NYG,,KAN,W 35-21,,,,,,,
52,1992,1992-12-27,16,25.123,NYG,@,PHI,L 10-20,,,,,,,
53,1993,1993-09-05,1,26.010,NYG,@,CHI,W 26-20,0,0,,0,1,15,0
54,1993,1993-09-12,2,26.017,NYG,,TAM,W 23-7,,,,,,,
55,1993,1993-09-19,3,26.024,NYG,,RAM,W 20-10,0,0,,0,1,19,0
56,1993,1993-10-03,4,26.038,NYG,@,BUF,L 14-17,,,,,,,
57,1993,1993-10-10,5,26.045,NYG,@,WAS,W 41-7,,,,,,,
58,1993,1993-10-17,6,26.052,NYG,,PHI,W 21-10,,,,,,,
59,1993,1993-10-31,7,26.066,NYG,,NYJ,L 6-10,,,,,,,
60,1993,1993-11-07,8,26.073,NYG,@,DAL,L 9-31,,,,,,,
61,1993,1993-11-14,9,26.080,NYG,,WAS,W 20-6,,,,,,,
62,1993,1993-11-21,10,26.087,NYG,@,PHI,W 7-3,,,,,,,
63,1993,1993-11-28,11,26.094,NYG,,PHO,W 19-17,,,,,,,
64,1993,1993-12-05,12,26.101,NYG,@,MIA,W 19-14,,,,,,,
65,1993,1993-12-12,13,26.108,NYG,,IND,W 20-6,,,,,,,
66,1993,1993-12-20,14,26.116,NYG,@,NOR,W 24-14,,,,,,,
67,1993,1993-12-26,15,26.122,NYG,@,PHO,L 6-17,,,,,,,
68,1993,1994-01-02,16,26.129,NYG,,DAL,L 13-16,,,,,,,
69,1994,1994-09-04,1,27.009,NWE,@,MIA,L 35-39,0,0,,0,,,
70,1994,1994-09-11,2,27.016,NWE,,BUF,L 35-38,0,0,,0,1,15,0
71,1994,1994-09-18,3,27.023,NWE,@,CIN,W 31-28,1,-1,-1.00,0,0,0,0
72,1994,1994-09-25,4,27.030,NWE,@,DET,W 23-17,0,0,,0,1,3,0
73,1994,1994-10-02,5,27.037,NWE,,GNB,W 17-16,0,0,,0,,,
74,1994,1994-10-09,6,27.044,NWE,,RAI,L 17-21,0,0,,0,,,
75,1994,1994-10-16,7,27.051,NWE,@,NYJ,L 17-24,0,0,,0,,,
76,1994,1994-10-30,8,27.065,NWE,,MIA,L 3-23,0,0,,0,,,
77,1994,1994-11-06,9,27.072,NWE,@,CLE,L 6-13,0,0,,0,,,
