ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,targets,rec,rec_yds,rec_yds_per_rec,rec_td,catch_pct,rec_yds_per_tgt,rush_att,rush_yds,rush_yds_per_att,rush_td,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,all_td,scoring
20,1992,1992-10-04,4,23.013,PHO,,WAS,W 27-24,3,3,41,13.67,0,100.0%,13.67,0,0,,0,0,0,,0,0,0
21,1992,1992-10-11,5,23.020,PHO,@,NYG,L 21-31,9,3,30,10.00,0,33.3%,3.33,0,0,,0,0,0,,0,0,0
22,1992,1992-10-18,6,23.027,PHO,,NOR,L 21-30,8,4,60,15.00,0,50.0%,7.50,0,0,,0,0,0,,0,0,0
23,1992,1992-10-25,7,23.034,PHO,@,PHI,L 3-7,7,5,76,15.20,0,71.4%,10.86,0,0,,0,0,0,,0,0,0
24,1992,1992-11-01,8,23.041,PHO,,SFO,W 24-14,11,6,92,15.33,2,54.5%,8.36,0,0,,0,0,0,,0,2,12
25,1992,1992-11-08,9,23.048,PHO,@,RAM,W 20-14,4,4,33,8.25,0,100.0%,8.25,0,0,,0,0,0,,0,0,0
26,1992,1992-11-15,10,23.055,PHO,@,ATL,L 17-20,7,4,91,22.75,0,57.1%,13.00,0,0,,0,0,0,,0,0,0
27,1992,1992-11-22,11,23.062,PHO,,DAL,L 10-16,3,1,18,18.00,0,33.3%,6.00,0,0,,0,0,0,,0,0,0
28,1992,1992-11-29,12,23.069,PHO,@,WAS,L 3-41,4,1,45,45.00,0,25.0%,11.25,0,0,,0,0,0,,0,0,0
29,1992,1992-12-06,13,23.076,PHO,,SDG,L 21-27,7,2,9,4.50,0,28.6%,1.29,1,4,4.00,0,0,0,,0,0,0
30,1992,1992-12-12,14,23.082,PHO,,NYG,W 19-0,7,4,63,15.75,0,57.1%,9.00,0,0,,0,0,0,,0,0,0
31,1992,1992-12-20,15,23.090,PHO,@,IND,L 13-16,6,1,6,6.00,0,16.7%,1.00,0,0,,0,0,0,,0,0,0
32,1992,1992-12-27,16,23.097,PHO,,TAM,L 3-7,15,6,56,9.33,0,40.0%,3.73,0,0,,0,0,0,,0,0,0
33,1993,1993-09-05,1,23.349,PHO,@,PHI,L 17-23,5,2,25,12.50,0,40.0%,5.00,0,0,,0,0,0,,0,0,0
34,1993,1993-09-12,2,23.356,PHO,@,WAS,W 17-10,2,1,22,22.00,0,50.0%,11.00,0,0,,0,0,0,,0,0,0
35,1993,1993-09-19,3,23.363,PHO,,DAL,L 10-17,3,3,76,25.33,0,100.0%,25.33,0,0,,0,0,0,,0,0,0
36,1993,1993-09-26,4,24.005,PHO,@,DET,L 20-26,13,8,90,11.25,0,61.5%,6.92,0,0,,0,0,0,,0,0,0
37,1993,1993-10-10,5,24.019,PHO,,NWE,L 21-23,5,3,65,21.67,1,60.0%,13.00,0,0,,0,0,0,,0,1,6
38,1993,1993-10-17,6,24.026,PHO,,WAS,W 36-6,5,2,40,20.00,0,40.0%,8.00,0,0,,0,0,0,,0,0,0
39,1993,1993-10-24,7,24.033,PHO,@,SFO,L 14-28,8,4,53,13.25,0,50.0%,6.63,0,0,,0,0,0,,0,0,0
40,1993,1993-10-31,8,24.040,PHO,,NOR,L 17-20,5,2,8,4.00,0,40.0%,1.60,0,0,,0,0,0,,0,0,0
41,1993,1993-11-07,9,24.047,PHO,,PHI,W 16-3,1,0,0,,0,0.0%,0.00,,,,,,,,,,
42,1993,1993-11-14,10,24.054,PHO,@,DAL,L 15-20,4,2,15,7.50,0,50.0%,3.75,0,0,,0,0,0,,0,0,0
43,1993,1993-11-28,11,24.068,PHO,@,NYG,L 17-19,3,1,6,6.00,0,33.3%,2.00,0,0,,0,0,0,,0,0,0
44,1993,1993-12-05,12,24.075,PHO,,RAM,W 38-10,2,0,0,,0,0.0%,0.00,,,,,,,,,,
45,1993,1993-12-12,13,24.082,PHO,,DET,L 14-21,4,2,22,11.00,0,50.0%,5.50,0,0,,0,0,0,,0,0,0
46,1993,1993-12-19,14,24.089,PHO,@,SEA,W 30-27,5,2,69,34.50,1,40.0%,13.80,0,0,,0,0,0,,0,1,6
47,1993,1993-12-26,15,24.096,PHO,,NYG,W 17-6,3,1,12,12.00,0,33.3%,4.00,0,0,,0,0,0,,0,0,0
48,1993,1994-01-02,16,24.103,PHO,@,ATL,W 27-10,2,2,16,8.00,2,100.0%,8.00,0,0,,0,0,0,,0,2,12
49,1994,1994-09-04,1,24.348,ARI,@,RAM,L 12-14,11,5,46,9.20,0,45.5%,4.18,0,0,,0,0,0,,0,0,0
50,1994,1994-09-11,2,24.355,ARI,,NYG,L 17-20,7,5,62,12.40,0,71.4%,8.86,0,0,,0,0,0,,0,0,0
51,1994,1994-09-18,3,24.362,ARI,@,CLE,L 0-32,9,2,30,15.00,0,22.2%,3.33,0,0,,0,0,0,,0,0,0
52,1994,1994-10-02,4,25.011,ARI,,MIN,W 17-7,5,1,45,45.00,0,20.0%,9.00,0,0,,0,0,0,,0,0,0
53,1994,1994-10-09,5,25.018,ARI,@,DAL,L 3-38,10,5,55,11.00,0,50.0%,5.50,0,0,,0,0,0,,0,0,0
54,1994,1994-10-16,6,25.025,ARI,@,WAS,W 19-16,3,2,29,14.50,0,66.7%,9.67,0,0,,0,0,0,,0,0,0
55,1994,1994-10-23,7,25.032,ARI,,DAL,L 21-28,4,2,24,12.00,0,50.0%,6.00,0,0,,0,0,0,,0,0,0
56,1994,1994-10-30,8,25.039,ARI,,PIT,W 20-17,6,2,88,44.00,0,33.3%,14.67,0,0,,0,0,0,,0,0,0
57,1994,1994-11-06,9,25.046,ARI,@,PHI,L 7-17,7,4,66,16.50,0,57.1%,9.43,0,0,,0,0,0,,0,0,0
58,1994,1994-11-13,10,25.053,ARI,@,NYG,W 10-9,5,2,36,18.00,0,40.0%,7.20,0,0,,0,0,0,,0,0,0
59,1994,1994-11-20,11,25.060,ARI,,PHI,W 12-6,3,2,10,5.00,0,66.7%,3.33,0,0,,0,0,0,,0,0,0
60,1994,1994-12-04,13,25.074,ARI,@,HOU,W 30-12,,,,,,0.0%,,,,,,,,,,,
61,1994,1994-12-18,15,25.088,ARI,,CIN,W 28-7,8,4,40,10.00,0,50.0%,5.00,0,0,,0,0,0,,0,0,0
62,1994,1994-12-24,16,25.094,ARI,@,ATL,L 6-10,4,2,13,6.50,0,50.0%,3.25,0,0,,0,0,0,,0,0,0
63,1995,1995-09-03,1,25.347,MIA,,NYJ,W 52-14,,0,0,,0,0.0%,,,,,,0,0,,0,,
64,1995,1995-10-01,4,26.010,MIA,@,CIN,W 26-23,4,2,71,35.50,0,50.0%,17.75,0,0,,0,0,0,,0,0,0
65,1995,1995-10-08,5,26.017,MIA,,IND,L 24-27,2,0,0,,0,0.0%,0.00,,,,,0,0,,0,,
66,1995,1995-10-29,8,26.038,MIA,,BUF,W 23-6,3,1,10,10.00,0,33.3%,3.33,0,0,,0,1,22,22.00,0,0,0
67,1995,1995-11-05,9,26.045,MIA,@,SDG,W 24-14,2,2,59,29.50,0,100.0%,29.50,0,0,,0,1,28,28.00,0,0,0
68,1995,1995-11-12,10,26.052,MIA,,NWE,L 17-34,1,1,19,19.00,0,100.0%,19.00,0,0,,0,2,47,23.50,0,0,0
69,1995,1995-11-20,11,26.060,MIA,,SFO,L 20-44,3,2,15,7.50,0,66.7%,5.00,0,0,,0,2,53,26.50,0,0,0
70,1995,1995-11-26,12,26.066,MIA,@,IND,L 28-36,0,0,0,,0,0.0%,,0,0,,0,3,76,25.33,0,0,0
71,1995,1995-12-03,13,26.073,MIA,,ATL,W 21-20,3,2,41,20.50,0,66.7%,13.67,0,0,,0,1,28,28.00,0,0,0
72,1995,1995-12-11,14,26.081,MIA,,KAN,W 13-6,2,0,0,,0,0.0%,0.00,0,0,,0,2,33,16.50,0,0,0
73,1995,1995-12-17,15,26.087,MIA,@,BUF,L 20-23,1,1,10,10.00,0,100.0%,10.00,0,0,,0,0,0,,0,0,0
74,1995,1995-12-24,16,26.094,MIA,@,STL,W 41-22,3,1,35,35.00,0,33.3%,11.67,0,0,,0,0,0,,0,0,0
75,1996,1996-09-01,1,26.346,MIA,,NWE,W 24-10,,0,0,,0,0.0%,,,,,,0,0,,0,,
76,1996,1996-09-15,3,26.360,MIA,,NYJ,W 36-27,1,0,0,,0,0.0%,0.00,,,,,0,0,,0,,
77,1996,1996-10-06,5,27.015,MIA,,SEA,L 15-22,5,2,51,25.50,1,40.0%,10.20,0,0,,0,0,0,,0,1,6
78,1996,1996-10-13,6,27.022,MIA,@,BUF,W 21-7,6,4,94,23.50,0,66.7%,15.67,0,0,,0,0,0,,0,0,0
79,1996,1996-10-20,7,27.029,MIA,@,PHI,L 28-35,4,3,44,14.67,1,75.0%,11.00,0,0,,0,0,0,,0,1,6
80,1996,1996-10-27,8,27.036,MIA,,DAL,L 10-29,5,2,46,23.00,0,40.0%,9.20,0,0,,0,0,0,,0,0,0
81,1996,1996-11-03,9,27.043,MIA,@,NWE,L 23-42,4,0,0,,0,0.0%,0.00,0,0,,0,1,0,0.00,0,0,0
82,1996,1996-11-10,10,27.050,MIA,,IND,W 37-13,3,0,0,,0,0.0%,0.00,0,0,,0,1,4,4.00,0,0,0
83,1996,1996-11-17,11,27.057,MIA,@,HOU,W 23-20,1,1,5,5.00,0,100.0%,5.00,0,0,,0,0,0,,0,0,0
84,1996,1996-11-25,12,27.065,MIA,,PIT,L 17-24,2,2,51,25.50,0,100.0%,25.50,0,0,,0,0,0,,0,0,0
85,1996,1996-12-01,13,27.071,MIA,@,OAK,L 7-17,3,2,17,8.50,1,66.7%,5.67,0,0,,0,0,0,,0,1,6
86,1996,1996-12-08,14,27.078,MIA,,NYG,L 7-17,3,1,8,8.00,0,33.3%,2.67,0,0,,0,0,0,,0,0,0
87,1996,1996-12-16,15,27.086,MIA,,BUF,W 16-14,1,1,25,25.00,0,100.0%,25.00,0,0,,0,0,0,,0,0,0
88,1996,1996-12-22,16,27.092,MIA,@,NYJ,W 31-28,6,3,68,22.67,1,50.0%,11.33,0,0,,0,0,0,,0,1,6
89,1997,1997-08-31,1,27.344,NOR,@,STL,L 24-38,6,1,32,32.00,0,16.7%,5.33,0,0,,0,0,0,,0,0,0
90,1997,1997-09-07,2,27.351,NOR,,SDG,L 6-20,10,7,63,9.00,0,70.0%,6.30,0,0,,0,0,0,,0,0,0
91,1997,1997-09-14,3,27.358,NOR,@,SFO,L 7-33,7,3,46,15.33,0,42.9%,6.57,0,0,,0,0,0,,0,0,0
92,1997,1997-09-21,4,28.000,NOR,,DET,W 35-17,5,4,36,9.00,0,80.0%,7.20,0,0,,0,0,0,,0,0,0
93,1997,1997-09-28,5,28.007,NOR,@,NYG,L 9-14,6,3,26,8.67,0,50.0%,4.33,0,0,,0,0,0,,0,0,0
94,1997,1997-10-05,6,28.014,NOR,@,CHI,W 20-17,10,5,121,24.20,1,50.0%,12.10,0,0,,0,0,0,,0,1,6
95,1997,1997-10-12,7,28.021,NOR,,ATL,L 17-23,4,1,8,8.00,0,25.0%,2.00,0,0,,0,0,0,,0,0,0
96,1997,1997-10-19,8,28.028,NOR,,CAR,L 0-13,6,5,79,15.80,0,83.3%,13.17,1,11,11.00,0,0,0,,0,0,0
97,1997,1997-10-26,9,28.035,NOR,,SFO,L 0-23,6,4,34,8.50,0,66.7%,5.67,0,0,,0,0,0,,0,0,0
98,1997,1997-11-09,10,28.049,NOR,@,OAK,W 13-10,8,5,52,10.40,0,62.5%,6.50,0,0,,0,0,0,,0,0,0
99,1997,1997-11-16,11,28.056,NOR,,SEA,W 20-17,4,2,26,13.00,0,50.0%,6.50,0,0,,0,0,0,,0,0,0
100,1997,1997-11-23,12,28.063,NOR,@,ATL,L 3-20,2,1,7,7.00,0,50.0%,3.50,0,0,,0,0,0,,0,0,0
101,1997,1997-11-30,13,28.070,NOR,@,CAR,W 16-13,7,4,40,10.00,0,57.1%,5.71,0,0,,0,0,0,,0,0,0
102,1997,1997-12-07,14,28.077,NOR,,STL,L 27-34,7,5,67,13.40,0,71.4%,9.57,0,0,,0,0,0,,0,0,0
103,1997,1997-12-14,15,28.084,NOR,,ARI,W 27-10,7,5,124,24.80,1,71.4%,17.71,0,0,,0,0,0,,0,1,6
