ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,rush_att,rush_yds,rush_yds_per_att,rush_td,rec,rec_yds,rec_yds_per_rec,rec_td,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,all_td,scoring
1,1968,1968-09-22,3,22.353,KAN,,DEN,W 34-2,11,70,6.36,2,1,5,5.00,0,0,0,,0,2,12
2,1968,1968-09-28,4,22.359,KAN,@,MIA,W 48-3,13,123,9.46,1,2,32,16.00,0,0,0,,0,1,6
3,1968,1968-10-05,5,23.000,KAN,@,BUF,W 18-7,15,91,6.07,0,0,0,,0,0,0,,0,0,0
4,1968,1968-10-13,6,23.008,KAN,,CIN,W 13-3,15,51,3.40,1,4,41,10.25,0,0,0,,0,1,6
5,1968,1968-10-20,7,23.015,KAN,,OAK,W 24-10,19,95,5.00,1,0,0,,0,0,0,,0,1,6
6,1968,1968-10-27,8,23.022,KAN,,SDG,W 27-20,20,69,3.45,1,0,0,,0,0,0,,0,1,6
7,1968,1968-11-03,9,23.029,KAN,@,OAK,L 21-38,9,39,4.33,0,0,0,,0,0,0,,0,0,0
8,1968,1968-11-10,10,23.036,KAN,@,CIN,W 16-9,21,158,7.52,1,5,62,12.40,0,0,0,,0,1,6
9,1968,1968-11-17,11,23.043,KAN,,BOS,W 31-17,14,27,1.93,0,2,19,9.50,0,0,0,,0,0,0
10,1968,1968-11-28,12,23.054,KAN,,HOU,W 24-10,18,54,3.00,0,4,22,5.50,0,0,0,,0,0,0
11,1968,1968-12-08,13,23.064,KAN,@,SDG,W 40-3,11,56,5.09,0,1,20,20.00,0,0,0,,0,0,0
12,1968,1968-12-14,14,23.070,KAN,@,DEN,W 30-7,8,33,4.13,0,0,0,,0,0,0,,0,0,0
13,1969,1969-09-14,1,23.344,KAN,@,SDG,W 27-9,14,58,4.14,0,2,3,1.50,0,0,0,,0,0,0
14,1969,1969-09-21,2,23.351,KAN,@,BOS,W 31-0,13,67,5.15,1,2,16,8.00,0,0,0,,0,1,6
15,1969,1969-09-28,3,23.358,KAN,@,CIN,L 19-24,17,77,4.53,0,2,3,1.50,0,0,0,,0,0,0
16,1969,1969-10-05,4,24.000,KAN,@,DEN,W 26-13,8,55,6.88,0,2,20,10.00,0,0,0,,0,0,0
17,1969,1969-10-12,5,24.007,KAN,,HOU,W 24-0,14,28,2.00,0,4,58,14.50,1,0,0,,0,1,6
18,1969,1969-10-19,6,24.014,KAN,,MIA,W 17-10,7,24,3.43,0,3,14,4.67,1,0,0,,0,1,6
19,1969,1969-10-26,7,24.021,KAN,,CIN,W 42-22,12,61,5.08,0,1,27,27.00,1,0,0,,0,1,6
