ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,sacks,tackles_solo,tackles_assists
1,2009,2009-09-13,1,22.138,KAN,@,BAL,L 24-38,,0.0,1,0
2,2009,2009-09-20,2,22.145,KAN,,OAK,L 10-13,,,,
3,2009,2009-09-27,3,22.152,KAN,@,PHI,L 14-34,,,,
4,2009,2009-10-04,4,22.159,KAN,,NYG,L 16-27,,0.0,1,0
5,2009,2009-10-11,5,22.166,KAN,,DAL,L 20-26,,,,
6,2009,2009-10-18,6,22.173,KAN,@,WAS,W 14-6,,0.0,1,0
7,2009,2009-10-25,7,22.180,KAN,,SDG,L 7-37,,,,
8,2009,2009-11-08,8,22.194,KAN,@,JAX,L 21-24,,,,
9,2009,2009-11-15,9,22.201,KAN,@,OAK,W 16-10,,1.0,1,0
10,2009,2009-11-22,10,22.208,KAN,,PIT,W 27-24,,1.0,1,1
11,2009,2009-11-29,11,22.215,KAN,@,SDG,L 14-43,,0.0,0,1
12,2009,2009-12-06,12,22.222,KAN,,DEN,L 13-44,,,,
13,2009,2009-12-13,13,22.229,KAN,,BUF,L 10-16,,0.0,1,0
14,2009,2009-12-20,14,22.236,KAN,,CLE,L 34-41,*,,,
15,2009,2010-01-03,16,22.250,KAN,@,DEN,W 44-24,,,,
16,2010,2010-09-19,2,23.144,KAN,@,CLE,W 16-14,,,,
17,2010,2010-10-10,4,23.165,KAN,@,IND,L 9-19,,0.0,2,0
18,2010,2010-11-14,9,23.200,TAM,,CAR,W 31-16,,,,
19,2010,2010-11-21,10,23.207,TAM,@,SFO,W 21-0,,1.0,2,0
20,2010,2010-11-28,11,23.214,TAM,@,BAL,L 10-17,,0.0,0,1
21,2010,2010-12-05,12,23.221,TAM,,ATL,L 24-28,,,,
22,2010,2010-12-12,13,23.228,TAM,@,WAS,W 17-16,,,,
23,2010,2010-12-19,14,23.235,TAM,,DET,L 20-23,,0.0,1,0
24,2010,2010-12-26,15,23.242,TAM,,SEA,W 38-15,,0.0,1,1
25,2010,2011-01-02,16,23.249,TAM,@,NOR,W 23-13,,1.0,2,0
