ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,pass_cmp,pass_att,pass_cmp_perc,pass_yds,pass_td,pass_int,pass_rating,pass_sacked,pass_sacked_yds,pass_yds_per_att,pass_adj_yds_per_att,rush_att,rush_yds,rush_yds_per_att,rush_td
1,1950,1950-09-16,1,28.284,CLE,@,PHI,W 35-10,*,21,38,55.26,346,3,2,90.5,0,0,9.11,8.32,3,3,1.00,1
2,1950,1950-09-24,2,28.292,CLE,@,BAL,W 31-0,*,11,23,47.83,177,1,4,48.9,0,0,7.70,0.74,2,8,4.00,0
3,1950,1950-10-01,3,28.299,CLE,,NYG,L 0-6,*,12,30,40.00,127,0,3,13.5,0,0,4.23,-0.27,4,26,6.50,0
4,1950,1950-10-07,4,28.305,CLE,@,PIT,W 30-17,*,10,17,58.82,75,0,0,69.5,0,0,4.41,4.41,4,5,1.25,2
5,1950,1950-10-15,5,28.313,CLE,,CRD,W 34-24,*,22,35,62.86,369,2,3,81.7,0,0,10.54,7.83,7,24,3.43,1
6,1950,1950-10-22,6,28.320,CLE,@,NYG,L 13-17,*,10,18,55.56,118,0,3,36.1,0,0,6.56,-0.94,10,14,1.40,1
7,1950,1950-10-29,7,28.327,CLE,,PIT,W 45-7,*,5,9,55.56,157,2,0,140.0,0,0,17.44,21.89,3,5,1.67,1
8,1950,1950-11-05,8,28.334,CLE,@,CRD,W 10-7,*,10,21,47.62,114,0,2,24.8,0,0,5.43,1.14,4,32,8.00,0
9,1950,1950-11-12,9,28.341,CLE,,SFO,W 34-14,*,7,17,41.18,74,1,0,74.1,0,0,4.35,5.53,5,16,3.20,0
10,1950,1950-11-19,10,28.348,CLE,,WAS,W 20-14,*,6,13,46.15,65,1,2,47.4,0,0,5.00,-0.38,6,9,1.50,0
11,1950,1950-12-03,11,28.362,CLE,,PHI,W 13-7,*,0,0,,0,0,,,,,,,5,-5,-1.00,0
12,1950,1950-12-10,12,29.004,CLE,@,WAS,W 45-21,*,23,32,71.88,321,4,1,130.3,0,0,10.03,11.13,2,8,4.00,0
13,1951,1951-09-30,1,29.298,CLE,@,SFO,L 10-24,*,18,30,60.00,222,1,2,66.3,0,0,7.40,5.07,5,13,2.60,0
14,1951,1951-10-07,2,29.305,CLE,@,RAM,W 38-23,*,10,19,52.63,219,1,2,71.9,0,0,11.53,7.84,3,2,0.67,0
15,1951,1951-10-14,3,29.312,CLE,,WAS,W 45-0,*,8,15,53.33,135,0,0,84.0,0,0,9.00,9.00,2,-1,-0.50,1
16,1951,1951-10-21,4,29.319,CLE,,PIT,W 17-0,*,9,15,60.00,67,0,1,42.9,0,0,4.47,1.47,4,-17,-4.25,0
17,1951,1951-10-28,5,29.326,CLE,,NYG,W 14-13,*,16,24,66.67,216,2,3,83.3,0,0,9.00,5.04,8,26,3.25,0
18,1951,1951-11-04,6,29.333,CLE,@,CRD,W 34-17,*,15,21,71.43,210,1,0,119.1,0,0,10.00,10.95,4,11,2.75,2
19,1951,1951-11-11,7,29.340,CLE,,PHI,W 20-17,*,14,30,46.67,192,2,1,76.0,0,0,6.40,6.23,3,-9,-3.00,0
20,1951,1951-11-18,8,29.347,CLE,@,NYG,W 10-0,*,8,18,44.44,162,1,3,55.6,0,0,9.00,2.61,2,-1,-0.50,0
