ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,rec,rec_yds,rec_yds_per_rec,rec_td
1,1950,1950-09-24,2,26.171,BAL,,CLE,L 0-31,5,55,11.00,0
2,1950,1950-10-22,5,26.199,BAL,@,RAM,L 27-70,1,11,11.00,0
3,1950,1950-11-19,9,26.227,BAL,,NYG,L 20-55,1,10,10.00,0
4,1950,1950-11-26,10,26.234,BAL,@,WAS,L 28-38,1,7,7.00,0
5,1951,1951-10-14,3,27.191,CLE,,WAS,W 45-0,1,20,20.00,1
