ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,pass_cmp,pass_att,pass_cmp_perc,pass_yds,pass_td,pass_int,pass_rating,pass_sacked,pass_sacked_yds,pass_yds_per_att,pass_adj_yds_per_att,rush_att,rush_yds,rush_yds_per_att,rush_td
1,1985,1985-12-08,14,24.004,BUF,,NYJ,L 7-27,,1,1,100.00,19,0,0,118.7,0,0,19.00,19.00,0,0,,0
2,1986,1986-09-28,4,24.298,BUF,,KAN,L 17-20,,0,1,0.00,0,0,0,39.6,1,1,0.00,0.00,1,0,0.00,0
3,1986,1986-10-26,8,24.326,BUF,,NWE,L 3-23,,2,8,25.00,15,0,2,0.0,0,0,1.88,-9.38,0,0,,0
4,1986,1986-12-14,15,25.010,BUF,@,IND,L 14-24,,7,10,70.00,89,0,0,97.5,1,3,8.90,8.90,0,0,,0
5,1988,1988-10-17,7,26.318,BUF,@,NYJ,W 37-14,,0,0,,0,0,0,,,,,,2,-2,-1.00,0
6,1988,1988-10-30,9,26.331,BUF,,GNB,W 28-0,,,,,,,,,,,,,0,0,,0
7,1988,1988-11-14,11,26.346,BUF,@,MIA,W 31-6,,0,0,,0,0,0,,,,,,1,-1,-1.00,0
8,1989,1989-09-18,2,27.288,BUF,,DEN,L 14-28,,2,2,100.00,42,0,0,118.7,0,0,21.00,21.00,0,0,,0
9,1989,1989-10-08,5,27.308,BUF,@,IND,L 14-37,,11,19,57.89,177,1,1,84.8,1,9,9.32,8.00,0,0,,0
10,1989,1989-10-16,6,27.316,BUF,,RAM,W 23-20,*,21,37,56.76,214,2,1,80.2,0,0,5.78,5.65,1,1,1.00,0
11,1989,1989-10-22,7,27.322,BUF,,NYJ,W 34-3,*,13,20,65.00,145,3,0,126.0,1,6,7.25,10.25,5,32,6.40,0
12,1989,1989-10-29,8,27.329,BUF,,MIA,W 31-17,*,6,9,66.67,123,1,0,146.8,2,9,13.67,15.89,0,0,,0
13,1989,1989-11-12,10,27.343,BUF,,IND,W 30-7,,0,0,,0,0,0,,0,,,,0,0,,0
14,1989,1989-12-23,16,28.019,BUF,@,NYJ,W 37-0,,0,0,,0,0,0,,0,,,,3,-3,-1.00,0
15,1990,1990-09-09,1,28.279,BUF,,IND,W 26-10,,0,0,,0,0,0,,0,,,,1,-1,-1.00,0
16,1990,1990-09-16,2,28.286,BUF,@,MIA,L 7-30,,5,12,41.67,34,0,0,49.3,1,0,2.83,2.83,0,0,,0
17,1990,1990-09-24,3,28.294,BUF,@,NYJ,W 30-7,,0,0,,0,0,0,,0,,,,0,0,,0
18,1990,1990-09-30,4,28.300,BUF,,DEN,W 29-28,,0,0,,0,0,0,,0,,,,0,0,,0
19,1990,1990-10-07,5,28.307,BUF,,RAI,W 38-24,,0,0,,0,0,0,,0,,,,0,0,,0
20,1990,1990-10-21,6,28.321,BUF,,NYJ,W 30-27,,0,0,,0,0,0,,0,,,,0,0,,0
21,1990,1990-10-28,7,28.328,BUF,@,NWE,W 27-10,,0,0,,0,0,0,,0,,,,0,0,,0
22,1990,1990-11-04,8,28.335,BUF,@,CLE,W 42-0,,1,1,100.00,16,0,0,118.7,0,0,16.00,16.00,3,-3,-1.00,0
23,1990,1990-11-11,9,28.342,BUF,,PHO,W 45-14,,0,0,,0,0,0,,0,,,,1,-1,-1.00,0
24,1990,1990-11-18,10,28.349,BUF,,NWE,W 14-0,,0,0,,0,0,0,,0,,,,0,0,,0
25,1990,1990-11-26,11,28.357,BUF,@,HOU,L 24-27,,0,0,,0,0,0,,0,,,,0,0,,0
26,1990,1990-12-02,12,28.363,BUF,,PHI,W 30-23,,0,0,,0,0,0,,0,,,,0,0,,0
27,1990,1990-12-09,13,29.005,BUF,@,IND,W 31-7,,0,0,,0,0,0,,0,,,,1,-1,-1.00,0
28,1990,1990-12-15,14,29.011,BUF,@,NYG,W 17-13,,8,15,53.33,97,0,0,73.5,2,13,6.47,6.47,1,-1,-1.00,0
29,1990,1990-12-23,15,29.019,BUF,,MIA,W 24-14,*,15,21,71.43,234,2,0,139.8,1,11,11.14,13.05,6,13,2.17,0
30,1990,1990-12-30,16,29.026,BUF,@,WAS,L 14-29,*,7,14,50.00,88,0,0,69.9,2,17,6.29,6.29,2,18,9.00,0
31,1991,1991-09-01,1,29.271,BUF,,MIA,W 35-31,,2,2,100.00,16,1,0,139.6,0,0,8.00,18.00,0,0,,0
32,1991,1991-09-08,2,29.278,BUF,,PIT,W 52-34,,0,0,,0,0,0,,0,,,,1,-1,-1.00,0
33,1991,1991-09-15,3,29.285,BUF,@,NYJ,W 23-20,,0,0,,0,0,0,,0,,,,0,0,,0
34,1991,1991-09-22,4,29.292,BUF,@,TAM,W 17-10,,0,0,,0,0,0,,0,,,,0,0,,0
35,1991,1991-09-29,5,29.299,BUF,,CHI,W 35-20,,0,0,,0,0,0,,0,,,,1,-1,-1.00,0
36,1991,1991-10-07,6,29.307,BUF,@,KAN,L 6-33,,0,0,,0,0,0,,0,,,,0,0,,0
37,1991,1991-10-13,7,29.313,BUF,,IND,W 42-6,,6,7,85.71,76,2,1,111.9,0,0,10.86,10.14,0,0,,0
38,1991,1991-10-21,8,29.321,BUF,,CIN,W 35-16,,0,0,,0,0,0,,0,,,,3,-2,-0.67,0
39,1991,1991-11-03,9,29.334,BUF,,NWE,W 22-17,,0,0,,0,0,0,,0,,,,0,0,,0
40,1991,1991-11-10,10,29.341,BUF,@,GNB,W 34-24,,0,1,0.00,0,0,0,39.6,0,0,0.00,0.00,2,3,1.50,0
41,1991,1991-11-18,11,29.349,BUF,@,MIA,W 41-27,,0,0,,0,0,0,,0,,,,0,0,,0
42,1991,1991-11-24,12,29.355,BUF,@,NWE,L 13-16,,0,0,,0,0,0,,0,,,,0,0,,0
43,1991,1991-12-01,13,29.362,BUF,,NYJ,W 24-13,,0,0,,0,0,0,,0,,,,0,0,,0
44,1991,1991-12-08,14,30.004,BUF,@,RAI,W 30-27,,0,0,,0,0,0,,0,,,,0,0,,0
45,1991,1991-12-15,15,30.011,BUF,@,IND,W 35-7,,4,6,66.67,47,1,0,129.9,0,0,7.83,11.17,3,-3,-1.00,0
46,1991,1991-12-22,16,30.018,BUF,,DET,L 14-17,*,15,25,60.00,166,2,1,89.7,4,42,6.64,6.44,3,10,3.33,0
47,1992,1992-09-06,1,30.277,BUF,,RAM,W 40-7,,6,11,54.55,59,0,0,69.9,1,9,5.36,5.36,0,0,,0
48,1992,1992-09-13,2,30.284,BUF,@,SFO,W 34-31,,0,0,,0,0,0,,0,,,,0,0,,0
49,1992,1992-09-20,3,30.291,BUF,,IND,W 38-0,,0,0,,0,0,0,,0,,,,3,-3,-1.00,0
50,1992,1992-09-27,4,30.298,BUF,@,NWE,W 41-7,,0,0,,0,0,0,,0,,,,4,-4,-1.00,0
51,1992,1992-10-04,5,30.305,BUF,,MIA,L 10-37,,6,10,60.00,59,0,0,76.7,2,18,5.90,5.90,0,0,,0
52,1992,1992-10-11,6,30.312,BUF,@,RAI,L 3-20,,0,0,,0,0,0,,0,,,,0,0,,0
53,1992,1992-10-26,7,30.327,BUF,@,NYJ,W 24-20,,0,0,,0,0,0,,0,,,,0,0,,0
54,1992,1992-11-01,8,30.333,BUF,,NWE,W 16-7,,0,0,,0,0,0,,0,,,,0,0,,0
55,1992,1992-11-08,9,30.340,BUF,,PIT,W 28-20,,0,0,,0,0,0,,0,,,,0,0,,0
56,1992,1992-11-16,10,30.348,BUF,@,MIA,W 26-20,,0,0,,0,0,0,,0,,,,0,0,,0
57,1992,1992-11-22,11,30.354,BUF,,ATL,W 41-14,,1,2,50.00,4,0,0,56.2,0,0,2.00,2.00,2,-2,-1.00,0
58,1992,1992-11-29,12,30.361,BUF,@,IND,L 13-16,,0,0,,0,0,0,,0,,,,0,0,,0
59,1992,1992-12-06,13,31.002,BUF,,NYJ,L 17-24,,0,1,0.00,0,0,0,39.6,0,0,0.00,0.00,0,0,,0
60,1992,1992-12-12,14,31.008,BUF,,DEN,W 27-17,,0,0,,0,0,0,,0,,,,0,0,,0
61,1992,1992-12-20,15,31.016,BUF,@,NOR,W 20-16,,0,0,,0,0,0,,0,,,,0,0,,0
62,1992,1992-12-27,16,31.023,BUF,@,HOU,L 3-27,,11,23,47.83,99,0,2,23.6,6,49,4.30,0.39,0,0,,0
63,1993,1993-09-05,1,31.275,BUF,,NWE,W 38-14,,0,0,,0,0,0,,0,,,,3,-3,-1.00,0
64,1993,1993-09-12,2,31.282,BUF,@,DAL,W 13-10,,0,0,,0,0,0,,0,,,,0,0,,0
65,1993,1993-09-26,3,31.296,BUF,,MIA,L 13-22,,0,0,,0,0,0,,0,,,,0,0,,0
66,1993,1993-10-03,4,31.303,BUF,,NYG,W 17-14,,0,0,,0,0,0,,0,,,,0,0,,0
