ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,def_int,def_int_yds,def_int_td
1,1970,1970-11-08,8,22.333,KAN,,HOU,W 24-9,,,,,,,
2,1970,1970-11-15,9,22.340,KAN,@,PIT,W 31-14,,,,,,,
3,1970,1970-11-22,10,22.347,KAN,,STL,T 6-6,,,,,,,
4,1970,1970-11-29,11,22.354,KAN,,SDG,W 26-14,,,,,,,
5,1970,1970-12-06,12,22.361,KAN,,DEN,W 16-0,,,,,,,
6,1970,1970-12-12,13,23.002,KAN,@,OAK,L 6-20,,,,,,,
7,1970,1970-12-20,14,23.010,KAN,@,SDG,L 13-31,,,,,,,
8,1972,1972-09-17,1,24.282,KAN,,MIA,L 10-20,,,,,,,
9,1972,1972-09-25,2,24.290,KAN,@,NOR,W 20-17,,,,,,,
10,1972,1972-10-01,3,24.296,KAN,@,DEN,W 45-24,,,,,,,
11,1972,1972-10-08,4,24.303,KAN,@,CLE,W 31-7,,,,,,,
12,1972,1972-10-15,5,24.310,KAN,,CIN,L 16-23,,,,,,,
13,1972,1972-10-22,6,24.317,KAN,,PHI,L 20-21,,,,,,,
14,1972,1972-10-29,7,24.324,KAN,@,SDG,W 26-14,,,,,,,
15,1972,1972-11-05,8,24.331,KAN,,OAK,W 27-14,,,,,,,
16,1972,1972-11-12,9,24.338,KAN,@,PIT,L 7-16,,,,,,,
17,1972,1972-11-19,10,24.345,KAN,,SDG,L 17-27,,,,,,,
18,1972,1972-11-26,11,24.352,KAN,@,OAK,L 3-26,,,,,,,
19,1972,1972-12-03,12,24.359,KAN,,DEN,W 24-21,,,,,,,
20,1972,1972-12-10,13,25.000,KAN,,BAL,W 24-10,0,0,,0,1,11,0
21,1972,1972-12-17,14,25.007,KAN,@,ATL,W 17-14,,,,,,,
22,1973,1973-09-16,1,25.280,KAN,,RAM,L 13-23,,,,,,,
23,1973,1973-09-23,2,25.287,KAN,@,NWE,W 10-7,,,,,,,
24,1973,1973-09-30,3,25.294,KAN,,OAK,W 16-3,,,,,,,
25,1973,1973-10-07,4,25.301,KAN,,DEN,W 16-14,,,,,,,
26,1973,1973-10-14,5,25.308,KAN,@,GNB,T 10-10,,,,,,,
27,1973,1973-10-21,6,25.315,KAN,@,CIN,L 6-14,,,,,,,
28,1973,1973-10-29,7,25.323,KAN,@,BUF,L 14-23,,,,,,,
29,1973,1973-11-04,8,25.329,KAN,@,SDG,W 19-0,,,,,,,
30,1973,1973-11-12,9,25.337,KAN,,CHI,W 19-7,,,,,,,
31,1973,1973-11-18,10,25.343,KAN,,HOU,W 38-14,,,,,,,
32,1973,1973-11-25,11,25.350,KAN,@,DEN,L 10-14,,,,,,,
33,1973,1973-12-02,12,25.357,KAN,,CLE,T 20-20,,,,,,,
34,1973,1973-12-08,13,25.363,KAN,@,OAK,L 7-37,1,13,13.00,0,0,0,0
35,1973,1973-12-16,14,26.006,KAN,,SDG,W 33-6,,,,,,,
36,1974,1974-09-15,1,26.279,KAN,,NYJ,W 24-16,,,,,,,
37,1974,1974-09-22,2,26.286,KAN,@,OAK,L 7-27,,,,,,,
38,1974,1974-09-29,3,26.293,KAN,@,HOU,W 17-7,,,,,,,
39,1974,1974-10-06,4,26.300,KAN,,DEN,L 14-17,,,,,,,
40,1974,1974-10-13,5,26.307,KAN,,PIT,L 24-34,,,,,,,
41,1974,1974-10-20,6,26.314,KAN,@,MIA,L 3-9,,,,,,,
42,1974,1974-10-27,7,26.321,KAN,@,SDG,W 24-14,,,,,,,
43,1974,1974-11-03,8,26.328,KAN,,NYG,L 27-33,,,,,,,
44,1974,1974-11-10,9,26.335,KAN,,SDG,L 7-14,0,0,,0,1,7,0
45,1974,1974-11-18,10,26.343,KAN,@,DEN,W 42-34,,,,,,,
46,1974,1974-11-24,11,26.349,KAN,@,CIN,L 6-33,,,,,,,
47,1974,1974-12-01,12,26.356,KAN,@,STL,W 17-13,,,,,,,
48,1974,1974-12-08,13,26.363,KAN,,OAK,L 6-7,,,,,,,
49,1974,1974-12-14,14,27.004,KAN,,MIN,L 15-35,,,,,,,
50,1976,1976-09-12,1,28.277,KAN,,SDG,L 16-30,,,,,,,
51,1976,1976-09-20,2,28.285,KAN,,OAK,L 21-24,,,,,,,
52,1976,1976-09-26,3,28.291,KAN,,NOR,L 17-27,,,,,,,
53,1976,1976-10-03,4,28.298,KAN,@,BUF,L 17-50,,,,,,,
54,1976,1976-10-10,5,28.305,KAN,@,WAS,W 33-30,,,,,,,
55,1976,1976-10-17,6,28.312,KAN,@,MIA,W 20-17,,,,,,,
56,1976,1976-10-24,7,28.319,KAN,,DEN,L 26-35,,,,,,,
57,1976,1976-10-31,8,28.326,KAN,@,TAM,W 28-19,,,,,,,
58,1976,1976-11-07,9,28.333,KAN,,PIT,L 0-45,,,,,,,
59,1976,1976-11-14,10,28.340,KAN,@,OAK,L 10-21,,,,,,,
60,1976,1976-11-21,11,28.347,KAN,,CIN,L 24-27,,,,,,,
61,1976,1976-11-28,12,28.354,KAN,@,SDG,W 23-20,,,,,,,
62,1976,1976-12-05,13,28.361,KAN,@,DEN,L 16-17,,,,,,,
63,1976,1976-12-12,14,29.002,KAN,,CLE,W 39-14,,,,,,,
