ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs
1,2017,2017-09-10,1,21.336,JAX,@,HOU,W 29-7,*
2,2017,2017-09-17,2,21.343,JAX,,TEN,L 16-37,*
3,2017,2017-09-24,3,21.350,JAX,,BAL,W 44-7,*
4,2017,2017-10-01,4,21.357,JAX,@,NYJ,L 20-23,*
5,2017,2017-10-08,5,21.364,JAX,@,PIT,W 30-9,*
6,2017,2017-10-15,6,22.006,JAX,,LAR,L 17-27,*
7,2017,2017-10-22,7,22.013,JAX,@,IND,W 27-0,*
8,2017,2017-11-05,8,22.027,JAX,,CIN,W 23-7,*
9,2017,2017-11-12,9,22.034,JAX,,LAC,W 20-17,*
10,2017,2017-11-19,10,22.041,JAX,@,CLE,W 19-7,*
11,2017,2017-11-26,11,22.048,JAX,@,ARI,L 24-27,*
12,2017,2017-12-03,12,22.055,JAX,,IND,W 30-10,*
13,2017,2017-12-10,13,22.062,JAX,,SEA,W 30-24,*
14,2017,2017-12-17,14,22.069,JAX,,HOU,W 45-7,*
15,2017,2017-12-24,15,22.076,JAX,@,SFO,L 33-44,*
16,2018,2018-09-09,1,22.335,JAX,@,NYG,W 20-15,*
17,2018,2018-09-16,2,22.342,JAX,,NWE,W 31-20,*
