ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,rush_att,rush_yds,rush_yds_per_att,rush_td,rec,rec_yds,rec_yds_per_rec,rec_td,pass_cmp,pass_att,pass_cmp_perc,pass_yds,pass_td,pass_int,pass_rating,pass_sacked,pass_sacked_yds,pass_yds_per_att,pass_adj_yds_per_att,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,all_td,scoring
1,1967,1967-09-09,1,22.348,HOU,,KAN,L 20-25,1,5,5.00,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0
2,1967,1967-09-24,3,22.363,HOU,@,SDG,L 3-13,5,15,3.00,0,0,0,,0,0,0,,0,0,0,,0,0,,,1,19,19.00,0,0,0
3,1967,1967-10-15,5,23.019,HOU,@,NYJ,T 28-28,8,25,3.13,0,2,1,0.50,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0
4,1967,1967-10-22,6,23.026,HOU,@,KAN,W 24-19,5,19,3.80,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0
5,1967,1967-10-29,7,23.033,HOU,,BUF,W 10-3,11,44,4.00,0,0,0,,0,0,1,0.00,0,0,0,39.6,0,0,0.00,0.00,0,0,,0,0,0
6,1967,1967-11-05,8,23.040,HOU,@,BOS,L 7-18,4,16,4.00,0,4,39,9.75,1,0,0,,0,0,0,,0,0,,,0,0,,0,1,6
7,1967,1967-11-12,9,23.047,HOU,@,DEN,W 20-18,16,101,6.31,1,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,1,6
8,1967,1967-11-26,10,23.061,HOU,,BOS,W 27-6,6,22,3.67,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0
9,1967,1967-12-03,11,23.068,HOU,,MIA,W 17-14,18,141,7.83,1,2,13,6.50,0,0,0,,0,0,0,,0,0,,,0,0,,0,1,6
10,1967,1967-12-10,12,23.075,HOU,,OAK,L 7-19,9,17,1.89,0,4,42,10.50,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0
11,1967,1967-12-16,13,23.081,HOU,,SDG,W 24-17,7,18,2.57,0,4,38,9.50,1,0,0,,0,0,0,,0,0,,,0,0,,0,1,6
12,1967,1967-12-23,14,23.088,HOU,@,MIA,W 41-10,20,88,4.40,2,1,3,3.00,0,0,0,,0,0,0,,0,0,,,0,0,,0,2,12
13,1968,1968-09-14,2,23.354,HOU,@,MIA,W 24-10,6,62,10.33,1,1,8,8.00,0,0,0,,0,0,0,,0,0,,,0,0,,0,1,6
14,1968,1968-09-21,3,23.361,HOU,@,SDG,L 14-30,5,16,3.20,1,1,-2,-2.00,0,0,0,,0,0,0,,0,0,,,0,0,,0,1,6
15,1968,1968-09-29,4,24.003,HOU,,OAK,L 15-24,3,17,5.67,0,1,26,26.00,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0
16,1968,1968-10-06,5,24.010,HOU,,MIA,L 7-24,6,14,2.33,1,1,-2,-2.00,0,0,0,,0,0,0,,0,0,,,0,0,,0,1,6
17,1968,1968-10-13,6,24.017,HOU,@,BOS,W 16-0,1,-2,-2.00,0,2,10,5.00,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0
18,1968,1968-10-27,8,24.031,HOU,@,BUF,W 30-7,23,75,3.26,1,1,39,39.00,0,0,0,,0,0,0,,0,0,,,0,0,,0,1,6
19,1968,1968-11-03,9,24.038,HOU,@,CIN,W 27-17,11,62,5.64,0,3,12,4.00,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0
20,1968,1968-11-10,10,24.045,HOU,@,NYJ,L 7-26,10,33,3.30,0,1,2,2.00,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0
21,1968,1968-11-17,11,24.052,HOU,,DEN,W 38-17,15,59,3.93,0,3,40,13.33,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0
22,1968,1968-11-28,12,24.063,HOU,@,KAN,L 10-24,9,33,3.67,0,1,21,21.00,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0
23,1968,1968-12-07,13,24.072,HOU,,BUF,W 35-6,15,41,2.73,1,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,1,6
24,1968,1968-12-15,14,24.080,HOU,,BOS,W 45-17,11,26,2.36,1,6,80,13.33,0,0,0,,0,0,0,,0,0,,,0,0,,0,1,6
25,1969,1969-11-23,11,25.058,HOU,@,MIA,W 32-7,6,24,4.00,0,1,16,16.00,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0
26,1969,1969-11-27,12,25.062,HOU,,SDG,L 17-21,12,37,3.08,0,2,13,6.50,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0
27,1969,1969-12-06,13,25.071,HOU,,NYJ,L 26-34,3,12,4.00,0,1,4,4.00,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0
28,1969,1969-12-14,14,25.079,HOU,,BOS,W 27-23,7,25,3.57,1,3,49,16.33,0,0,0,,0,0,0,,0,0,,,0,0,,0,1,6
29,1970,1970-09-20,1,25.359,HOU,@,PIT,W 19-7,13,49,3.77,0,2,14,7.00,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0
30,1970,1970-09-27,2,26.001,HOU,,MIA,L 10-20,7,40,5.71,0,2,6,3.00,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0
31,1970,1970-10-04,3,26.008,HOU,@,CIN,W 20-13,17,45,2.65,1,1,6,6.00,0,0,0,,0,0,0,,0,0,,,0,0,,0,1,6
32,1970,1970-10-11,4,26.015,HOU,,BAL,L 20-24,9,16,1.78,0,2,7,3.50,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0
