ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,all_td,scoring,sacks,def_int,def_int_yds,def_int_td
1,1984,1984-09-02,1,21.354,DEN,,CIN,W 20-17,,,,,,
2,1984,1984-09-09,2,21.361,DEN,@,CHI,L 0-27,,,,,,
3,1984,1984-09-16,3,22.002,DEN,@,CLE,W 24-14,1,6,1.0,1,62,1
4,1984,1984-09-23,4,22.009,DEN,,KAN,W 21-0,,,,,,
5,1984,1984-09-30,5,22.016,DEN,,RAI,W 16-13,,,,,,
6,1984,1984-10-07,6,22.023,DEN,@,DET,W 28-7,,,,,,
7,1984,1984-10-15,7,22.031,DEN,,GNB,W 17-14,,,,,,
8,1984,1984-10-21,8,22.037,DEN,@,BUF,W 37-7,,,,,,
9,1984,1984-10-28,9,22.044,DEN,@,RAI,W 22-19,,,,,,
10,1984,1984-11-04,10,22.051,DEN,,NWE,W 26-19,,,,,,
11,1984,1984-11-11,11,22.058,DEN,@,SDG,W 16-13,,,,,,
12,1984,1984-11-18,12,22.065,DEN,,MIN,W 42-21,0,0,0.0,1,0,0
13,1984,1984-11-25,13,22.072,DEN,,SEA,L 24-27,,,,,,
14,1984,1984-12-02,14,22.079,DEN,@,KAN,L 13-16,,,,,,
15,1984,1984-12-09,15,22.086,DEN,,SDG,W 16-13,,,,,,
16,1984,1984-12-15,16,22.092,DEN,@,SEA,W 31-14,,,,,,
17,1985,1985-10-20,7,23.036,DEN,,SEA,W 13-10,,,,,,
18,1985,1985-10-27,8,23.043,DEN,@,KAN,W 30-10,,,,,,
19,1985,1985-11-03,9,23.050,DEN,@,SDG,L 10-30,,,,,,
20,1985,1985-11-11,10,23.058,DEN,,SFO,W 17-16,,,,,,
21,1985,1985-11-17,11,23.064,DEN,,SDG,W 30-24,0,0,0.0,1,3,0
22,1985,1985-11-24,12,23.071,DEN,@,RAI,L 28-31,,,,,,
23,1985,1985-12-01,13,23.078,DEN,@,PIT,W 31-23,,,,,,
24,1985,1985-12-08,14,23.085,DEN,,RAI,L 14-17,,,,,,
25,1985,1985-12-14,15,23.091,DEN,,KAN,W 14-13,,,,,,
26,1985,1985-12-20,16,23.097,DEN,@,SEA,W 27-24,,,,,,
27,1986,1986-09-07,1,23.358,DEN,,RAI,W 38-36,,,,,,
28,1986,1986-09-15,2,24.001,DEN,@,PIT,W 21-10,,,,,,
29,1986,1986-09-21,3,24.007,DEN,@,PHI,W 33-7,,,,,,
30,1986,1986-09-28,4,24.014,DEN,,NWE,W 27-20,,,,,,
31,1986,1986-10-05,5,24.021,DEN,,DAL,W 29-14,0,0,1.0,0,0,0
32,1986,1986-10-12,6,24.028,DEN,@,SDG,W 31-14,0,0,1.0,0,0,0
33,1986,1986-10-20,7,24.036,DEN,@,NYJ,L 10-22,,,,,,
34,1986,1986-10-26,8,24.042,DEN,,SEA,W 20-13,0,0,1.0,0,0,0
35,1986,1986-11-02,9,24.049,DEN,@,RAI,W 21-10,,,,,,
36,1986,1986-11-09,10,24.056,DEN,,SDG,L 3-9,,,,,,
37,1986,1986-11-16,11,24.063,DEN,,KAN,W 38-17,0,0,1.0,0,0,0
38,1986,1986-11-23,12,24.070,DEN,@,NYG,L 16-19,,,,,,
39,1986,1986-11-30,13,24.077,DEN,,CIN,W 34-28,,,,,,
40,1986,1986-12-07,14,24.084,DEN,@,KAN,L 10-37,,,,,,
41,1986,1986-12-13,15,24.090,DEN,,WAS,W 31-30,,,,,,
42,1986,1986-12-20,16,24.097,DEN,@,SEA,L 16-41,,,,,,
43,1987,1987-09-13,1,24.364,DEN,,SEA,W 40-17,,,,,,
44,1987,1987-09-20,2,25.006,DEN,@,GNB,T 17-17,0,0,1.0,0,0,0
45,1987,1987-10-26,6,25.042,DEN,@,MIN,L 27-34,0,0,0.0,1,9,0
46,1987,1987-11-01,7,25.048,DEN,,DET,W 34-0,,,,,,
47,1987,1987-11-08,8,25.055,DEN,@,BUF,L 14-21,,,,,,
48,1987,1987-11-16,9,25.063,DEN,,CHI,W 31-29,,,,,,
49,1987,1987-11-22,10,25.069,DEN,@,RAI,W 23-17,,,,,,
50,1987,1987-11-29,11,25.076,DEN,@,SDG,W 31-17,,,,,,
51,1987,1987-12-06,12,25.083,DEN,,NWE,W 31-20,0,0,0.0,1,0,0
52,1987,1987-12-13,13,25.090,DEN,@,SEA,L 21-28,0,0,0.0,1,0,0
53,1988,1988-09-04,1,25.356,DEN,,SEA,L 14-21,,,,,,
54,1988,1988-09-11,2,25.363,DEN,,SDG,W 34-3,0,0,0.0,1,27,0
55,1988,1988-09-18,3,26.004,DEN,@,KAN,L 13-20,,,,,,
56,1988,1988-09-26,4,26.012,DEN,,RAI,L 27-30,,,,,,
57,1988,1988-10-02,5,26.018,DEN,@,SDG,W 12-0,0,0,1.0,0,0,0
58,1988,1988-10-09,6,26.025,DEN,@,SFO,W 16-13,,,,,,
59,1988,1988-10-16,7,26.032,DEN,,ATL,W 30-14,,,,,,
