ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,rec,rec_yds,rec_yds_per_rec,rec_td,rush_att,rush_yds,rush_yds_per_att,rush_td,all_td,scoring
1,1971,1971-09-19,1,23.174,ATL,,SFO,W 20-17,3,67,22.33,2,0,0,,0,2,12
2,1971,1971-09-26,2,23.181,ATL,@,RAM,T 20-20,1,16,16.00,0,0,0,,0,0,0
3,1971,1971-10-03,3,23.188,ATL,@,DET,L 38-41,6,190,31.67,2,0,0,,0,2,12
4,1971,1971-10-10,4,23.195,ATL,,STL,L 9-26,,,,,,,,,,
5,1971,1971-10-17,5,23.202,ATL,,RAM,L 16-24,1,15,15.00,0,1,5,5.00,0,0,0
6,1971,1971-10-24,6,23.209,ATL,,NOR,W 28-6,1,13,13.00,0,0,0,,0,0,0
7,1971,1971-10-31,7,23.216,ATL,@,CLE,W 31-14,2,71,35.50,1,0,0,,0,1,6
8,1971,1971-11-07,8,23.223,ATL,@,CIN,W 9-6,,,,,,,,,,
9,1971,1971-11-14,9,23.230,ATL,,NYG,L 17-21,1,17,17.00,0,0,0,,0,0,0
10,1971,1971-11-22,10,23.238,ATL,,GNB,W 28-21,3,35,11.67,0,0,0,,0,0,0
11,1971,1971-11-28,11,23.244,ATL,@,MIN,L 7-24,1,15,15.00,0,0,0,,0,0,0
12,1971,1971-12-05,12,23.251,ATL,,OAK,W 24-13,4,96,24.00,0,0,0,,0,0,0
13,1971,1971-12-12,13,23.258,ATL,@,SFO,L 3-24,2,16,8.00,0,0,0,,0,0,0
14,1971,1971-12-19,14,23.265,ATL,@,NOR,W 24-20,8,190,23.75,1,0,0,,0,1,6
15,1972,1972-09-17,1,24.172,ATL,@,CHI,W 37-21,1,32,32.00,1,0,0,,0,1,6
16,1972,1972-09-24,2,24.179,ATL,@,NWE,L 20-21,6,87,14.50,0,1,-9,-9.00,0,0,0
17,1972,1972-10-01,3,24.186,ATL,,RAM,W 31-3,1,38,38.00,1,1,4,4.00,0,1,6
18,1972,1972-10-08,4,24.193,ATL,,DET,L 23-26,2,13,6.50,0,0,0,,0,0,0
19,1972,1972-10-15,5,24.200,ATL,@,NOR,W 21-14,4,69,17.25,1,0,0,,0,1,6
20,1972,1972-10-22,6,24.207,ATL,@,GNB,W 10-9,3,46,15.33,0,0,0,,0,0,0
21,1972,1972-10-29,7,24.214,ATL,,SFO,L 14-49,,,,,,,,,,
22,1972,1972-11-05,8,24.221,ATL,@,RAM,L 7-20,2,27,13.50,0,0,0,,0,0,0
23,1972,1972-11-12,9,24.228,ATL,,NOR,W 36-20,2,55,27.50,1,0,0,,0,1,6
24,1972,1972-11-20,10,24.236,ATL,@,WAS,L 13-24,2,42,21.00,0,1,8,8.00,0,0,0
25,1972,1972-11-26,11,24.242,ATL,,DEN,W 23-20,3,33,11.00,0,0,0,,0,0,0
26,1972,1972-12-03,12,24.249,ATL,,HOU,W 20-10,1,15,15.00,0,0,0,,0,0,0
27,1972,1972-12-10,13,24.256,ATL,@,SFO,L 0-20,,,,,,,,,,
28,1972,1972-12-17,14,24.263,ATL,,KAN,L 14-17,2,35,17.50,1,0,0,,0,1,6
29,1973,1973-09-16,1,25.171,ATL,@,NOR,W 62-7,3,64,21.33,2,0,0,,0,2,12
30,1973,1973-09-23,2,25.178,ATL,@,RAM,L 0-31,1,9,9.00,0,0,0,,0,0,0
31,1973,1973-10-01,3,25.186,ATL,@,DET,L 6-31,2,23,11.50,0,0,0,,0,0,0
32,1973,1973-10-07,4,25.192,ATL,,SFO,L 9-13,5,69,13.80,0,0,0,,0,0,0
33,1973,1973-10-14,5,25.199,ATL,,CHI,W 46-6,3,59,19.67,1,1,9,9.00,0,1,6
34,1973,1973-10-21,6,25.206,ATL,@,SDG,W 41-0,2,59,29.50,0,1,8,8.00,0,0,0
35,1973,1973-10-28,7,25.213,ATL,@,SFO,W 17-3,5,164,32.80,2,0,0,,0,2,12
36,1973,1973-11-04,8,25.220,ATL,,RAM,W 15-13,5,69,13.80,0,0,0,,0,0,0
37,1973,1973-11-11,9,25.227,ATL,@,PHI,W 44-27,5,51,10.20,2,0,0,,0,2,12
38,1974,1974-09-15,1,26.170,ATL,,DAL,L 0-24,1,12,12.00,0,0,0,,0,0,0
39,1974,1974-09-22,2,26.177,ATL,,SFO,L 10-16,4,57,14.25,0,0,0,,0,0,0
40,1974,1974-09-29,3,26.184,ATL,@,NOR,L 13-14,,,,,,,,,,
41,1974,1974-10-06,4,26.191,ATL,@,NYG,W 14-7,2,51,25.50,0,0,0,,0,0,0
42,1974,1974-10-13,5,26.198,ATL,,CHI,W 13-10,4,76,19.00,0,0,0,,0,0,0
43,1974,1974-10-20,6,26.205,ATL,,NOR,L 3-13,1,6,6.00,0,0,0,,0,0,0
44,1974,1974-10-28,7,26.213,ATL,@,PIT,L 17-24,2,42,21.00,1,0,0,,0,1,6
45,1974,1974-11-03,8,26.219,ATL,@,MIA,L 7-42,3,47,15.67,0,0,0,,0,0,0
46,1974,1974-11-10,9,26.226,ATL,@,RAM,L 0-21,2,32,16.00,0,0,0,,0,0,0
47,1974,1974-11-17,10,26.233,ATL,,BAL,L 7-17,3,30,10.00,0,0,0,,0,0,0
48,1974,1974-11-24,11,26.240,ATL,@,SFO,L 0-27,4,62,15.50,0,0,0,,0,0,0
49,1974,1974-12-01,12,26.247,ATL,,RAM,L 7-30,3,64,21.33,0,0,0,,0,0,0
50,1974,1974-12-07,13,26.253,ATL,@,MIN,L 10-23,3,50,16.67,0,0,0,,0,0,0
51,1974,1974-12-15,14,26.261,ATL,,GNB,W 10-3,2,16,8.00,0,0,0,,0,0,0
52,1975,1975-09-21,1,27.176,ATL,@,STL,L 20-23,1,13,13.00,0,0,0,,0,0,0
53,1975,1975-09-28,2,27.183,ATL,,DET,L 14-17,3,43,14.33,0,0,0,,0,0,0
54,1975,1975-10-05,3,27.190,ATL,,NOR,W 14-7,3,40,13.33,1,0,0,,0,1,6
55,1975,1975-10-12,4,27.197,ATL,@,SFO,W 17-3,2,35,17.50,0,0,0,,0,0,0
56,1975,1975-10-19,5,27.204,ATL,@,RAM,L 7-22,1,5,5.00,0,0,0,,0,0,0
57,1975,1975-10-26,6,27.211,ATL,,CIN,L 14-21,1,21,21.00,0,0,0,,0,0,0
58,1975,1975-11-02,7,27.218,ATL,@,NOR,L 7-23,2,23,11.50,0,0,0,,0,0,0
59,1975,1975-11-09,8,27.225,ATL,@,MIN,L 0-38,1,6,6.00,0,0,0,,0,0,0
60,1975,1975-11-16,9,27.232,ATL,,RAM,L 7-16,1,6,6.00,0,0,0,,0,0,0
61,1975,1975-11-23,10,27.239,ATL,,DEN,W 35-21,1,14,14.00,0,0,0,,0,0,0
62,1975,1975-12-07,12,27.253,ATL,,WAS,L 27-30,4,63,15.75,1,0,0,,0,1,6
63,1975,1975-12-14,13,27.260,ATL,,SFO,W 31-9,2,21,10.50,0,0,0,,0,0,0
64,1975,1975-12-21,14,27.267,ATL,@,GNB,L 13-22,3,33,11.00,0,0,0,,0,0,0
