ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,rec,rec_yds,rec_yds_per_rec,rec_td,all_td,scoring
1,1987,1987-10-05,3,23.010,NYG,,SFO,L 21-41,1,63,63.00,1,1,6
2,1987,1987-10-11,4,23.016,NYG,,WAS,L 12-38,0,0,,0,,
3,1987,1987-10-18,5,23.023,NYG,@,BUF,L 3-6,3,48,16.00,0,0,0
