ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,rush_att,rush_yds,rush_yds_per_att,rush_td,rec,rec_yds,rec_yds_per_rec,rec_td,pass_cmp,pass_att,pass_cmp_perc,pass_yds,pass_td,pass_int,pass_rating,pass_sacked,pass_sacked_yds,pass_yds_per_att,pass_adj_yds_per_att,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,all_td,scoring
1,1986,1986-09-07,1,25.047,GNB,,HOU,L 3-31,0,0,,0,0,0,,0,,,,,,,,,,,,0,0,,0,0,
2,1986,1986-09-14,2,25.054,GNB,@,NOR,L 10-24,0,0,,0,0,0,,0,,,,,,,,,,,,0,0,,0,0,
3,1986,1986-09-22,3,25.062,GNB,,CHI,L 12-25,0,0,,0,0,0,,0,,,,,,,,,,,,0,0,,0,0,
4,1986,1986-09-28,4,25.068,GNB,@,MIN,L 7-42,1,4,4.00,0,1,1,1.00,0,0,0,,0,0,0,,,,,,0,0,,0,0,0
5,1986,1986-10-05,5,25.075,GNB,,CIN,L 28-34,3,18,6.00,0,1,3,3.00,1,0,0,,0,0,0,,,,,,0,0,,0,1,6
6,1986,1986-10-12,6,25.082,GNB,,DET,L 14-21,3,10,3.33,0,4,25,6.25,0,0,0,,0,0,0,,,,,,0,0,,0,0,0
7,1986,1986-10-19,7,25.089,GNB,@,CLE,W 17-14,4,1,0.25,0,2,7,3.50,0,0,0,,0,0,0,,,,,,0,0,,0,0,0
8,1986,1986-10-26,8,25.096,GNB,,SFO,L 17-31,9,52,5.78,1,3,16,5.33,0,0,0,,0,0,0,,,,,,0,0,,0,1,6
9,1986,1986-11-02,9,25.103,GNB,@,PIT,L 3-27,4,10,2.50,0,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0
10,1986,1986-11-09,10,25.110,GNB,,WAS,L 7-16,8,14,1.75,0,3,30,10.00,0,0,0,,0,0,0,,,,,,1,20,20.00,0,0,0
11,1986,1986-11-16,11,25.117,GNB,,TAM,W 31-7,6,13,2.17,0,1,-1,-1.00,0,0,0,,0,0,0,,,,,,1,0,0.00,0,0,0
12,1986,1986-11-23,12,25.124,GNB,@,CHI,L 10-12,2,1,0.50,0,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0
13,1986,1986-11-27,13,25.128,GNB,@,DET,W 44-40,7,45,6.43,0,2,17,8.50,1,0,0,,0,0,0,,,,,,0,0,,0,1,6
14,1986,1986-12-07,14,25.138,GNB,,MIN,L 6-32,14,63,4.50,0,2,7,3.50,0,0,0,,0,0,0,,,,,,1,17,17.00,0,0,0
15,1986,1986-12-14,15,25.145,GNB,@,TAM,W 21-7,11,56,5.09,1,3,12,4.00,0,0,0,,0,0,0,,,,,,1,3,3.00,0,1,6
16,1986,1986-12-20,16,25.151,GNB,@,NYG,L 24-55,9,21,2.33,0,2,17,8.50,0,0,0,,0,0,0,,,,,,0,0,,0,0,0
17,1987,1987-09-13,1,26.053,GNB,,RAI,L 0-20,3,3,1.00,0,1,-1,-1.00,0,0,0,,0,0,0,,0,,,,0,0,,0,0,0
18,1987,1987-09-20,2,26.060,GNB,,DEN,T 17-17,5,12,2.40,0,3,27,9.00,1,0,0,,0,0,0,,0,,,,0,0,,0,1,6
19,1987,1987-10-25,6,26.095,GNB,@,DET,W 34-33,3,5,1.67,0,1,15,15.00,0,0,0,,0,0,0,,0,,,,0,0,,0,0,0
