ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,punt_ret,punt_ret_yds,punt_ret_yds_per_ret,punt_ret_td,sacks,tackles_solo,tackles_assists,def_int,def_int_yds,def_int_td
54,2001,2002-01-06,16,26.270,MIA,,BUF,W 34-7,,,,,,,,,,,
55,2002,2002-09-08,1,27.150,CAR,,BAL,W 10-7,*,,,,,,,,,,
56,2002,2002-09-15,2,27.157,CAR,,DET,W 31-7,*,,,,,,,,,,
57,2002,2002-09-22,3,27.164,CAR,@,MIN,W 21-14,*,,,,,,,,,,
58,2002,2002-09-29,4,27.171,CAR,@,GNB,L 14-17,*,,,,,,,,,,
59,2002,2002-10-06,5,27.178,CAR,,ARI,L 13-16,*,,,,,,,,,,
60,2002,2002-10-13,6,27.185,CAR,@,DAL,L 13-14,*,,,,,,,,,,
61,2002,2002-10-20,7,27.192,CAR,@,ATL,L 0-30,*,,,,,,,,,,
62,2002,2002-10-27,8,27.199,CAR,,TAM,L 9-12,*,,,,,,,,,,
63,2002,2002-11-10,9,27.213,CAR,,NOR,L 24-34,*,,,,,,,,,,
64,2002,2002-11-17,10,27.220,CAR,@,TAM,L 10-23,*,,,,,,,,,,
65,2002,2002-11-24,11,27.227,CAR,,ATL,L 0-41,*,,,,,,,,,,
66,2002,2002-12-01,12,27.234,CAR,@,CLE,W 13-6,*,,,,,,,,,,
67,2002,2002-12-08,13,27.241,CAR,,CIN,W 52-31,*,,,,,,,,,,
68,2002,2002-12-15,14,27.248,CAR,@,PIT,L 14-30,*,,,,,,,,,,
69,2002,2002-12-22,15,27.255,CAR,,CHI,W 24-14,*,,,,,,,,,,
70,2002,2002-12-29,16,27.262,CAR,@,NOR,W 10-6,*,0,0,,0,1.0,,,2,4,0
71,2003,2003-09-07,1,28.149,CAR,,JAX,W 24-23,*,,,,,,,,,,
72,2003,2003-09-14,2,28.156,CAR,@,TAM,W 12-9,*,,,,,,,,,,
73,2003,2003-09-28,3,28.170,CAR,,ATL,W 23-3,*,0,0,,0,1.0,,,0,0,0
74,2003,2003-10-05,4,28.177,CAR,,NOR,W 19-13,*,,,,,,,,,,
75,2003,2003-10-12,5,28.184,CAR,@,IND,W 23-20,*,,,,,,,,,,
76,2003,2003-10-19,6,28.191,CAR,,TEN,L 17-37,*,,,,,,,,,,
77,2003,2003-10-26,7,28.198,CAR,@,NOR,W 23-20,*,,,,,,,,,,
78,2003,2003-11-02,8,28.205,CAR,@,HOU,L 10-14,*,,,,,,,,,,
79,2003,2003-11-09,9,28.212,CAR,,TAM,W 27-24,*,,,,,,,,,,
80,2003,2003-11-16,10,28.219,CAR,,WAS,W 20-17,*,0,0,,0,1.0,,,0,0,0
81,2003,2003-11-23,11,28.226,CAR,@,DAL,L 20-24,*,,,,,,,,,,
82,2003,2003-11-30,12,28.233,CAR,,PHI,L 16-25,*,,,,,,,,,,
83,2003,2003-12-14,14,28.247,CAR,@,ARI,W 20-17,*,,,,,,,,,,
84,2004,2004-09-12,1,29.154,NYG,@,PHI,L 17-31,,,,,,,,,,,
85,2004,2004-09-19,2,29.161,NYG,,WAS,W 20-14,,,,,,,,,,,
86,2004,2004-09-26,3,29.168,NYG,,CLE,W 27-10,,,,,,,,,,,
87,2004,2004-10-03,4,29.175,NYG,@,GNB,W 14-7,,0,0,,0,0.0,,,1,6,0
88,2004,2004-10-10,5,29.182,NYG,@,DAL,W 26-10,,,,,,,,,,,
89,2004,2004-10-24,6,29.196,NYG,,DET,L 13-28,,,,,,,,,,,
90,2004,2004-10-31,7,29.203,NYG,@,MIN,W 34-13,,,,,,,,,,,
91,2004,2004-11-07,8,29.210,NYG,,CHI,L 21-28,,,,,,,,,,,
92,2004,2004-11-14,9,29.217,NYG,@,ARI,L 14-17,,,,,,,,,,,
93,2004,2004-11-21,10,29.224,NYG,,ATL,L 10-14,*,,,,,,,,,,
94,2004,2004-11-28,11,29.231,NYG,,PHI,L 6-27,*,,,,,,,,,,
95,2004,2004-12-05,12,29.238,NYG,@,WAS,L 7-31,*,,,,,,,,,,
96,2004,2004-12-12,13,29.245,NYG,@,BAL,L 14-37,*,,,,,,,,,,
97,2004,2004-12-18,14,29.251,NYG,,PIT,L 30-33,*,,,,,,,,,,
98,2004,2004-12-26,15,29.259,NYG,@,CIN,L 22-23,,,,,,,,,,,
99,2004,2005-01-02,16,29.266,NYG,,DAL,W 28-24,,,,,,,,,,,
100,2005,2005-09-11,1,30.153,JAX,,SEA,W 26-14,,,,,,,,,,,
101,2005,2005-09-18,2,30.160,JAX,@,IND,L 3-10,,,,,,,,,,,
102,2005,2005-09-25,3,30.167,JAX,@,NYJ,W 26-20,,,,,,,,,,,
103,2005,2005-10-02,4,30.174,JAX,,DEN,L 7-20,,,,,,,,,,,
104,2005,2005-10-09,5,30.181,JAX,,CIN,W 23-20,,,,,,,,,,,
105,2005,2005-10-16,6,30.188,JAX,@,PIT,W 23-17,,0,0,,0,0.0,,,1,-1,0
106,2005,2005-10-30,7,30.202,JAX,@,STL,L 21-24,,,,,,,,,,,
107,2005,2005-11-06,8,30.209,JAX,,HOU,W 21-14,*,,,,,,,,,,
108,2005,2005-11-13,9,30.216,JAX,,BAL,W 30-3,*,0,0,,0,0.0,,,2,5,0
109,2005,2005-11-20,10,30.223,JAX,@,TEN,W 31-28,,,,,,,,,,,
110,2005,2005-11-27,11,30.230,JAX,@,ARI,W 24-17,*,0,0,,0,0.5,,,0,0,0
111,2005,2005-12-04,12,30.237,JAX,@,CLE,W 20-14,,,,,,,,,,,
112,2005,2005-12-11,13,30.244,JAX,,IND,L 18-26,,,,,,,,,,,
113,2005,2005-12-18,14,30.251,JAX,,SFO,W 10-9,,,,,,,,,,,
114,2005,2005-12-24,15,30.257,JAX,@,HOU,W 38-20,*,0,0,,0,0.0,,,1,14,0
115,2005,2006-01-01,16,30.265,JAX,,TEN,W 40-13,*,,,,,,,,,,
116,2006,2006-09-10,1,31.152,JAX,,DAL,W 24-17,,,,,,,,,,,
117,2006,2006-09-18,2,31.160,JAX,,PIT,W 9-0,,,,,,,,,,,
118,2006,2006-09-24,3,31.166,JAX,@,IND,L 14-21,,,,,,,,,,,
119,2006,2006-10-01,4,31.173,JAX,@,WAS,L 30-36,*,,,,,,,,,,
120,2006,2006-10-08,5,31.180,JAX,,NYJ,W 41-0,*,0,0,,0,0.0,,,1,16,0
121,2006,2006-12-03,12,31.236,JAX,@,MIA,W 24-10,,,,,,,,,,,
122,2006,2006-12-10,13,31.243,JAX,,IND,W 44-17,*,,,,,,,,,,
123,2006,2006-12-17,14,31.250,JAX,@,TEN,L 17-24,,,,,,,,,,,
124,2006,2006-12-24,15,31.257,JAX,,NWE,L 21-24,*,,,,,,,,,,
125,2006,2006-12-31,16,31.264,JAX,@,KAN,L 30-35,,,,,,,,,,,
126,2007,2007-09-09,1,32.151,JAX,,TEN,L 10-13,,,,,,,,,,,
127,2007,2007-09-16,2,32.158,JAX,,ATL,W 13-7,,,,,,,,,,,
128,2007,2007-09-23,3,32.165,JAX,@,DEN,W 23-14,,,,,,,,,,,
129,2007,2007-10-07,4,32.179,JAX,@,KAN,W 17-7,,,,,,,,,,,
130,2007,2007-10-14,5,32.186,JAX,,HOU,W 37-17,,0,0,,0,1.0,,,0,0,0
131,2007,2007-10-22,6,32.194,JAX,,IND,L 7-29,,,,,,,,,,,
132,2007,2007-10-28,7,32.200,JAX,@,TAM,W 24-23,*,,,,,,,,,,
133,2007,2007-11-04,8,32.207,JAX,@,NOR,L 24-41,,,,,,,,,,,
134,2007,2007-11-11,9,32.214,JAX,@,TEN,W 28-13,,,,,,,,,,,
135,2007,2007-11-18,10,32.221,JAX,,SDG,W 24-17,,,,,,,,,,,
136,2007,2007-11-25,11,32.228,JAX,,BUF,W 36-14,,,,,,,,,,,
137,2007,2007-12-02,12,32.235,JAX,@,IND,L 25-28,,,,,,,,,,,
138,2007,2007-12-09,13,32.242,JAX,,CAR,W 37-6,,,,,,,,,,,
139,2007,2007-12-16,14,32.249,JAX,@,PIT,W 29-22,*,,,,,,,,,,
140,2007,2007-12-23,15,32.256,JAX,,OAK,W 49-11,,0,0,,0,0.0,,,1,9,0
141,2007,2007-12-30,16,32.263,JAX,@,HOU,L 28-42,,,,,,,,,,,
142,2008,2008-09-07,1,33.149,CLE,,DAL,L 10-28,,,,,,,,,,,
143,2008,2008-09-14,2,33.156,CLE,,PIT,L 6-10,,,,,,,,,,,
144,2008,2008-09-21,3,33.163,CLE,@,BAL,L 10-28,,0,0,,0,0.0,0,0,0,0,0
145,2008,2008-09-28,4,33.170,CLE,@,CIN,W 20-12,,0,0,,0,0.0,5,1,1,4,0
146,2008,2008-10-13,5,33.185,CLE,,NYG,W 35-14,,0,0,,0,0.0,3,1,0,0,0
147,2008,2008-10-19,6,33.191,CLE,@,WAS,L 11-14,,0,0,,0,0.0,2,3,0,0,0
148,2008,2008-10-26,7,33.198,CLE,@,JAX,W 23-17,,0,0,,0,0.0,1,0,0,0,0
149,2008,2008-11-02,8,33.205,CLE,,BAL,L 27-37,,0,0,,0,0.0,1,0,0,0,0
150,2008,2008-11-06,9,33.209,CLE,,DEN,L 30-34,,0,0,,0,0.0,4,0,0,0,0
151,2008,2008-11-17,10,33.220,CLE,@,BUF,W 29-27,,0,0,,0,0.0,1,1,0,0,0
152,2008,2008-11-23,11,33.226,CLE,,HOU,L 6-16,,0,0,,0,0.0,3,0,0,0,0
153,2008,2008-11-30,12,33.233,CLE,,IND,L 6-10,,0,0,,0,0.0,1,0,0,0,0
154,2008,2008-12-07,13,33.240,CLE,@,TEN,L 9-28,,,,,,,,,,,
155,2008,2008-12-15,14,33.248,CLE,@,PHI,L 10-30,,0,0,,0,0.0,1,0,0,0,0
156,2008,2008-12-21,15,33.254,CLE,,CIN,L 0-14,,,,,,,,,,,
157,2008,2008-12-28,16,33.261,CLE,@,PIT,L 0-31,,,,,,,,,,,
