ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,all_td,scoring,sacks,def_int,def_int_yds,def_int_td
51,1986,1986-09-28,4,26.192,HOU,,PIT,L 16-22,,,,,,,,,,
52,1986,1986-10-05,5,26.199,HOU,@,DET,L 13-24,,,,,,,,,,
53,1986,1986-10-12,6,26.206,HOU,,CHI,L 7-20,,,,,,,,,,
54,1986,1986-10-19,7,26.213,HOU,@,CIN,L 28-31,,,,,,,,,,
55,1986,1986-10-26,8,26.220,HOU,,RAI,L 17-28,,,,,,,,,,
56,1986,1986-11-02,9,26.227,HOU,@,MIA,L 7-28,,,,,,,,,,
57,1986,1986-11-09,10,26.234,HOU,,CIN,W 32-28,,,,,,,,,,
58,1986,1986-11-16,11,26.241,HOU,@,PIT,L 10-21,,,,,,,,,,
59,1986,1986-11-23,12,26.248,HOU,,IND,W 31-17,,,,,,,,,,
60,1986,1986-11-30,13,26.255,HOU,@,CLE,L 10-13,0,0,,0,0,0,1.0,0,0,0
61,1986,1986-12-07,14,26.262,HOU,@,SDG,L 0-27,,,,,,,,,,
62,1986,1986-12-14,15,26.269,HOU,,MIN,W 23-10,0,0,,0,0,0,0.0,1,-4,0
63,1986,1986-12-21,16,26.276,HOU,,BUF,W 16-7,0,0,,0,0,0,0.0,1,38,0
64,1987,1987-09-13,1,27.177,HOU,,RAM,W 20-16,,,,,,,,,,
65,1987,1987-09-20,2,27.184,HOU,@,BUF,L 30-34,,,,,,,,,,
66,1987,1987-10-25,6,27.219,HOU,,ATL,W 37-33,,,,,,,,,,
67,1987,1987-11-01,7,27.226,HOU,@,CIN,W 31-29,,,,,,,,,,
68,1987,1987-11-08,8,27.233,HOU,@,SFO,L 20-27,,,,,,,,,,
69,1987,1987-11-15,9,27.240,HOU,@,PIT,W 23-3,,,,,,,,,,
70,1987,1987-11-22,10,27.247,HOU,,CLE,L 7-40,,,,,,,,,,
71,1987,1987-11-29,11,27.254,HOU,@,IND,L 27-51,,,,,,,,,,
72,1987,1987-12-20,14,27.275,HOU,,PIT,W 24-16,0,0,,0,0,0,0.0,1,35,0
73,1987,1987-12-27,15,27.282,HOU,,CIN,W 21-17,0,0,,0,0,0,0.0,1,10,0
74,1988,1988-09-04,1,28.168,HOU,@,IND,W 17-14,0,0,,0,1,6,0.0,1,44,1
75,1988,1988-09-25,4,28.189,HOU,,NWE,W 31-6,,,,,,,,,,
76,1988,1988-10-02,5,28.196,HOU,@,PHI,L 23-32,,,,,,,,,,
77,1988,1988-10-09,6,28.203,HOU,,KAN,W 7-6,,,,,,,,,,
78,1988,1988-10-16,7,28.210,HOU,@,PIT,W 34-14,0,0,,0,0,0,0.0,1,4,0
79,1988,1988-10-23,8,28.217,HOU,@,CIN,L 21-44,,,,,,,,,,
80,1988,1988-10-30,9,28.224,HOU,,WAS,W 41-17,,,,,,,,,,
81,1988,1988-11-07,10,28.232,HOU,,CLE,W 24-17,,,,,,,,,,
82,1988,1988-11-13,11,28.238,HOU,@,SEA,L 24-27,,,,,,,,,,
83,1988,1988-11-20,12,28.245,HOU,,PHO,W 38-20,,,,,,,,,,
84,1988,1988-11-24,13,28.249,HOU,@,DAL,W 25-17,,,,,,,,,,
85,1988,1988-12-04,14,28.259,HOU,,PIT,L 34-37,,,,,,,,,,
86,1988,1988-12-11,15,28.266,HOU,,CIN,W 41-6,,,,,,,,,,
87,1988,1988-12-18,16,28.273,HOU,@,CLE,L 23-28,,,,,,,,,,
88,1989,1989-09-10,1,29.174,HOU,@,MIN,L 7-38,,,,,,,,,,
89,1989,1989-09-17,2,29.181,HOU,@,SDG,W 34-27,0,0,,0,0,0,0.0,1,0,0
90,1989,1989-09-24,3,29.188,HOU,,BUF,L 41-47,0,0,,0,0,0,0.0,1,41,0
91,1989,1989-10-01,4,29.195,HOU,,MIA,W 39-7,,,,,,,,,,
92,1989,1989-10-08,5,29.202,HOU,@,NWE,L 13-23,,,,,,,,,,
93,1989,1989-10-15,6,29.209,HOU,@,CHI,W 33-28,0,0,,0,0,0,0.0,1,0,0
94,1989,1989-10-22,7,29.216,HOU,,PIT,W 27-0,,,,,,,,,,
95,1989,1989-10-29,8,29.223,HOU,@,CLE,L 17-28,0,0,,0,0,0,0.0,1,13,0
96,1989,1989-11-05,9,29.230,HOU,,DET,W 35-31,,,,,,,,,,
97,1989,1989-11-13,10,29.238,HOU,,CIN,W 26-24,,,,,,,,,,
98,1989,1989-11-19,11,29.244,HOU,,RAI,W 23-7,0,0,,0,0,0,0.0,1,0,0
99,1989,1989-11-26,12,29.251,HOU,@,KAN,L 0-34,,,,,,,,,,
100,1989,1989-12-03,13,29.258,HOU,@,PIT,W 23-16,,,,,,,,,,
101,1989,1989-12-10,14,29.265,HOU,,TAM,W 20-17,0,0,,0,0,0,2.0,0,0,0
102,1989,1989-12-17,15,29.272,HOU,@,CIN,L 7-61,0,0,,0,0,0,1.0,0,0,0
103,1989,1989-12-23,16,29.278,HOU,,CLE,L 20-24,,,,,,,,,,
104,1990,1990-09-09,1,30.173,HOU,@,ATL,L 27-47,,,,,,,,,,
105,1990,1990-09-16,2,30.180,HOU,@,PIT,L 9-20,,,,,,,,,,
106,1990,1990-09-23,3,30.187,HOU,,IND,W 24-10,,,,,,,,,,
107,1990,1990-09-30,4,30.194,HOU,@,SDG,W 17-7,,,,,,,,,,
108,1990,1990-10-07,5,30.201,HOU,,SFO,L 21-24,,,,,,,,,,
109,1990,1990-10-14,6,30.208,HOU,,CIN,W 48-17,,,,,,,,,,
110,1990,1990-10-21,7,30.215,HOU,,NOR,W 23-10,,,,,,,,,,
111,1990,1990-10-28,8,30.222,HOU,,NYJ,L 12-17,,,,,,,,,,
112,1990,1990-11-04,9,30.229,HOU,@,RAM,L 13-17,,,,,,,,,,
113,1990,1990-11-18,10,30.243,HOU,@,CLE,W 35-23,,,,,,,,,,
114,1990,1990-11-26,11,30.251,HOU,,BUF,W 27-24,,,,,,,,,,
115,1990,1990-12-02,12,30.257,HOU,@,SEA,L 10-13,,,,,,,,,,
116,1990,1990-12-09,13,30.264,HOU,,CLE,W 58-14,,,,,,,,,,
117,1990,1990-12-16,14,30.271,HOU,@,KAN,W 27-10,,,,,,,,,,
118,1990,1990-12-23,15,30.278,HOU,@,CIN,L 20-40,,,,,,,,,,
119,1990,1990-12-30,16,30.285,HOU,,PIT,W 34-14,,,,,,,,,,
