ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,sacks,tackles_solo,tackles_assists
1,2014,2014-09-08,1,23.263,SDG,@,ARI,L 17-18,,0,0,,0,0.0,1,0
2,2014,2014-09-14,2,23.269,SDG,,SEA,W 30-21,,,,,,,,
3,2014,2014-09-21,3,23.276,SDG,@,BUF,W 22-10,,,,,,,,
4,2014,2014-09-28,4,23.283,SDG,,JAX,W 33-14,,,,,,,,
5,2014,2014-10-05,5,23.290,SDG,,NYJ,W 31-0,,0,0,,0,0.0,0,1
6,2014,2014-10-12,6,23.297,SDG,@,OAK,W 31-28,,,,,,,,
7,2014,2014-10-19,7,23.304,SDG,,KAN,L 20-23,,0,0,,0,0.0,2,1
8,2014,2014-10-23,8,23.308,SDG,@,DEN,L 21-35,,0,0,,0,0.0,1,0
9,2014,2014-11-02,9,23.318,SDG,@,MIA,L 0-37,,0,0,,0,0.0,1,0
10,2014,2014-11-16,10,23.332,SDG,,OAK,W 13-6,,,,,,,,
11,2014,2014-11-23,11,23.339,SDG,,STL,W 27-24,,0,0,,0,0.0,1,2
12,2014,2014-11-30,12,23.346,SDG,@,BAL,W 34-33,,0,0,,0,0.0,1,2
13,2014,2014-12-07,13,23.353,SDG,,NWE,L 14-23,,0,0,,0,0.0,1,0
14,2014,2014-12-14,14,23.360,SDG,,DEN,L 10-22,,0,0,,0,0.0,1,0
15,2014,2014-12-20,15,24.001,SDG,@,SFO,W 38-35,,0,0,,0,0.0,0,1
16,2014,2014-12-28,16,24.009,SDG,@,KAN,L 7-19,,,,,,,,
17,2016,2016-09-11,1,25.267,SDG,@,KAN,L 27-33,,0,0,,0,0.0,0,0
18,2016,2016-09-18,2,25.274,SDG,,JAX,W 38-14,,0,0,,0,0.0,0,0
19,2016,2016-09-25,3,25.281,SDG,@,IND,L 22-26,,0,0,,0,0.0,0,0
20,2016,2016-10-02,4,25.288,SDG,,NOR,L 34-35,,0,0,,0,0.0,1,1
21,2016,2016-10-09,5,25.295,SDG,@,OAK,L 31-34,,0,0,,0,0.0,0,0
22,2016,2016-10-13,6,25.299,SDG,,DEN,W 21-13,,0,0,,0,0.0,0,0
23,2016,2016-10-23,7,25.309,SDG,@,ATL,W 33-30,,0,0,,0,0.0,1,1
24,2016,2016-10-30,8,25.316,SDG,@,DEN,L 19-27,,0,0,,0,0.0,0,2
25,2016,2016-11-06,9,25.323,SDG,,TEN,W 43-35,,0,0,,0,0.0,0,0
26,2016,2016-11-13,10,25.330,SDG,,MIA,L 24-31,,0,0,,0,0.0,1,1
27,2016,2016-11-27,11,25.344,SDG,@,HOU,W 21-13,,0,0,,0,0.0,0,0
28,2016,2016-12-04,12,25.351,SDG,,TAM,L 21-28,,0,0,,0,0.0,0,1
29,2016,2016-12-11,13,25.358,SDG,@,CAR,L 16-28,,0,0,,0,0.0,3,1
30,2017,2017-09-17,2,26.272,LAC,,MIA,L 17-19,,0,0,,0,0.0,3,0
31,2017,2017-09-24,3,26.279,LAC,,KAN,L 10-24,,0,0,,0,0.0,0,0
32,2017,2017-10-01,4,26.286,LAC,,PHI,L 24-26,,0,0,,0,0.0,4,0
33,2017,2017-10-08,5,26.293,LAC,@,NYG,W 27-22,,0,0,,0,0.0,0,0
34,2017,2017-10-15,6,26.300,LAC,@,OAK,W 17-16,,0,0,,0,0.0,1,0
35,2017,2017-10-22,7,26.307,LAC,,DEN,W 21-0,,0,0,,0,0.0,1,0
36,2017,2017-10-29,8,26.314,LAC,@,NWE,L 13-21,,0,0,,0,0.0,1,1
37,2017,2017-11-12,9,26.328,LAC,@,JAX,L 17-20,,1,0,0.00,0,0.0,1,0
38,2017,2017-11-19,10,26.335,LAC,,BUF,W 54-24,,0,0,,0,0.0,0,0
39,2017,2017-11-23,11,26.339,LAC,@,DAL,W 28-6,,0,0,,0,1.0,1,1
40,2017,2017-12-03,12,26.349,LAC,,CLE,W 19-10,,0,0,,0,0.0,0,1
41,2017,2017-12-10,13,26.356,LAC,,WAS,W 30-13,,0,0,,0,0.0,3,0
42,2017,2017-12-16,14,26.362,LAC,@,KAN,L 13-30,,0,0,,0,0.0,3,0
43,2017,2017-12-24,15,27.005,LAC,@,NYJ,W 14-7,,0,0,,0,0.0,0,0
44,2017,2017-12-31,16,27.012,LAC,,OAK,W 30-10,,0,0,,0,0.0,2,1
