ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,all_td,scoring,sacks,def_int,def_int_yds,def_int_td
53,2001,2001-11-11,8,26.114,TAM,@,DET,W 20-17,*,0,0,1.0,0,0,0
54,2001,2001-11-18,9,26.121,TAM,,CHI,L 24-27,*,,,,,,
55,2001,2001-11-26,10,26.129,TAM,@,STL,W 24-17,*,0,0,1.0,0,0,0
56,2001,2001-12-02,11,26.135,TAM,@,CIN,W 16-13,*,,,,,,
57,2001,2001-12-09,12,26.142,TAM,,DET,W 15-12,*,,,,,,
58,2001,2001-12-16,13,26.149,TAM,@,CHI,L 3-27,*,,,,,,
59,2001,2001-12-23,14,26.156,TAM,,NOR,W 48-21,*,,,,,,
60,2001,2001-12-29,15,26.162,TAM,,BAL,W 22-10,*,,,,,,
61,2002,2002-09-08,1,27.050,STL,@,DEN,L 16-23,*,,,,,,
62,2002,2002-09-15,2,27.057,STL,,NYG,L 21-26,*,,,,,,
63,2002,2002-09-23,3,27.065,STL,@,TAM,L 14-26,,,,,,,
64,2002,2002-09-29,4,27.071,STL,,DAL,L 10-13,*,,,,,,
65,2002,2002-10-06,5,27.078,STL,@,SFO,L 13-37,*,,,,,,
66,2002,2002-10-13,6,27.085,STL,,OAK,W 28-13,,,,,,,
67,2002,2002-10-20,7,27.092,STL,,SEA,W 37-20,,,,,,,
68,2002,2002-11-03,8,27.106,STL,@,ARI,W 27-14,*,,,,,,
69,2002,2002-11-10,9,27.113,STL,,SDG,W 28-24,*,,,,,,
70,2002,2002-11-18,10,27.121,STL,,CHI,W 21-16,*,,,,,,
71,2002,2002-11-24,11,27.127,STL,@,WAS,L 17-20,,,,,,,
72,2002,2002-12-01,12,27.134,STL,@,PHI,L 3-10,*,,,,,,
73,2002,2002-12-08,13,27.141,STL,@,KAN,L 10-49,*,,,,,,
74,2002,2002-12-15,14,27.148,STL,,ARI,W 30-28,*,,,,,,
75,2002,2002-12-22,15,27.155,STL,@,SEA,L 10-30,*,,,,,,
76,2002,2002-12-30,16,27.163,STL,,SFO,W 31-20,*,,,,,,
77,2003,2003-09-07,1,28.049,STL,@,NYG,L 13-23,,,,,,,
78,2003,2003-09-14,2,28.056,STL,,SFO,W 27-24,,,,,,,
79,2003,2003-09-21,3,28.063,STL,@,SEA,L 23-24,,,,,,,
80,2003,2003-09-28,4,28.070,STL,,ARI,W 37-13,,,,,,,
81,2003,2003-10-13,5,28.085,STL,,ATL,W 36-0,*,0,0,1.0,0,0,0
82,2003,2003-10-19,6,28.091,STL,,GNB,W 34-24,,,,,,,
83,2003,2003-10-26,7,28.098,STL,@,PIT,W 33-21,*,0,0,0.0,1,0,0
84,2003,2003-11-02,8,28.105,STL,@,SFO,L 10-30,*,,,,,,
85,2003,2003-11-09,9,28.112,STL,,BAL,W 33-22,,,,,,,
86,2003,2003-11-16,10,28.119,STL,@,CHI,W 23-21,,,,,,,
87,2003,2003-11-23,11,28.126,STL,@,ARI,W 30-27,,,,,,,
88,2003,2003-11-30,12,28.133,STL,,MIN,W 48-17,,,,,,,
89,2003,2003-12-08,13,28.141,STL,@,CLE,W 26-20,,,,,,,
90,2003,2003-12-14,14,28.147,STL,,SEA,W 27-22,*,,,,,,
91,2003,2003-12-21,15,28.154,STL,,CIN,W 27-10,*,,,,,,
92,2003,2003-12-28,16,28.161,STL,@,DET,L 20-30,*,,,,,,
93,2004,2004-10-17,6,29.089,ATL,,SDG,W 21-20,*,,,,,,
94,2004,2004-10-24,7,29.096,ATL,@,KAN,L 10-56,*,,,,,,
95,2004,2004-11-28,11,29.131,ATL,,NOR,W 24-21,,,,,,,
96,2004,2004-12-05,12,29.138,ATL,@,TAM,L 0-27,,,,,,,
