ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,all_td,scoring,sacks,def_int,def_int_yds,def_int_td
24,1986,1986-12-20,16,23.105,GNB,@,NYG,L 24-55,1,38,38.00,0,1,6,0.0,1,58,1
25,1987,1987-09-13,1,24.007,GNB,,RAI,L 0-20,,,,,,,,,,
26,1987,1987-09-20,2,24.014,GNB,,DEN,T 17-17,,,,,,,,,,
27,1987,1987-10-25,6,24.049,GNB,@,DET,W 34-33,,,,,,,,,,
28,1987,1987-11-01,7,24.056,GNB,,TAM,L 17-23,,,,,,,,,,
29,1987,1987-11-08,8,24.063,GNB,,CHI,L 24-26,,,,,,,,,,
30,1987,1987-11-15,9,24.070,GNB,@,SEA,L 13-24,,,,,,,,,,
31,1987,1987-11-22,10,24.077,GNB,@,KAN,W 23-3,,,,,,,,,,
32,1987,1987-11-29,11,24.084,GNB,@,CHI,L 10-23,,,,,,,,,,
33,1987,1987-12-06,12,24.091,GNB,,SFO,L 12-23,,,,,,,,,,
34,1987,1987-12-19,14,24.104,GNB,@,NYG,L 10-20,,,,,,,,,,
35,1987,1987-12-27,15,24.112,GNB,@,NOR,L 24-33,,,,,,,,,,
36,1988,1988-09-04,1,24.364,GNB,,RAM,L 7-34,0,0,,0,,,,,,
37,1988,1988-09-11,2,25.005,GNB,,TAM,L 10-13,0,0,,0,,,,,,
38,1988,1988-09-18,3,25.012,GNB,@,MIA,L 17-24,0,0,,0,,,,,,
39,1988,1988-09-25,4,25.019,GNB,,CHI,L 6-24,1,4,4.00,0,0,0,1.0,0,0,0
40,1988,1988-10-02,5,25.026,GNB,@,TAM,L 24-27,0,0,,0,,,,,,
41,1988,1988-10-09,6,25.033,GNB,,NWE,W 45-3,0,0,,0,0,0,0.0,1,12,0
42,1988,1988-10-16,7,25.040,GNB,@,MIN,W 34-14,0,0,,0,,,,,,
43,1988,1988-10-23,8,25.047,GNB,,WAS,L 17-20,0,0,,0,0,0,0.0,1,17,0
44,1988,1988-10-30,9,25.054,GNB,@,BUF,L 0-28,0,0,,0,0,0,0.0,1,0,0
45,1988,1988-11-06,10,25.061,GNB,@,ATL,L 0-20,0,0,,0,,,,,,
46,1988,1988-11-13,11,25.068,GNB,,IND,L 13-20,0,0,,0,,,,,,
47,1988,1988-11-20,12,25.075,GNB,,DET,L 9-19,0,0,,0,,,,,,
48,1988,1988-11-27,13,25.082,GNB,@,CHI,L 0-16,0,0,,0,,,,,,
49,1988,1988-12-04,14,25.089,GNB,@,DET,L 14-30,0,0,,0,,,,,,
50,1989,1989-09-10,1,26.004,GNB,,TAM,L 21-23,,,,,,,,,,
51,1989,1989-09-17,2,26.011,GNB,,NOR,W 35-34,,,,,,,,,,
52,1989,1989-09-24,3,26.018,GNB,@,RAM,L 38-41,0,0,,0,0,0,0.0,1,8,0
53,1989,1989-10-01,4,26.025,GNB,,ATL,W 23-21,,,,,,,,,,
54,1989,1989-10-08,5,26.032,GNB,,DAL,W 31-13,,,,,,,,,,
55,1989,1989-10-15,6,26.039,GNB,@,MIN,L 14-26,0,0,,0,0,0,0.0,1,0,0
56,1989,1989-10-22,7,26.046,GNB,@,MIA,L 20-23,,,,,,,,,,
57,1989,1989-10-29,8,26.053,GNB,,DET,W 23-20,,,,,,,,,,
58,1989,1989-11-05,9,26.060,GNB,,CHI,W 14-13,,,,,,,,,,
59,1989,1989-11-12,10,26.067,GNB,@,DET,L 22-31,,,,,,,,,,
60,1989,1989-11-19,11,26.074,GNB,@,SFO,W 21-17,,,,,,,,,,
61,1989,1989-11-26,12,26.081,GNB,,MIN,W 20-19,,,,,,,,,,
62,1989,1989-12-03,13,26.088,GNB,@,TAM,W 17-16,,,,,,,,,,
63,1989,1989-12-10,14,26.095,GNB,,KAN,L 3-21,,,,,,,,,,
64,1989,1989-12-17,15,26.102,GNB,@,CHI,W 40-28,,,,,,,,,,
65,1989,1989-12-24,16,26.109,GNB,@,DAL,W 20-10,0,0,,0,0,0,0.0,1,12,0
66,1990,1990-10-07,5,27.031,MIN,,DET,L 27-34,,,,,,,,,,
67,1990,1990-10-15,6,27.039,MIN,@,PHI,L 24-32,,,,,,,,,,
68,1990,1990-10-28,7,27.052,MIN,@,GNB,L 10-24,,,,,,,,,,
69,1990,1990-11-04,8,27.059,MIN,,DEN,W 27-22,,,,,,,,,,
70,1990,1990-11-11,9,27.066,MIN,@,DET,W 17-7,,,,,,,,,,
71,1990,1990-11-18,10,27.073,MIN,@,SEA,W 24-21,,,,,,,,,,
72,1990,1990-11-25,11,27.080,MIN,,CHI,W 41-13,,,,,,,,,,
73,1990,1990-12-02,12,27.087,MIN,,GNB,W 23-7,,,,,,,,,,
74,1990,1990-12-09,13,27.094,MIN,@,NYG,L 15-23,,,,,,,,,,
75,1990,1990-12-16,14,27.101,MIN,@,TAM,L 13-26,,,,,,,,,,
76,1990,1990-12-22,15,27.107,MIN,,RAI,L 24-28,,,,,,,,,,
77,1990,1990-12-30,16,27.115,MIN,,SFO,L 17-20,,,,,,,,,,
