ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs
1,2001,2001-09-10,1,23.326,NYG,@,DEN,L 20-31,
2,2001,2001-09-23,2,23.339,NYG,@,KAN,W 13-3,
3,2001,2001-09-30,3,23.346,NYG,,NOR,W 21-13,
4,2001,2001-10-07,4,23.353,NYG,,WAS,W 23-9,
5,2001,2001-10-14,5,23.360,NYG,@,STL,L 14-15,
6,2001,2001-10-22,6,24.003,NYG,,PHI,L 9-10,
7,2001,2001-10-28,7,24.009,NYG,@,WAS,L 21-35,
8,2001,2001-11-04,8,24.016,NYG,,DAL,W 27-24,
9,2001,2002-01-06,16,24.079,NYG,,GNB,L 25-34,
10,2002,2002-12-08,13,25.050,CLE,@,JAX,W 21-20,
11,2002,2002-12-15,14,25.057,CLE,,IND,L 23-28,
12,2002,2002-12-22,15,25.064,CLE,@,BAL,W 14-13,
13,2002,2002-12-29,16,25.071,CLE,,ATL,W 24-16,
