ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,def_int,def_int_yds,def_int_td
1,1993,1993-11-28,11,23.237,CLE,@,ATL,L 14-17,,,
2,1993,1993-12-26,15,23.265,CLE,@,RAM,W 42-14,,,
3,1994,1994-10-02,5,24.180,CLE,,NYJ,W 27-7,1,1,0
4,1994,1994-10-13,6,24.191,CLE,@,HOU,W 11-8,,,
5,1994,1994-11-06,9,24.215,CLE,,NWE,W 13-6,1,8,0
6,1994,1994-11-13,10,24.222,CLE,@,PHI,W 26-7,,,
7,1994,1994-11-20,11,24.229,CLE,@,KAN,L 13-20,,,
8,1994,1994-11-27,12,24.236,CLE,,HOU,W 34-10,,,
9,1994,1994-12-10,14,24.249,CLE,@,DAL,W 19-14,,,
10,1994,1994-12-18,15,24.257,CLE,@,PIT,L 7-17,,,
11,1994,1994-12-24,16,24.263,CLE,,SEA,W 35-9,,,
12,1995,1995-09-03,1,25.151,CLE,@,NWE,L 14-17,,,
13,1995,1995-09-10,2,25.158,CLE,,TAM,W 22-6,,,
14,1995,1995-09-17,3,25.165,CLE,@,HOU,W 14-7,,,
15,1995,1995-09-24,4,25.172,CLE,,KAN,W 35-17,,,
16,1995,1995-10-02,5,25.180,CLE,,BUF,L 19-22,,,
17,1995,1995-10-22,7,25.200,CLE,,JAX,L 15-23,,,
18,1995,1995-10-29,8,25.207,CLE,@,CIN,W 29-26,,,
19,1995,1995-11-05,9,25.214,CLE,,HOU,L 10-37,,,
20,1995,1995-11-13,10,25.222,CLE,@,PIT,L 3-20,,,
21,1995,1995-11-19,11,25.228,CLE,,GNB,L 20-31,,,
22,1995,1995-11-26,12,25.235,CLE,,PIT,L 17-20,,,
23,1995,1995-12-03,13,25.242,CLE,@,SDG,L 13-31,,,
24,1995,1995-12-09,14,25.248,CLE,@,MIN,L 11-27,,,
25,1995,1995-12-24,16,25.263,CLE,@,JAX,L 21-24,,,
26,1996,1996-09-08,2,26.156,MIA,@,ARI,W 38-10,,,
27,1996,1996-10-06,5,26.184,MIA,,SEA,L 15-22,,,
28,1996,1996-10-20,7,26.198,MIA,@,PHI,L 28-35,,,
29,1996,1996-10-27,8,26.205,MIA,,DAL,L 10-29,,,
30,1996,1996-11-03,9,26.212,MIA,@,NWE,L 23-42,,,
31,1996,1996-11-10,10,26.219,MIA,,IND,W 37-13,,,
32,1996,1996-11-17,11,26.226,MIA,@,HOU,W 23-20,,,
33,1996,1996-11-25,12,26.234,MIA,,PIT,L 17-24,,,
34,1996,1996-12-01,13,26.240,MIA,@,OAK,L 7-17,,,
35,1996,1996-12-08,14,26.247,MIA,,NYG,L 7-17,,,
36,1996,1996-12-16,15,26.255,MIA,,BUF,W 16-14,,,
37,1996,1996-12-22,16,26.261,MIA,@,NYJ,W 31-28,,,
38,1997,1997-08-31,1,27.148,MIA,,IND,W 16-10,,,
39,1997,1997-09-07,2,27.155,MIA,,TEN,W 16-13,,,
40,1997,1997-09-14,3,27.162,MIA,@,GNB,L 18-23,,,
41,1997,1997-09-21,4,27.169,MIA,@,TAM,L 21-31,,,
42,1997,1997-10-05,5,27.183,MIA,,KAN,W 17-14,,,
43,1997,1997-10-12,6,27.190,MIA,@,NYJ,W 31-20,,,
44,1997,1997-10-27,8,27.205,MIA,,CHI,L 33-36,,,
45,1997,1997-11-02,9,27.211,MIA,@,BUF,L 6-9,,,
46,1997,1997-11-09,10,27.218,MIA,,NYJ,W 24-17,,,
47,1997,1997-11-17,11,27.226,MIA,,BUF,W 30-13,,,
48,1997,1997-11-23,12,27.232,MIA,@,NWE,L 24-27,,,
49,1997,1997-11-30,13,27.239,MIA,@,OAK,W 34-16,,,
50,1997,1997-12-07,14,27.246,MIA,,DET,W 33-30,,,
51,1997,1997-12-14,15,27.253,MIA,@,IND,L 0-41,,,
52,1997,1997-12-22,16,27.261,MIA,,NWE,L 12-14,,,
