ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,targets,rec,rec_yds,rec_yds_per_rec,rec_td,catch_pct,rec_yds_per_tgt,all_td,scoring
1,2012,2012-09-30,4,24.124,SFO,@,NYJ,W 34-0,,,,,,,0.0%,,,
2,2012,2012-10-07,5,24.131,SFO,,BUF,W 45-3,,1,1,4,4.00,0,100.0%,4.00,0,0
3,2012,2012-10-14,6,24.138,SFO,,NYG,L 3-26,,2,1,6,6.00,0,50.0%,3.00,0,0
4,2012,2012-10-18,7,24.142,SFO,,SEA,W 13-6,,,,,,,0.0%,,,
5,2012,2012-10-29,8,24.153,SFO,@,ARI,W 24-3,,0,,,,,0.0%,,,
6,2012,2012-11-11,9,24.166,SFO,,STL,T 24-24,,,,,,,0.0%,,,
7,2012,2012-11-19,10,24.174,SFO,,CHI,W 32-7,,,,,,,0.0%,,,
8,2012,2012-11-25,11,24.180,SFO,@,NOR,W 31-21,,,,,,,0.0%,,,
9,2012,2012-12-02,12,24.187,SFO,@,STL,L 13-16,,,,,,,0.0%,,,
10,2012,2012-12-09,13,24.194,SFO,,MIA,W 27-13,,,,,,,0.0%,,,
11,2012,2012-12-16,14,24.201,SFO,@,NWE,W 41-34,,,,,,,0.0%,,,
12,2012,2012-12-23,15,24.208,SFO,@,SEA,L 13-42,,3,2,41,20.50,0,66.7%,13.67,0,0
13,2012,2012-12-30,16,24.215,SFO,,ARI,W 27-13,,1,0,0,,0,0.0%,0.00,0,0
14,2013,2013-09-08,1,25.102,SFO,,GNB,W 34-28,,,,,,,0.0%,,,
15,2013,2013-09-15,2,25.109,SFO,@,SEA,L 3-29,*,,,,,,0.0%,,,
16,2013,2013-09-22,3,25.116,SFO,,IND,L 7-27,,2,1,30,30.00,0,50.0%,15.00,0,0
17,2013,2013-09-26,4,25.120,SFO,@,STL,W 35-11,,0,,,,,0.0%,,,
18,2013,2013-10-06,5,25.130,SFO,,HOU,W 34-3,,,,,,,0.0%,,,
19,2013,2013-10-13,6,25.137,SFO,,ARI,W 32-20,,0,,,,,0.0%,,,
20,2013,2013-10-20,7,25.144,SFO,@,TEN,W 31-17,,,,,,,0.0%,,,
21,2013,2013-10-27,8,25.151,SFO,@,JAX,W 42-10,,,,,,,0.0%,,,
22,2013,2013-11-10,9,25.165,SFO,,CAR,L 9-10,,,,,,,0.0%,,,
23,2013,2013-12-15,14,25.200,SFO,@,TAM,W 33-14,,1,1,8,8.00,0,100.0%,8.00,0,0
24,2013,2013-12-23,15,25.208,SFO,,ATL,W 34-24,,,,,,,0.0%,,,
25,2013,2013-12-29,16,25.214,SFO,@,ARI,W 23-20,,1,0,0,,0,0.0%,0.00,0,0
26,2014,2014-11-27,12,26.182,SFO,,SEA,L 3-19,*,,,,,,0.0%,,,
27,2014,2014-12-07,13,26.192,SFO,@,OAK,L 13-24,,1,1,22,22.00,0,100.0%,22.00,0,0
28,2014,2014-12-14,14,26.199,SFO,@,SEA,L 7-17,,1,1,31,31.00,0,100.0%,31.00,0,0
29,2015,2015-09-14,1,27.108,SFO,,MIN,W 20-3,*,4,3,40,13.33,0,75.0%,10.00,0,0
30,2015,2015-09-20,2,27.114,SFO,@,PIT,L 18-43,*,2,2,10,5.00,0,100.0%,5.00,0,0
31,2015,2015-09-27,3,27.121,SFO,@,ARI,L 7-47,,3,3,29,9.67,0,100.0%,9.67,0,0
32,2015,2015-10-04,4,27.128,SFO,,GNB,L 3-17,*,5,3,26,8.67,0,60.0%,5.20,0,0
33,2015,2015-10-11,5,27.135,SFO,@,NYG,L 27-30,*,5,3,26,8.67,1,60.0%,5.20,1,6
34,2015,2015-10-18,6,27.142,SFO,,BAL,W 25-20,*,2,0,0,,0,0.0%,0.00,0,0
35,2015,2015-10-22,7,27.146,SFO,,SEA,L 3-20,*,1,1,8,8.00,0,100.0%,8.00,0,0
36,2015,2015-11-01,8,27.156,SFO,@,STL,L 6-27,*,1,0,0,,0,0.0%,0.00,0,0
37,2015,2015-11-08,9,27.163,SFO,,ATL,W 17-16,,2,2,12,6.00,2,100.0%,6.00,2,12
38,2015,2015-11-22,10,27.177,SFO,@,SEA,L 13-29,*,3,2,35,17.50,0,66.7%,11.67,0,0
39,2015,2015-11-29,11,27.184,SFO,,ARI,L 13-19,,0,0,0,,0,0.0%,,0,0
40,2016,2016-09-12,1,28.106,SFO,,LAR,W 28-0,,4,1,15,15.00,0,25.0%,3.75,0,0
41,2016,2016-09-18,2,28.112,SFO,@,CAR,L 27-46,,2,1,12,12.00,0,50.0%,6.00,0,0
42,2016,2016-09-25,3,28.119,SFO,@,SEA,L 18-37,,4,3,25,8.33,0,75.0%,6.25,0,0
43,2016,2016-10-02,4,28.126,SFO,,DAL,L 17-24,,5,5,79,15.80,0,100.0%,15.80,0,0
44,2016,2016-10-06,5,28.130,SFO,,ARI,L 21-33,*,5,1,4,4.00,0,20.0%,0.80,0,0
45,2016,2016-10-16,6,28.140,SFO,@,BUF,L 16-45,,0,0,0,,0,0.0%,,0,0
46,2016,2016-10-23,7,28.147,SFO,,TAM,L 17-34,*,3,1,4,4.00,0,33.3%,1.33,0,0
47,2016,2016-11-06,8,28.161,SFO,,NOR,L 23-41,,6,4,76,19.00,0,66.7%,12.67,0,0
48,2016,2016-11-13,9,28.168,SFO,@,ARI,L 20-23,,0,0,0,,0,0.0%,,0,0
49,2016,2016-11-20,10,28.175,SFO,,NWE,L 17-30,,3,3,41,13.67,0,100.0%,13.67,0,0
50,2016,2016-11-27,11,28.182,SFO,@,MIA,L 24-31,,3,2,19,9.50,1,66.7%,6.33,1,6
51,2016,2016-12-04,12,28.189,SFO,@,CHI,L 6-26,,0,0,0,,0,0.0%,,0,0
52,2016,2016-12-11,13,28.196,SFO,,NYJ,L 17-23,*,1,1,5,5.00,0,100.0%,5.00,0,0
53,2016,2016-12-18,14,28.203,SFO,@,ATL,L 13-41,*,6,2,22,11.00,1,33.3%,3.67,1,6
54,2016,2016-12-24,15,28.209,SFO,@,LAR,W 22-21,*,7,4,39,9.75,0,57.1%,5.57,0,0
55,2016,2017-01-01,16,28.217,SFO,,SEA,L 23-25,*,1,1,9,9.00,1,100.0%,9.00,1,6
56,2017,2017-09-10,1,29.104,SFO,,CAR,L 3-23,,0,0,0,,0,0.0%,,0,0
57,2017,2017-09-17,2,29.111,SFO,@,SEA,L 9-12,,1,1,6,6.00,0,100.0%,6.00,0,0
58,2017,2017-09-21,3,29.115,SFO,,LAR,L 39-41,*,2,1,1,1.00,1,50.0%,0.50,1,6
59,2017,2017-10-01,4,29.125,SFO,@,ARI,L 15-18,*,0,0,0,,0,0.0%,,0,0
60,2017,2017-10-08,5,29.132,SFO,@,IND,L 23-26,*,1,1,6,6.00,0,100.0%,6.00,0,0
61,2017,2017-10-15,6,29.139,SFO,@,WAS,L 24-26,*,2,1,13,13.00,0,50.0%,6.50,0,0
62,2017,2017-10-22,7,29.146,SFO,,DAL,L 10-40,*,1,1,11,11.00,0,100.0%,11.00,0,0
63,2017,2017-10-29,8,29.153,SFO,@,PHI,L 10-33,*,2,1,24,24.00,0,50.0%,12.00,0,0
64,2017,2017-11-05,9,29.160,SFO,,ARI,L 10-20,*,4,1,13,13.00,0,25.0%,3.25,0,0
65,2017,2017-11-12,10,29.167,SFO,,NYG,W 31-21,*,6,4,67,16.75,1,66.7%,11.17,1,6
66,2017,2017-11-26,11,29.181,SFO,,SEA,L 13-24,*,2,2,7,3.50,0,100.0%,3.50,0,0
67,2017,2017-12-03,12,29.188,SFO,@,CHI,W 15-14,*,4,2,30,15.00,0,50.0%,7.50,0,0
68,2017,2017-12-10,13,29.195,SFO,@,HOU,W 26-16,*,4,2,67,33.50,1,50.0%,16.75,1,6
69,2017,2017-12-17,14,29.202,SFO,,TEN,W 25-23,*,3,3,63,21.00,1,100.0%,21.00,1,6
70,2017,2017-12-24,15,29.209,SFO,,JAX,W 44-33,*,0,0,0,,0,0.0%,,0,0
71,2017,2017-12-31,16,29.216,SFO,@,LAR,W 34-13,,1,1,28,28.00,0,100.0%,28.00,0,0
72,2018,2018-09-09,1,30.103,SFO,@,MIN,L 16-24,,0,0,0,,0,0.0%,,0,0
73,2018,2018-09-16,2,30.110,SFO,,DET,W 30-27,,2,2,22,11.00,1,100.0%,11.00,1,6
74,2018,2018-09-23,3,30.117,SFO,@,KAN,L 27-38,,1,1,7,7.00,0,100.0%,7.00,0,0
