ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,targets,rec,rec_yds,rec_yds_per_rec,rec_td,catch_pct,rec_yds_per_tgt,all_td,scoring,sacks,tackles_solo,tackles_assists
1,2007,2007-11-11,9,23.080,ARI,,DET,W 31-21,,,0,0,,0,0.0%,,0,0,0.0,,
2,2007,2007-11-18,10,23.087,ARI,@,CIN,W 35-27,,,0,0,,0,0.0%,,0,0,0.0,,
3,2007,2007-11-25,11,23.094,ARI,,SFO,L 31-37,,2,2,19,9.50,1,100.0%,9.50,1,6,0.0,,
4,2007,2007-12-02,12,23.101,ARI,,CLE,W 27-21,*,1,1,5,5.00,0,100.0%,5.00,0,0,0.0,,
5,2007,2007-12-09,13,23.108,ARI,@,SEA,L 21-42,,2,1,11,11.00,0,50.0%,5.50,0,0,0.0,,
6,2007,2007-12-16,14,23.115,ARI,@,NOR,L 24-31,*,3,2,17,8.50,1,66.7%,5.67,1,6,0.0,,
7,2007,2007-12-23,15,23.122,ARI,,ATL,W 30-27,,3,1,21,21.00,0,33.3%,7.00,0,0,0.0,,
8,2007,2007-12-30,16,23.129,ARI,,STL,W 48-19,*,1,0,0,,0,0.0%,0.00,0,0,0.0,,
9,2008,2008-09-07,1,24.015,ARI,@,SFO,W 23-13,*,,,,,,0.0%,,,,,,
10,2008,2008-09-14,2,24.022,ARI,,MIA,W 31-10,,5,4,30,7.50,0,80.0%,6.00,0,0,0.0,0,0
11,2008,2008-09-21,3,24.029,ARI,@,WAS,L 17-24,,1,1,19,19.00,0,100.0%,19.00,0,0,0.0,0,0
12,2008,2008-09-28,4,24.036,ARI,@,NYJ,L 35-56,*,2,1,11,11.00,0,50.0%,5.50,0,0,0.0,0,0
13,2008,2008-10-05,5,24.043,ARI,,BUF,W 41-17,*,3,2,11,5.50,0,66.7%,3.67,0,0,0.0,0,0
14,2008,2008-11-23,11,24.092,ARI,,NYG,L 29-37,,,,,,,0.0%,,,,,,
15,2008,2008-11-27,12,24.096,ARI,@,PHI,L 20-48,,,,,,,0.0%,,,,,,
16,2008,2008-12-14,14,24.113,ARI,,MIN,L 14-35,,2,2,16,8.00,0,100.0%,8.00,0,0,0.0,0,0
17,2008,2008-12-21,15,24.120,ARI,@,NWE,L 7-47,,1,,,,,0.0%,,,,,,
18,2008,2008-12-28,16,24.127,ARI,,SEA,W 34-21,,4,1,17,17.00,0,25.0%,4.25,0,0,0.0,0,0
19,2009,2009-10-18,5,25.056,ARI,@,SEA,W 27-3,,1,1,10,10.00,0,100.0%,10.00,0,0,0.0,0,0
20,2009,2009-10-25,6,25.063,ARI,@,NYG,W 24-17,*,3,2,14,7.00,0,66.7%,4.67,0,0,0.0,0,0
21,2009,2009-11-01,7,25.070,ARI,,CAR,L 21-34,*,3,2,18,9.00,1,66.7%,6.00,1,6,0.0,1,0
22,2009,2009-11-08,8,25.077,ARI,@,CHI,W 41-21,*,2,2,15,7.50,1,100.0%,7.50,1,6,0.0,0,0
23,2009,2009-11-22,10,25.091,ARI,@,STL,W 21-13,*,2,1,27,27.00,0,50.0%,13.50,0,0,0.0,0,0
24,2009,2009-11-29,11,25.098,ARI,@,TEN,L 17-20,*,1,1,23,23.00,0,100.0%,23.00,0,0,0.0,0,0
25,2009,2009-12-06,12,25.105,ARI,,MIN,W 30-17,*,1,1,7,7.00,0,100.0%,7.00,0,0,0.0,0,0
26,2009,2009-12-14,13,25.113,ARI,@,SFO,L 9-24,*,,,,,,0.0%,,,,,,
27,2009,2009-12-20,14,25.119,ARI,@,DET,W 31-24,,3,2,32,16.00,0,66.7%,10.67,0,0,0.0,0,0
28,2010,2010-09-12,1,26.020,ARI,@,STL,W 17-13,*,,,,,,0.0%,,,,,,
29,2010,2010-09-19,2,26.027,ARI,@,ATL,L 7-41,,2,1,11,11.00,0,50.0%,5.50,0,0,0.0,0,1
30,2010,2010-09-26,3,26.034,ARI,,OAK,W 24-23,*,2,2,29,14.50,0,100.0%,14.50,0,0,0.0,0,0
31,2010,2010-10-03,4,26.041,ARI,@,SDG,L 10-41,*,2,2,12,6.00,0,100.0%,6.00,0,0,0.0,0,0
32,2010,2010-10-10,5,26.048,ARI,,NOR,W 30-20,,5,5,30,6.00,0,100.0%,6.00,0,0,0.0,0,0
33,2010,2010-10-24,6,26.062,ARI,@,SEA,L 10-22,*,1,1,6,6.00,0,100.0%,6.00,0,0,0.0,0,0
34,2010,2010-10-31,7,26.069,ARI,,TAM,L 35-38,*,1,,,,,0.0%,,,,,,
35,2010,2010-11-07,8,26.076,ARI,@,MIN,L 24-27,*,0,,,,,0.0%,,,,,,
36,2010,2010-11-14,9,26.083,ARI,,SEA,L 18-36,*,1,1,11,11.00,0,100.0%,11.00,0,0,0.0,0,0
37,2010,2010-11-21,10,26.090,ARI,@,KAN,L 13-31,,3,3,24,8.00,0,100.0%,8.00,0,0,0.0,0,0
38,2010,2010-11-29,11,26.098,ARI,,SFO,L 6-27,,,,,,,0.0%,,,,,,
39,2010,2010-12-05,12,26.104,ARI,,STL,L 6-19,,,,,,,0.0%,,,,,,
40,2010,2010-12-12,13,26.111,ARI,,DEN,W 43-13,,,,,,,0.0%,,,,,,
41,2010,2010-12-19,14,26.118,ARI,@,CAR,L 12-19,,,,,,,0.0%,,,,,,
42,2010,2010-12-25,15,26.124,ARI,,DAL,W 27-26,,1,,,,,0.0%,,,,,,
