ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,targets,rec,rec_yds,rec_yds_per_rec,rec_td,catch_pct,rec_yds_per_tgt,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,all_td,scoring
30,1995,1995-11-26,12,24.165,NYJ,@,SEA,W 16-10,,2,0,0,,0,0.0%,0.00,0,0,,0,,
31,1995,1995-12-03,13,24.172,NYJ,,STL,L 20-23,,1,1,32,32.00,0,100.0%,32.00,0,0,,0,0,0
32,1995,1995-12-10,14,24.179,NYJ,@,NWE,L 28-31,,1,0,0,,0,0.0%,0.00,1,12,12.00,0,0,0
33,1995,1995-12-17,15,24.186,NYJ,@,HOU,L 6-23,,3,3,20,6.67,0,100.0%,6.67,0,0,,0,0,0
34,1996,1996-09-01,1,25.079,NYJ,@,DEN,L 6-31,,0,0,0,,0,0.0%,,,,,,,
35,1996,1996-09-08,2,25.086,NYJ,,IND,L 7-21,,1,1,23,23.00,0,100.0%,23.00,0,0,,0,0,0
36,1996,1996-09-15,3,25.093,NYJ,@,MIA,L 27-36,,1,1,11,11.00,0,100.0%,11.00,0,0,,0,0,0
37,1996,1996-09-22,4,25.100,NYJ,,NYG,L 6-13,,2,1,4,4.00,0,50.0%,2.00,0,0,,0,0,0
38,1996,1996-09-29,5,25.107,NYJ,@,WAS,L 16-31,,2,0,0,,0,0.0%,0.00,,,,,,
39,1996,1996-10-06,6,25.114,NYJ,,OAK,L 13-34,,,0,0,,0,0.0%,,,,,,,
40,1996,1996-10-13,7,25.121,NYJ,@,JAX,L 17-21,,4,0,0,,0,0.0%,0.00,,,,,,
41,1996,1996-10-20,8,25.128,NYJ,,BUF,L 22-25,,1,1,12,12.00,0,100.0%,12.00,0,0,,0,0,0
42,1996,1996-10-27,9,25.135,NYJ,@,ARI,W 31-21,,1,1,18,18.00,0,100.0%,18.00,0,0,,0,0,0
43,1996,1996-11-10,10,25.149,NYJ,,NWE,L 27-31,,1,0,0,,0,0.0%,0.00,,,,,,
44,1996,1996-11-17,11,25.156,NYJ,@,IND,L 29-34,,,0,0,,0,0.0%,,,,,,,
45,1996,1996-11-24,12,25.163,NYJ,@,BUF,L 10-35,,1,1,23,23.00,0,100.0%,23.00,0,0,,0,0,0
46,1996,1996-12-01,13,25.170,NYJ,,HOU,L 10-35,,1,1,23,23.00,0,100.0%,23.00,0,0,,0,0,0
47,1996,1996-12-08,14,25.177,NYJ,@,NWE,L 10-34,,1,0,0,,0,0.0%,0.00,,,,,,
48,1996,1996-12-14,15,25.183,NYJ,,PHI,L 20-21,,0,0,0,,0,0.0%,,,,,,,
49,1996,1996-12-22,16,25.191,NYJ,,MIA,L 28-31,,0,0,0,,0,0.0%,,,,,,,
50,1997,1997-08-31,1,26.078,NYJ,@,SEA,W 41-3,,2,2,9,4.50,0,100.0%,4.50,1,0,0.00,0,0,0
51,1997,1997-09-07,2,26.085,NYJ,,BUF,L 22-28,,1,1,1,1.00,0,100.0%,1.00,0,0,,0,0,0
52,1997,1997-09-14,3,26.092,NYJ,@,NWE,L 24-27,,1,1,6,6.00,0,100.0%,6.00,0,0,,0,0,0
53,1997,1997-09-21,4,26.099,NYJ,,OAK,W 23-22,,,0,0,,0,0.0%,,0,0,,0,,
54,1997,1997-09-28,5,26.106,NYJ,@,CIN,W 31-14,,2,2,39,19.50,1,100.0%,19.50,0,0,,0,1,6
55,1997,1997-10-05,6,26.113,NYJ,@,IND,W 16-12,,3,2,34,17.00,0,66.7%,11.33,0,0,,0,0,0
56,1997,1997-10-12,7,26.120,NYJ,,MIA,L 20-31,,1,1,6,6.00,0,100.0%,6.00,0,0,,0,0,0
57,1997,1997-10-19,8,26.127,NYJ,,NWE,W 24-19,,3,2,13,6.50,0,66.7%,4.33,0,0,,0,0,0
58,1997,1997-11-02,9,26.141,NYJ,,BAL,W 19-16,,2,1,13,13.00,1,50.0%,6.50,0,0,,0,1,6
59,1997,1997-11-09,10,26.148,NYJ,@,MIA,L 17-24,,3,3,35,11.67,0,100.0%,11.67,0,0,,0,0,0
60,1997,1997-11-16,11,26.155,NYJ,@,CHI,W 23-15,,,0,0,,0,0.0%,,0,0,,0,,
61,1997,1997-11-23,12,26.162,NYJ,,MIN,W 23-21,,4,4,33,8.25,1,100.0%,8.25,0,0,,0,1,6
62,1997,1997-11-30,13,26.169,NYJ,@,BUF,L 10-20,,3,2,29,14.50,0,66.7%,9.67,0,0,,0,0,0
63,1997,1997-12-07,14,26.176,NYJ,,IND,L 14-22,,1,0,0,,0,0.0%,0.00,0,0,,0,,
64,1997,1997-12-14,15,26.183,NYJ,,TAM,W 31-0,,2,2,26,13.00,0,100.0%,13.00,0,0,,0,0,0
65,1997,1997-12-21,16,26.190,NYJ,@,DET,L 10-13,,6,4,32,8.00,0,66.7%,5.33,0,0,,0,0,0
66,1998,1998-09-06,1,27.084,NYJ,@,SFO,L 30-36,,,,,,,0.0%,,,,,,,
67,1998,1998-09-13,2,27.091,NYJ,,BAL,L 10-24,,0,0,0,,0,0.0%,,1,8,8.00,0,0,0
68,1998,1998-09-20,3,27.098,NYJ,,IND,W 44-6,,,,,,,0.0%,,,,,,,
69,1998,1998-10-04,4,27.112,NYJ,,MIA,W 20-9,,1,,,,,0.0%,,,,,,,
70,1998,1998-10-11,5,27.119,NYJ,@,STL,L 10-30,,,,,,,0.0%,,,,,,,
71,1998,1998-11-01,8,27.140,NYJ,@,KAN,W 20-17,,1,1,23,23.00,0,100.0%,23.00,0,0,,0,0,0
72,1998,1998-11-08,9,27.147,NYJ,,BUF,W 34-12,,,,,,,0.0%,,,,,,,
73,1998,1998-11-15,10,27.154,NYJ,@,IND,L 23-24,,3,1,21,21.00,0,33.3%,7.00,0,0,,0,0,0
74,1998,1998-11-22,11,27.161,NYJ,@,TEN,W 24-3,,,,,,,0.0%,,,,,,,
75,1998,1998-11-29,12,27.168,NYJ,,CAR,W 48-21,,,,,,,0.0%,,,,,,,
76,1998,1998-12-06,13,27.175,NYJ,,SEA,W 32-31,,,,,,,0.0%,,,,,,,
77,1998,1998-12-13,14,27.182,NYJ,@,MIA,W 21-16,,1,1,6,6.00,0,100.0%,6.00,0,0,,0,0,0
78,1998,1998-12-19,15,27.188,NYJ,@,BUF,W 17-10,,1,,,,,0.0%,,,,,,,
79,1998,1998-12-27,16,27.196,NYJ,,NWE,W 31-10,,,,,,,0.0%,,,,,,,
80,1999,1999-09-12,1,28.090,NYJ,,NWE,L 28-30,,1,1,7,7.00,1,100.0%,7.00,0,0,,0,1,6
81,1999,1999-09-19,2,28.097,NYJ,@,BUF,L 3-17,*,1,1,2,2.00,0,100.0%,2.00,0,0,,0,0,0
82,1999,1999-09-26,3,28.104,NYJ,,WAS,L 20-27,,,,,,,0.0%,,,,,,,
83,1999,1999-10-17,6,28.125,NYJ,,IND,L 13-16,,0,1,3,3.00,0,,,0,0,,0,0,0
84,1999,1999-10-24,7,28.132,NYJ,@,OAK,L 23-24,,,,,,,0.0%,,,,,,,
85,1999,1999-11-07,8,28.146,NYJ,,ARI,W 12-7,*,2,1,24,24.00,0,50.0%,12.00,0,0,,0,0,0
86,1999,1999-11-15,9,28.154,NYJ,@,NWE,W 24-17,*,2,2,10,5.00,1,100.0%,5.00,0,0,,0,1,6
87,1999,1999-11-21,10,28.160,NYJ,,BUF,W 17-7,*,,,,,,0.0%,,,,,,,
88,1999,1999-11-28,11,28.167,NYJ,@,IND,L 6-13,*,1,,,,,0.0%,,,,,,,
89,1999,1999-12-05,12,28.174,NYJ,@,NYG,L 28-41,,1,,,,,0.0%,,,,,,,
90,1999,1999-12-12,13,28.181,NYJ,,MIA,W 28-20,,2,1,6,6.00,0,50.0%,3.00,0,0,,0,0,0
91,1999,1999-12-19,14,28.188,NYJ,@,DAL,W 22-21,*,2,,,,,0.0%,,,,,,,
92,1999,1999-12-27,15,28.196,NYJ,@,MIA,W 38-31,*,4,1,14,14.00,0,25.0%,3.50,0,0,,0,0,0
93,1999,2000-01-02,16,28.202,NYJ,,SEA,W 19-9,*,0,,,,,0.0%,,,,,,,
94,2000,2000-09-03,1,29.081,NYJ,@,GNB,W 20-16,,,,,,,0.0%,,,,,,,
95,2000,2000-09-11,2,29.089,NYJ,,NWE,W 20-19,*,3,1,4,4.00,1,33.3%,1.33,0,0,,0,1,6
96,2000,2000-09-17,3,29.095,NYJ,,BUF,W 27-14,,,,,,,0.0%,,,,,,,
97,2000,2000-09-24,4,29.102,NYJ,@,TAM,W 21-17,*,3,1,5,5.00,0,33.3%,1.67,0,0,,0,0,0
98,2000,2000-10-08,5,29.116,NYJ,,PIT,L 3-20,,,,,,,0.0%,,,,,,,
99,2000,2000-10-15,6,29.123,NYJ,@,NWE,W 34-17,*,0,,,,,0.0%,,,,,,,
100,2000,2000-10-23,7,29.131,NYJ,,MIA,W 40-37,*,1,,,,,0.0%,,,,,,,
101,2000,2000-10-29,8,29.137,NYJ,@,BUF,L 20-23,*,2,2,13,6.50,1,100.0%,6.50,0,0,,0,1,6
102,2000,2000-11-05,9,29.144,NYJ,,DEN,L 23-30,,0,0,0,,0,0.0%,,1,15,15.00,0,0,0
103,2001,2001-09-09,1,30.087,CHI,@,BAL,L 6-17,*,2,2,4,2.00,0,100.0%,2.00,0,0,,0,0,0
104,2001,2001-09-23,2,30.101,CHI,,MIN,W 17-10,*,1,,,,,0.0%,,,,,,,
105,2001,2001-10-21,5,30.129,CHI,@,CIN,W 24-0,*,1,1,1,1.00,1,100.0%,1.00,0,0,,0,1,6
106,2001,2001-10-28,6,30.136,CHI,,SFO,W 37-31,*,5,3,29,9.67,0,60.0%,5.80,0,0,,0,0,0
107,2001,2001-11-04,7,30.143,CHI,,CLE,W 27-21,*,5,1,6,6.00,0,20.0%,1.20,0,0,,0,0,0
108,2001,2001-11-11,8,30.150,CHI,,GNB,L 12-20,*,5,2,15,7.50,0,40.0%,3.00,0,0,,0,0,0
109,2001,2001-11-18,9,30.157,CHI,@,TAM,W 27-24,*,4,2,13,6.50,0,50.0%,3.25,0,0,,0,0,0
110,2001,2001-11-25,10,30.164,CHI,@,MIN,W 13-6,*,1,,,,,0.0%,,,,,,,
111,2001,2001-12-02,11,30.171,CHI,,DET,W 13-10,*,1,1,7,7.00,0,100.0%,7.00,0,0,,0,0,0
112,2001,2001-12-09,12,30.178,CHI,@,GNB,L 7-17,*,9,5,36,7.20,0,55.6%,4.00,0,0,,0,0,0
113,2001,2001-12-16,13,30.185,CHI,,TAM,W 27-3,*,4,2,28,14.00,1,50.0%,7.00,0,0,,0,1,6
114,2001,2001-12-23,14,30.192,CHI,@,WAS,W 20-15,*,,,,,,0.0%,,,,,,,
115,2001,2001-12-30,15,30.199,CHI,@,DET,W 24-0,*,4,2,10,5.00,0,50.0%,2.50,0,0,,0,0,0
116,2001,2002-01-06,16,30.206,CHI,,JAX,W 33-13,*,2,1,-1,-1.00,0,50.0%,-0.50,0,0,,0,0,0
117,2002,2002-09-08,1,31.086,CHI,,MIN,W 27-23,*,1,,,,,0.0%,,,,,,,
118,2002,2002-09-15,2,31.093,CHI,@,ATL,W 14-13,*,1,1,7,7.00,0,100.0%,7.00,0,0,,0,0,0
119,2002,2002-09-22,3,31.100,CHI,,NOR,L 23-29,*,2,1,4,4.00,0,50.0%,2.00,0,0,,0,0,0
120,2002,2002-10-20,6,31.128,CHI,@,DET,L 20-23,,3,3,40,13.33,0,100.0%,13.33,0,0,,0,0,0
121,2002,2002-11-03,8,31.142,CHI,,PHI,L 13-19,,1,,,,,0.0%,,,,,,,
122,2002,2002-12-29,16,31.198,NWE,,MIA,W 27-24,,,,,,,0.0%,,,,,,,
123,2003,2003-09-07,1,32.085,NWE,@,BUF,L 0-31,,0,,,,,0.0%,,,,,,,
124,2003,2003-09-14,2,32.092,NWE,@,PHI,W 31-10,,2,,,,,0.0%,,,,,,,
125,2003,2003-09-21,3,32.099,NWE,,NYJ,W 23-16,,0,,,,,0.0%,,,,,,,
126,2003,2003-09-28,4,32.106,NWE,@,WAS,L 17-20,,,,,,,0.0%,,,,,,,
127,2003,2003-10-05,5,32.113,NWE,,TEN,W 38-30,,,,,,,0.0%,,,,,,,
128,2003,2003-10-12,6,32.120,NWE,,NYG,W 17-6,,,,,,,0.0%,,,,,,,
129,2003,2003-10-19,7,32.127,NWE,@,MIA,W 19-13,,0,,,,,0.0%,,,,,,,
130,2003,2003-10-26,8,32.134,NWE,,CLE,W 9-3,,,,,,,0.0%,,,,,,,
131,2003,2003-11-03,9,32.142,NWE,@,DEN,W 30-26,,,,,,,0.0%,,,,,,,
132,2003,2003-11-16,10,32.155,NWE,,DAL,W 12-0,,,,,,,0.0%,,,,,,,
133,2003,2003-12-07,13,32.176,NWE,,MIA,W 12-0,,,,,,,0.0%,,,,,,,
134,2003,2003-12-14,14,32.183,NWE,,JAX,W 27-13,,,,,,,0.0%,,,,,,,
