ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,punt_ret,punt_ret_yds,punt_ret_yds_per_ret,punt_ret_td,all_td,scoring,sacks,tackles_solo,tackles_assists,def_int,def_int_yds,def_int_td
140,2012,2012-09-16,2,31.072,PHI,,BAL,W 24-23,*,0,0,,0,0,0,0.0,1,0,0,0,0
141,2012,2012-09-23,3,31.079,PHI,@,ARI,L 6-27,*,0,0,,0,0,0,0.0,3,0,0,0,0
142,2012,2012-09-30,4,31.086,PHI,,NYG,W 19-17,*,0,0,,0,0,0,0.0,2,0,0,0,0
143,2012,2012-10-07,5,31.093,PHI,@,PIT,L 14-16,*,0,0,,0,0,0,0.0,7,1,0,0,0
144,2012,2012-10-14,6,31.100,PHI,,DET,L 23-26,*,0,0,,0,0,0,0.0,4,1,1,0,0
145,2012,2012-10-28,7,31.114,PHI,,ATL,L 17-30,*,0,0,,0,0,0,0.0,3,0,0,0,0
146,2012,2012-11-05,8,31.122,PHI,@,NOR,L 13-28,*,0,0,,0,0,0,0.0,0,1,0,0,0
147,2012,2012-11-11,9,31.128,PHI,,DAL,L 23-38,*,0,0,,0,0,0,0.0,1,1,0,0,0
148,2012,2012-11-18,10,31.135,PHI,@,WAS,L 6-31,*,0,0,,0,0,0,0.0,3,0,0,0,0
149,2012,2012-11-26,11,31.143,PHI,,CAR,L 22-30,*,0,0,,0,0,0,0.0,2,1,0,0,0
150,2012,2012-12-02,12,31.149,PHI,@,DAL,L 33-38,*,0,0,,0,0,0,0.0,7,1,0,0,0
151,2012,2012-12-09,13,31.156,PHI,@,TAM,W 23-21,*,0,0,,0,0,0,0.0,6,0,0,0,0
152,2012,2012-12-13,14,31.160,PHI,,CIN,L 13-34,*,0,0,,0,0,0,0.0,0,0,0,0,0
153,2012,2012-12-23,15,31.170,PHI,,WAS,L 20-27,*,0,0,,0,0,0,0.0,3,0,0,0,0
154,2012,2012-12-30,16,31.177,PHI,@,NYG,L 7-42,*,0,0,,0,0,0,0.0,4,2,0,0,0
155,2013,2013-09-08,1,32.064,SFO,,GNB,W 34-28,*,0,0,,0,0,0,0.0,0,0,0,0,0
156,2013,2013-09-15,2,32.071,SFO,@,SEA,L 3-29,,0,0,,0,0,0,0.0,1,0,0,0,0
157,2013,2013-09-22,3,32.078,SFO,,IND,L 7-27,,0,0,,0,0,0,0.0,1,0,0,0,0
