ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs
1,1999,1999-10-10,5,22.280,MIN,,CHI,L 22-24,
2,1999,1999-10-17,6,22.287,MIN,@,DET,L 23-25,*
3,1999,1999-10-24,7,22.294,MIN,,SFO,W 40-16,*
4,1999,1999-10-31,8,22.301,MIN,@,DEN,W 23-20,
5,1999,1999-11-08,9,22.309,MIN,,DAL,W 27-17,*
6,1999,1999-11-14,10,22.315,MIN,@,CHI,W 27-24,*
7,1999,1999-11-28,11,22.329,MIN,,SDG,W 35-27,
8,1999,1999-12-06,12,22.337,MIN,@,TAM,L 17-24,
9,1999,1999-12-12,13,22.343,MIN,@,KAN,L 28-31,
10,1999,1999-12-20,14,22.351,MIN,,GNB,W 24-20,
