ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,rush_att,rush_yds,rush_yds_per_att,rush_td,targets,rec,rec_yds,rec_yds_per_rec,rec_td,catch_pct,rec_yds_per_tgt,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,all_td,scoring
1,2002,2002-09-08,1,23.016,KAN,@,CLE,W 40-39,,,,,,1,,,,,0.0%,,,,,,,
2,2002,2002-09-15,2,23.023,KAN,,JAX,L 16-23,,,,,,,,,,,0.0%,,,,,,,
3,2002,2002-10-20,7,23.058,KAN,,DEN,L 34-37,,1,4,4.00,0,0,0,0,,0,0.0%,,1,19,19.00,0,0,0
4,2002,2002-10-27,8,23.065,KAN,,OAK,W 20-10,,,,,,1,,,,,0.0%,,,,,,,
5,2002,2002-11-10,9,23.079,KAN,@,SFO,L 13-17,,,,,,,,,,,0.0%,,,,,,,
6,2002,2002-11-17,10,23.086,KAN,,BUF,W 17-16,,,,,,0,,,,,0.0%,,,,,,,
7,2002,2002-11-24,11,23.093,KAN,@,SEA,L 32-39,,,,,,0,,,,,0.0%,,,,,,,
8,2002,2002-12-01,12,23.100,KAN,,ARI,W 49-0,,7,23,3.29,0,0,0,0,,0,0.0%,,0,0,,0,0,0
9,2002,2002-12-08,13,23.107,KAN,,STL,W 49-10,,3,9,3.00,0,0,0,0,,0,0.0%,,0,0,,0,0,0
10,2002,2002-12-15,14,23.114,KAN,@,DEN,L 24-31,,,,,,0,,,,,0.0%,,,,,,,
11,2002,2002-12-22,15,23.121,KAN,,SDG,W 24-22,,2,19,9.50,0,1,0,0,,0,0.0%,0.00,0,0,,0,0,0
12,2002,2002-12-28,16,23.127,KAN,@,OAK,L 0-24,,3,17,5.67,0,7,5,47,9.40,0,71.4%,6.71,2,30,15.00,0,0,0
13,2003,2003-09-07,1,24.015,KAN,,SDG,W 27-14,,4,11,2.75,0,2,1,4,4.00,0,50.0%,2.00,0,0,,0,0,0
14,2003,2003-09-14,2,24.022,KAN,,PIT,W 41-20,,0,0,,0,1,1,19,19.00,0,100.0%,19.00,0,0,,0,0,0
15,2003,2003-09-21,3,24.029,KAN,@,HOU,W 42-14,,2,19,9.50,1,0,0,0,,0,0.0%,,0,0,,0,1,6
16,2003,2003-09-28,4,24.036,KAN,@,BAL,W 17-10,,,,,,3,,,,,0.0%,,,,,,,
17,2003,2003-10-05,5,24.043,KAN,,DEN,W 24-23,,,,,,,,,,,0.0%,,,,,,,
18,2003,2003-10-12,6,24.050,KAN,@,GNB,W 40-34,,,,,,,,,,,0.0%,,,,,,,
19,2003,2003-10-20,7,24.058,KAN,@,OAK,W 17-10,,0,0,,0,0,0,0,,0,0.0%,,1,32,32.00,0,0,0
20,2003,2003-10-26,8,24.064,KAN,,BUF,W 38-5,,,,,,,,,,,0.0%,,,,,,,
21,2003,2003-11-09,9,24.078,KAN,,CLE,W 41-20,,,,,,0,,,,,0.0%,,,,,,,
22,2003,2003-11-16,10,24.085,KAN,@,CIN,L 19-24,,,,,,,,,,,0.0%,,,,,,,
23,2003,2003-11-23,11,24.092,KAN,,OAK,W 27-24,,3,40,13.33,1,3,3,13,4.33,0,100.0%,4.33,0,0,,0,1,6
24,2003,2003-11-30,12,24.099,KAN,@,SDG,W 28-24,,6,22,3.67,0,1,1,8,8.00,0,100.0%,8.00,0,0,,0,0,0
25,2003,2003-12-07,13,24.106,KAN,@,DEN,L 27-45,,4,3,0.75,0,4,2,25,12.50,0,50.0%,6.25,0,0,,0,0,0
26,2003,2003-12-14,14,24.113,KAN,,DET,W 45-17,,2,7,3.50,0,5,5,106,21.20,1,100.0%,21.20,0,0,,0,1,6
27,2003,2003-12-20,15,24.119,KAN,@,MIN,L 20-45,,0,0,,0,1,1,4,4.00,0,100.0%,4.00,0,0,,0,0,0
28,2003,2003-12-28,16,24.127,KAN,,CHI,W 31-3,,1,10,10.00,0,2,1,2,2.00,0,50.0%,1.00,0,0,,0,0,0
29,2004,2004-09-12,1,25.020,KAN,@,DEN,L 24-34,,0,0,,0,1,1,11,11.00,0,100.0%,11.00,0,0,,0,0,0
30,2004,2004-09-19,2,25.027,KAN,,CAR,L 17-28,,3,13,4.33,0,3,1,5,5.00,0,33.3%,1.67,0,0,,0,0,0
31,2004,2004-09-26,3,25.034,KAN,,HOU,L 21-24,,0,0,,0,2,1,12,12.00,0,50.0%,6.00,1,22,22.00,0,0,0
32,2004,2004-10-04,4,25.042,KAN,@,BAL,W 27-24,,6,28,4.67,0,0,0,0,,0,0.0%,,0,0,,0,0,0
33,2004,2004-10-17,5,25.055,KAN,@,JAX,L 16-22,,1,1,1.00,0,1,1,2,2.00,0,100.0%,2.00,0,0,,0,0,0
34,2004,2004-10-24,6,25.062,KAN,,ATL,W 56-10,,19,90,4.74,4,4,3,46,15.33,0,75.0%,11.50,0,0,,0,4,24
35,2004,2004-10-31,7,25.069,KAN,,IND,W 45-35,,3,18,6.00,0,2,2,19,9.50,0,100.0%,9.50,0,0,,0,0,0
36,2004,2004-11-14,9,25.083,KAN,@,NOR,L 20-27,*,33,186,5.64,1,5,3,38,12.67,0,60.0%,7.60,0,0,,0,1,6
37,2004,2004-11-22,10,25.091,KAN,,NWE,L 19-27,*,19,58,3.05,0,7,5,33,6.60,0,71.4%,4.71,0,0,,0,0,0
38,2004,2004-11-28,11,25.097,KAN,,SDG,L 31-34,*,8,57,7.13,2,4,3,21,7.00,0,75.0%,5.25,0,0,,0,2,12
39,2004,2004-12-05,12,25.104,KAN,@,OAK,W 34-27,*,12,37,3.08,0,4,3,37,12.33,1,75.0%,9.25,0,0,,0,1,6
40,2004,2004-12-13,13,25.112,KAN,@,TEN,W 49-38,*,14,51,3.64,1,3,2,22,11.00,0,66.7%,7.33,0,0,,0,1,6
41,2005,2005-09-11,1,26.019,NYJ,@,KAN,L 7-27,,0,0,,0,,0,0,,0,0.0%,,0,0,,0,0,0
42,2005,2005-09-18,2,26.026,NYJ,,MIA,W 17-7,,2,14,7.00,0,0,0,0,,0,0.0%,,0,0,,0,0,0
43,2005,2005-09-25,3,26.033,NYJ,,JAX,L 20-26,,3,6,2.00,0,0,0,0,,0,0.0%,,0,0,,0,0,0
44,2005,2005-10-02,4,26.040,NYJ,@,BAL,L 3-13,*,2,-2,-1.00,0,1,1,10,10.00,0,100.0%,10.00,0,0,,0,0,0
45,2005,2005-10-09,5,26.047,NYJ,,TAM,W 14-12,,3,1,0.33,0,1,1,3,3.00,0,100.0%,3.00,0,0,,0,0,0
46,2005,2005-12-26,15,26.125,NYJ,,NWE,L 21-31,,3,20,6.67,0,2,1,4,4.00,0,50.0%,2.00,1,17,17.00,0,0,0
47,2005,2006-01-01,16,26.131,NYJ,,BUF,W 30-26,,4,14,3.50,0,0,0,0,,0,0.0%,,0,0,,0,0,0
48,2006,2006-09-10,1,27.018,NYJ,@,TEN,W 23-16,*,19,36,1.89,0,3,2,10,5.00,0,66.7%,3.33,0,0,,0,0,0
49,2006,2006-09-17,2,27.025,NYJ,,NWE,L 17-24,*,6,8,1.33,0,6,3,19,6.33,0,50.0%,3.17,0,0,,0,0,0
50,2006,2006-10-08,5,27.046,NYJ,@,JAX,L 0-41,,0,0,,0,,0,0,,0,0.0%,,0,0,,0,0,0
51,2006,2006-10-15,6,27.053,NYJ,,MIA,W 20-17,,0,0,,0,,0,0,,0,0.0%,,0,0,,0,0,0
52,2006,2006-12-03,12,27.102,NYJ,@,GNB,W 38-10,,0,0,,0,,0,0,,0,0.0%,,,,,,0,
53,2006,2006-12-10,13,27.109,NYJ,,BUF,L 13-31,,0,0,,0,,0,0,,0,0.0%,,,,,,0,
