ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,rush_att,rush_yds,rush_yds_per_att,rush_td,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td
1,1969,1969-12-07,12,22.217,ATL,,NOR,W 45-17,1,4,4.00,0,1,10,10.00,0
2,1969,1969-12-14,13,22.224,ATL,@,PHI,W 27-3,3,-5,-1.67,0,0,0,,0
