ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,targets,rec,rec_yds,rec_yds_per_rec,rec_td,catch_pct,rec_yds_per_tgt,rush_att,rush_yds,rush_yds_per_att,rush_td,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,all_td,scoring,sacks,tackles_solo,tackles_assists
1,2008,2008-12-14,14,23.160,NYJ,,BUF,W 31-27,,1,1,26,26.00,0,100.0%,26.00,0,0,,0,0,0,,0,0,0,0.0,0,0
2,2008,2008-12-21,15,23.167,NYJ,@,SEA,L 3-13,,1,,,,,0.0%,,,,,,,,,,,,,,
3,2009,2009-09-13,1,24.068,NYJ,@,HOU,W 24-7,,1,,,,,0.0%,,,,,,,,,,,,,,
4,2009,2009-09-20,2,24.075,NYJ,,NWE,W 16-9,,,,,,,0.0%,,,,,,,,,,,,,,
5,2009,2009-10-04,4,24.089,NYJ,@,NOR,L 10-24,,,,,,,0.0%,,,,,,,,,,,,,,
6,2009,2009-10-12,5,24.097,NYJ,@,MIA,L 27-31,,4,4,72,18.00,0,100.0%,18.00,0,0,,0,0,0,,0,0,0,0.0,0,0
7,2009,2009-10-18,6,24.103,NYJ,,BUF,L 13-16,*,,0,0,,0,0.0%,,0,0,,0,0,0,,0,0,0,0.0,1,0
8,2009,2009-10-25,7,24.110,NYJ,@,OAK,W 38-0,,5,4,79,19.75,1,80.0%,15.80,1,2,2.00,0,0,0,,0,1,6,0.0,0,0
9,2009,2009-11-01,8,24.117,NYJ,,MIA,L 25-30,,3,3,16,5.33,0,100.0%,5.33,0,0,,0,0,0,,0,0,0,0.0,0,0
10,2009,2009-11-15,9,24.131,NYJ,,JAX,L 22-24,,4,1,7,7.00,0,25.0%,1.75,0,0,,0,0,0,,0,0,0,0.0,0,0
11,2009,2009-11-22,10,24.138,NYJ,@,NWE,L 14-31,,1,0,0,,0,0.0%,0.00,0,0,,0,1,37,37.00,0,0,0,0.0,0,0
12,2009,2009-11-29,11,24.145,NYJ,,CAR,W 17-6,*,0,0,0,,0,0.0%,,0,0,,0,2,44,22.00,0,0,0,0.0,0,0
13,2009,2009-12-03,12,24.149,NYJ,@,BUF,W 19-13,*,2,0,0,,0,0.0%,0.00,1,13,13.00,0,0,0,,0,0,0,0.0,0,0
14,2009,2009-12-13,13,24.159,NYJ,@,TAM,W 26-3,,1,1,6,6.00,0,100.0%,6.00,0,0,,0,0,0,,0,0,0,0.0,0,0
15,2009,2009-12-27,15,24.173,NYJ,@,IND,W 29-15,,1,1,11,11.00,0,100.0%,11.00,1,-14,-14.00,0,0,0,,0,0,0,0.0,0,0
16,2010,2010-09-19,2,25.074,NYJ,,NWE,W 28-14,,1,,,,,0.0%,,,,,,,,,,,,,,
17,2010,2010-09-26,3,25.081,NYJ,@,MIA,W 31-23,,3,1,22,22.00,0,33.3%,7.33,0,0,,0,0,0,,0,0,0,0.0,0,0
18,2010,2010-10-03,4,25.088,NYJ,@,BUF,W 38-14,,,,,,,0.0%,,,,,,,,,,,,,,
19,2010,2010-10-10,5,25.095,CAR,,CHI,L 6-23,,3,2,14,7.00,0,66.7%,4.67,0,0,,0,0,0,,0,0,0,0.0,0,0
20,2010,2010-10-24,6,25.109,CAR,,SFO,W 23-20,,1,,,,,0.0%,,,,,,,,,,,,,,
21,2010,2010-10-31,7,25.116,CAR,@,STL,L 10-20,,1,1,7,7.00,0,100.0%,7.00,0,0,,0,0,0,,0,0,0,0.0,0,0
22,2010,2010-11-07,8,25.123,CAR,,NOR,L 3-34,,,,,,,0.0%,,,,,,,,,,,,,,
23,2010,2010-11-14,9,25.130,CAR,@,TAM,L 16-31,,2,1,25,25.00,0,50.0%,12.50,0,0,,0,0,0,,0,0,0,0.0,0,0
24,2010,2010-11-21,10,25.137,CAR,,BAL,L 13-37,,1,,,,,0.0%,,,,,,,,,,,,,,
25,2010,2010-11-28,11,25.144,CAR,@,CLE,L 23-24,,,,,,,0.0%,,,,,,,,,,,,,,
26,2010,2010-12-19,14,25.165,CAR,,ARI,W 19-12,,,,,,,0.0%,,,,,,,,,,,,,,
27,2010,2010-12-23,15,25.169,CAR,@,PIT,L 3-27,,,,,,,0.0%,,,,,,,,,,,,,,
28,2010,2011-01-02,16,25.179,CAR,@,ATL,L 10-31,,4,2,56,28.00,0,50.0%,14.00,0,0,,0,0,0,,0,0,0,0.0,0,0
