ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,rec,rec_yds,rec_yds_per_rec,rec_td,rush_att,rush_yds,rush_yds_per_att,rush_td,all_td,scoring
1,1981,1981-09-06,1,22.336,CHI,,GNB,L 9-16,1,16,16.00,0,0,0,,0,0,0
2,1981,1981-09-13,2,22.343,CHI,@,SFO,L 17-28,1,17,17.00,0,0,0,,0,0,0
3,1981,1981-09-20,3,22.350,CHI,,TAM,W 28-17,1,15,15.00,0,0,0,,0,0,0
4,1981,1981-09-28,4,22.358,CHI,,RAM,L 7-24,0,0,,0,0,0,,0,0,
5,1981,1981-10-04,5,22.364,CHI,@,MIN,L 21-24,10,140,14.00,0,0,0,,0,0,0
6,1981,1981-10-11,6,23.006,CHI,,WAS,L 7-24,3,50,16.67,0,0,0,,0,0,0
7,1981,1981-10-19,7,23.014,CHI,@,DET,L 17-48,3,36,12.00,0,0,0,,0,0,0
8,1981,1981-10-25,8,23.020,CHI,,SDG,W 20-17,4,83,20.75,0,0,0,,0,0,0
9,1981,1981-11-01,9,23.027,CHI,@,TAM,L 10-20,6,78,13.00,0,0,0,,0,0,0
10,1981,1981-11-08,10,23.034,CHI,@,KAN,W 16-13,4,48,12.00,0,0,0,,0,0,0
11,1981,1981-11-15,11,23.041,CHI,@,GNB,L 17-21,0,0,,0,1,11,11.00,0,0,0
12,1981,1981-11-22,12,23.048,CHI,,DET,L 7-23,0,0,,0,0,0,,0,0,
13,1981,1981-11-26,13,23.052,CHI,@,DAL,L 9-10,0,0,,0,0,0,,0,0,
14,1981,1981-12-06,14,23.062,CHI,,MIN,W 10-9,0,0,,0,0,0,,0,0,
15,1981,1981-12-13,15,23.069,CHI,@,OAK,W 23-6,3,73,24.33,1,0,0,,0,1,6
16,1981,1981-12-20,16,23.076,CHI,,DEN,W 35-24,3,28,9.33,0,0,0,,0,0,0
17,1982,1982-09-12,1,23.342,CHI,@,DET,L 10-17,2,26,13.00,0,0,0,,0,0,0
18,1982,1982-09-19,2,23.349,CHI,,NOR,L 0-10,1,13,13.00,0,0,0,,0,0,0
19,1982,1982-11-21,3,24.047,CHI,,DET,W 20-17,2,26,13.00,1,0,0,,0,1,6
20,1982,1982-11-28,4,24.054,CHI,@,MIN,L 7-35,1,17,17.00,0,0,0,,0,0,0
21,1982,1982-12-05,5,24.061,CHI,,NWE,W 26-13,2,33,16.50,1,0,0,,0,1,6
22,1982,1982-12-12,6,24.068,CHI,@,SEA,L 14-20,1,4,4.00,0,0,0,,0,0,0
23,1982,1982-12-19,7,24.075,CHI,,STL,L 7-10,0,0,,0,,,,,,
24,1982,1982-12-26,8,24.082,CHI,@,RAM,W 34-26,3,47,15.67,1,0,0,,0,1,6
25,1982,1983-01-02,9,24.089,CHI,@,TAM,L 23-26,2,41,20.50,0,0,0,,0,0,0
26,1983,1983-09-04,1,24.334,CHI,,ATL,L 17-20,3,43,14.33,1,0,0,,0,1,6
27,1983,1983-09-11,2,24.341,CHI,,TAM,W 17-10,2,26,13.00,0,0,0,,0,0,0
28,1983,1983-09-18,3,24.348,CHI,@,NOR,L 31-34,2,86,43.00,0,0,0,,0,0,0
29,1983,1983-09-25,4,24.355,CHI,@,BAL,L 19-22,2,13,6.50,0,0,0,,0,0,0
30,1983,1983-10-02,5,24.362,CHI,,DEN,W 31-14,0,0,,0,0,0,,0,0,
31,1983,1983-10-09,6,25.004,CHI,,MIN,L 14-23,2,29,14.50,0,0,0,,0,0,0
32,1983,1983-10-16,7,25.011,CHI,@,DET,L 17-31,6,82,13.67,1,1,7,7.00,0,1,6
33,1983,1983-10-23,8,25.018,CHI,@,PHI,W 7-6,1,4,4.00,0,0,0,,0,0,0
34,1983,1983-10-30,9,25.025,CHI,,DET,L 17-38,2,24,12.00,0,0,0,,0,0,0
35,1983,1983-11-13,11,25.039,CHI,,PHI,W 17-14,0,0,,0,0,0,,0,0,
36,1983,1983-11-20,12,25.046,CHI,@,TAM,W 27-0,0,0,,0,0,0,,0,0,
37,1983,1983-11-27,13,25.053,CHI,,SFO,W 13-3,0,0,,0,0,0,,0,0,
38,1983,1983-12-04,14,25.060,CHI,@,GNB,L 28-31,1,29,29.00,0,0,0,,0,0,0
39,1983,1983-12-11,15,25.067,CHI,@,MIN,W 19-13,0,0,,0,0,0,,0,0,
40,1983,1983-12-18,16,25.074,CHI,,GNB,W 23-21,0,0,,0,0,0,,0,0,
41,1985,1985-09-08,1,26.338,CHI,,TAM,W 38-28,2,20,10.00,0,0,0,,0,0,0
