ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,all_td,scoring,def_int,def_int_yds,def_int_td
1,1983,1983-09-18,3,22.218,HOU,,PIT,L 28-40,,,,,
2,1983,1983-09-25,4,22.225,HOU,@,BUF,L 13-30,,,,,
3,1983,1983-10-02,5,22.232,HOU,@,PIT,L 10-17,,,,,
4,1983,1983-10-09,6,22.239,HOU,,DEN,L 14-26,,,,,
5,1983,1983-10-16,7,22.246,HOU,@,MIN,L 14-34,,,,,
6,1983,1983-10-23,8,22.253,HOU,,KAN,L 10-13,,,,,
7,1983,1983-10-30,9,22.260,HOU,@,CLE,L 19-25,,,,,
8,1983,1983-11-06,10,22.267,HOU,,CIN,L 14-55,,,,,
9,1983,1983-11-13,11,22.274,HOU,,DET,W 27-17,,,,,
10,1983,1983-11-20,12,22.281,HOU,@,CIN,L 10-38,,,,,
11,1983,1983-11-27,13,22.288,HOU,@,TAM,L 24-33,,,,,
12,1983,1983-12-04,14,22.295,HOU,,MIA,L 17-24,,,,,
13,1983,1983-12-11,15,22.302,HOU,,CLE,W 34-27,,,,,
14,1983,1983-12-18,16,22.309,HOU,@,BAL,L 10-20,,,,,
15,1984,1984-09-02,1,23.203,KAN,@,PIT,W 37-27,,,,,
16,1984,1984-09-09,2,23.210,KAN,@,CIN,W 27-22,,,,,
17,1984,1984-09-23,4,23.224,KAN,@,DEN,L 0-21,,,,,
18,1984,1984-09-30,5,23.231,KAN,,CLE,W 10-6,,,,,
19,1984,1984-10-07,6,23.238,KAN,,NYJ,L 16-17,,,,,
20,1984,1984-10-14,7,23.245,KAN,,SDG,W 31-13,0,0,1,0,0
21,1984,1984-10-21,8,23.252,KAN,@,NYJ,L 7-28,,,,,
22,1984,1984-10-28,9,23.259,KAN,,TAM,W 24-20,0,0,1,-1,0
23,1984,1984-11-04,10,23.266,KAN,@,SEA,L 0-45,,,,,
24,1984,1984-11-11,11,23.273,KAN,,HOU,L 16-17,,,,,
25,1984,1984-11-18,12,23.280,KAN,@,RAI,L 7-17,,,,,
26,1984,1984-11-25,13,23.287,KAN,@,NYG,L 27-28,,,,,
27,1984,1984-12-02,14,23.294,KAN,,DEN,W 16-13,,,,,
28,1984,1984-12-09,15,23.301,KAN,,SEA,W 34-7,,,,,
29,1984,1984-12-16,16,23.308,KAN,@,SDG,W 42-21,,,,,
30,1985,1985-09-08,1,24.208,KAN,@,NOR,W 47-27,,,,,
31,1985,1985-09-12,2,24.212,KAN,,RAI,W 36-20,,,,,
32,1985,1985-09-22,3,24.222,KAN,@,MIA,L 0-31,,,,,
33,1985,1985-09-29,4,24.229,KAN,,SEA,W 28-7,0,0,1,37,0
34,1985,1985-10-06,5,24.236,KAN,@,RAI,L 10-19,,,,,
35,1985,1985-10-13,6,24.243,KAN,@,SDG,L 20-31,,,,,
36,1985,1985-10-20,7,24.250,KAN,,RAM,L 0-16,,,,,
37,1985,1985-10-27,8,24.257,KAN,,DEN,L 10-30,,,,,
38,1985,1985-11-03,9,24.264,KAN,@,HOU,L 20-23,0,0,1,0,0
39,1985,1985-11-10,10,24.271,KAN,,PIT,L 28-36,,,,,
40,1985,1985-11-17,11,24.278,KAN,@,SFO,L 3-31,,,,,
41,1985,1985-11-24,12,24.285,KAN,,IND,W 20-7,,,,,
42,1985,1985-12-01,13,24.292,KAN,@,SEA,L 6-24,,,,,
43,1985,1985-12-08,14,24.299,KAN,,ATL,W 38-10,,,,,
44,1985,1985-12-14,15,24.305,KAN,@,DEN,L 13-14,0,0,1,0,0
45,1985,1985-12-22,16,24.313,KAN,,SDG,W 38-34,,,,,
46,1986,1986-09-07,1,25.207,KAN,,CIN,W 24-14,,,,,
47,1986,1986-09-14,2,25.214,KAN,@,SEA,L 17-23,,,,,
48,1986,1986-09-21,3,25.221,KAN,,HOU,W 27-13,1,6,1,26,1
49,1986,1986-09-28,4,25.228,KAN,@,BUF,W 20-17,0,0,1,25,0
50,1986,1986-10-05,5,25.235,KAN,,RAI,L 17-24,0,0,1,13,0
51,1986,1986-10-12,6,25.242,KAN,@,CLE,L 7-20,,,,,
52,1986,1986-10-19,7,25.249,KAN,,SDG,W 42-41,,,,,
53,1986,1986-10-26,8,25.256,KAN,,TAM,W 27-20,,,,,
54,1986,1986-11-02,9,25.263,KAN,@,SDG,W 24-23,,,,,
55,1986,1986-11-09,10,25.270,KAN,,SEA,W 27-7,,,,,
56,1986,1986-11-16,11,25.277,KAN,@,DEN,L 17-38,,,,,
57,1986,1986-11-23,12,25.284,KAN,@,STL,L 14-23,,,,,
58,1986,1986-11-30,13,25.291,KAN,,BUF,L 14-17,,,,,
59,1987,1987-10-12,4,26.242,RAI,@,DEN,L 14-30,,,,,
60,1987,1987-10-18,5,26.248,RAI,,SDG,L 17-23,,,,,
61,1987,1987-12-06,12,26.297,KAN,@,CIN,L 27-30,,,,,
62,1987,1987-12-13,13,26.304,KAN,,RAI,W 16-10,,,,,
63,1987,1987-12-19,14,26.310,KAN,@,DEN,L 17-20,,,,,
64,1987,1987-12-27,15,26.318,KAN,,SEA,W 41-20,,,,,
65,1988,1988-09-04,1,27.205,KAN,,CLE,L 3-6,,,,,
66,1988,1988-09-11,2,27.212,KAN,@,SEA,L 10-31,,,,,
67,1988,1988-09-18,3,27.219,KAN,,DEN,W 20-13,,,,,
68,1988,1988-09-25,4,27.226,KAN,,SDG,L 23-24,,,,,
69,1988,1988-10-09,6,27.240,KAN,@,HOU,L 6-7,,,,,
70,1988,1988-10-16,7,27.247,KAN,,RAI,L 17-27,,,,,
71,1988,1988-10-23,8,27.254,KAN,,DET,L 6-7,,,,,
72,1988,1988-10-30,9,27.261,KAN,@,RAI,L 10-17,,,,,
73,1988,1988-11-06,10,27.268,KAN,@,DEN,L 11-17,0,0,1,24,0
74,1988,1988-11-13,11,27.275,KAN,,CIN,W 31-28,,,,,
75,1988,1988-11-20,12,27.282,KAN,,SEA,W 27-24,,,,,
76,1988,1988-11-27,13,27.289,KAN,@,PIT,L 10-16,,,,,
77,1988,1988-12-04,14,27.296,KAN,,NYJ,W 38-34,,,,,
78,1988,1988-12-11,15,27.303,KAN,@,NYG,L 12-28,,,,,
79,1988,1988-12-18,16,27.310,KAN,@,SDG,L 13-24,,,,,
