ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,all_td,scoring,def_int,def_int_yds,def_int_td
21,1971,1971-10-03,3,24.287,MIA,,NYJ,L 10-14,,,,,,,,,
22,1971,1971-10-10,4,24.294,MIA,@,CIN,W 23-13,,,,,,,,,
23,1971,1971-10-17,5,24.301,MIA,,NWE,W 41-3,,,,,,,,,
24,1971,1971-10-24,6,24.308,MIA,@,NYJ,W 30-14,,,,,,,,,
25,1971,1971-10-31,7,24.315,MIA,@,RAM,W 20-14,,,,,,,,,
26,1971,1971-11-07,8,24.322,MIA,,BUF,W 34-0,,,,,,,,,
27,1971,1971-11-14,9,24.329,MIA,,PIT,W 24-21,,,,,,,,,
28,1971,1971-11-21,10,24.336,MIA,,BAL,W 17-14,,,,,,,,,
29,1971,1971-11-29,11,24.344,MIA,,CHI,W 34-3,,,,,,,,,
30,1971,1971-12-05,12,24.350,MIA,@,NWE,L 13-34,,,,,,,,,
31,1971,1971-12-11,13,24.356,MIA,@,BAL,L 3-14,,,,,,,,,
32,1971,1971-12-19,14,24.364,MIA,,GNB,W 27-6,,,,,,,,,
33,1972,1972-09-17,1,25.272,MIA,@,KAN,W 20-10,,,,,,,,,
34,1972,1972-09-24,2,25.279,MIA,,HOU,W 34-13,,,,,,,,,
35,1972,1972-10-01,3,25.286,MIA,@,MIN,W 16-14,0,0,,0,0,0,1,0,0
36,1972,1972-10-08,4,25.293,MIA,@,NYJ,W 27-17,,,,,,,,,
37,1972,1972-10-15,5,25.300,MIA,,SDG,W 24-10,0,0,,0,0,0,1,4,0
38,1972,1972-10-22,6,25.307,MIA,,BUF,W 24-23,,,,,,,,,
39,1972,1972-10-29,7,25.314,MIA,@,BAL,W 23-0,,,,,,,,,
40,1972,1972-11-05,8,25.321,MIA,@,BUF,W 30-16,,,,,,,,,
41,1972,1972-11-12,9,25.328,MIA,,NWE,W 52-0,,,,,,,,,
42,1972,1972-11-19,10,25.335,MIA,,NYJ,W 28-24,,,,,,,,,
43,1972,1972-11-27,11,25.343,MIA,,STL,W 31-10,0,0,,0,1,6,1,28,1
44,1972,1972-12-03,12,25.349,MIA,@,NWE,W 37-21,,,,,,,,,
45,1972,1972-12-10,13,25.356,MIA,@,NYG,W 23-13,,,,,,,,,
46,1972,1972-12-16,14,25.362,MIA,,BAL,W 16-0,0,0,,0,0,0,1,18,0
47,1973,1973-09-23,2,26.277,MIA,@,OAK,L 7-12,,,,,,,,,
48,1973,1973-09-30,3,26.284,MIA,,NWE,W 44-23,,,,,,,,,
49,1973,1973-10-07,4,26.291,MIA,,NYJ,W 31-3,,,,,,,,,
50,1973,1973-10-15,5,26.299,MIA,@,CLE,W 17-9,,,,,,,,,
51,1973,1973-10-21,6,26.305,MIA,,BUF,W 27-6,,,,,,,,,
52,1973,1973-10-28,7,26.312,MIA,@,NWE,W 30-14,,,,,,,,,
53,1973,1973-11-04,8,26.319,MIA,@,NYJ,W 24-14,,,,,,,,,
54,1973,1973-11-22,11,26.337,MIA,@,DAL,W 14-7,,,,,,,,,
55,1973,1973-12-03,12,26.348,MIA,,PIT,W 30-26,,,,,,,,,
56,1973,1973-12-09,13,26.354,MIA,@,BAL,L 3-16,,,,,,,,,
57,1973,1973-12-15,14,26.360,MIA,,DET,W 34-7,,,,,,,,,
58,1974,1974-09-15,1,27.269,MIA,@,NWE,L 24-34,,,,,,,,,
59,1974,1974-09-22,2,27.276,MIA,@,BUF,W 24-16,,,,,,,,,
60,1974,1974-09-29,3,27.283,MIA,@,SDG,W 28-21,,,,,,,,,
61,1974,1974-10-07,4,27.291,MIA,,NYJ,W 21-17,,,,,,,,,
62,1974,1974-10-13,5,27.297,MIA,@,WAS,L 17-20,,,,,,,,,
63,1974,1974-10-20,6,27.304,MIA,,KAN,W 9-3,,,,,,,,,
64,1974,1974-10-27,7,27.311,MIA,,BAL,W 17-7,,,,,,,,,
65,1974,1974-11-03,8,27.318,MIA,,ATL,W 42-7,,,,,,,,,
66,1974,1974-11-10,9,27.325,MIA,@,NOR,W 21-0,,,,,,,,,
67,1974,1974-11-17,10,27.332,MIA,,BUF,W 35-28,,,,,,,,,
68,1974,1974-11-24,11,27.339,MIA,@,NYJ,L 14-17,,,,,,,,,
69,1974,1974-12-08,13,27.353,MIA,@,BAL,W 17-16,,,,,,,,,
70,1974,1974-12-15,14,27.360,MIA,,NWE,W 34-27,,,,,,,,,
71,1975,1975-09-21,1,28.275,BAL,@,CHI,W 35-7,,,,,,,,,
72,1975,1975-09-28,2,28.282,BAL,,OAK,L 20-31,,,,,,,,,
73,1975,1975-10-05,3,28.289,BAL,@,RAM,L 13-24,,,,,,,,,
74,1975,1975-10-12,4,28.296,BAL,,BUF,L 31-38,,,,,,,,,
75,1975,1975-10-19,5,28.303,BAL,@,NWE,L 10-21,,,,,,,,,
76,1975,1975-10-26,6,28.310,BAL,@,NYJ,W 45-28,,,,,,,,,
77,1975,1975-11-02,7,28.317,BAL,,CLE,W 21-7,,,,,,,,,
78,1975,1975-11-09,8,28.324,BAL,@,BUF,W 42-35,0,0,,0,0,0,1,28,0
79,1975,1975-11-16,9,28.331,BAL,,NYJ,W 52-19,0,0,,0,0,0,1,18,0
80,1975,1975-11-23,10,28.338,BAL,@,MIA,W 33-17,0,0,,0,0,0,1,12,0
81,1975,1975-11-30,11,28.345,BAL,,KAN,W 28-14,,,,,,,,,
82,1975,1975-12-07,12,28.352,BAL,@,NYG,W 21-0,,,,,,,,,
83,1975,1975-12-14,13,28.359,BAL,,MIA,W 10-7,0,0,,0,0,0,1,0,0
84,1975,1975-12-21,14,29.001,BAL,,NWE,W 34-21,,,,,,,,,
85,1976,1976-09-12,1,29.267,BAL,@,NWE,W 27-13,,,,,,,,,
86,1976,1976-09-19,2,29.274,BAL,,CIN,W 28-27,0,0,,0,0,0,1,22,0
87,1976,1976-09-26,3,29.281,BAL,@,DAL,L 27-30,,,,,,,,,
88,1976,1976-10-10,5,29.295,BAL,,MIA,W 28-14,,,,,,,,,
89,1976,1976-10-17,6,29.302,BAL,@,BUF,W 31-13,,,,,,,,,
90,1976,1976-10-24,7,29.309,BAL,@,NYJ,W 20-0,,,,,,,,,
91,1976,1976-11-01,8,29.317,BAL,,HOU,W 38-14,,,,,,,,,
92,1976,1976-11-07,9,29.323,BAL,@,SDG,W 37-21,,,,,,,,,
93,1976,1976-11-14,10,29.330,BAL,,NWE,L 14-21,,,,,,,,,
94,1976,1976-11-22,11,29.338,BAL,@,MIA,W 17-16,,,,,,,,,
95,1976,1976-11-28,12,29.344,BAL,,NYJ,W 33-16,,,,,,,,,
96,1976,1976-12-04,13,29.350,BAL,@,STL,L 17-24,,,,,,,,,
97,1976,1976-12-12,14,29.358,BAL,,BUF,W 58-20,,,,,,,,,
98,1977,1977-09-18,1,30.272,BAL,@,SEA,W 29-14,,,,,,,,,
99,1977,1977-09-25,2,30.279,BAL,@,NYJ,W 20-12,,,,,,,,,
100,1978,1978-09-04,1,31.258,BAL,@,DAL,L 0-38,,,,,,,,,
101,1978,1978-09-10,2,31.264,BAL,,MIA,L 0-42,0,0,,0,0,0,1,1,0
102,1978,1978-09-18,3,31.272,BAL,@,NWE,W 34-27,,,,,,,,,
103,1978,1978-09-24,4,31.278,BAL,@,BUF,L 17-24,,,,,,,,,
104,1978,1978-10-01,5,31.285,BAL,,PHI,L 14-17,,,,,,,,,
105,1978,1978-10-08,6,31.292,BAL,@,STL,W 30-17,,,,,,,,,
106,1978,1978-10-15,7,31.299,BAL,,NYJ,L 10-33,,,,,,,,,
107,1978,1978-10-22,8,31.306,BAL,,DEN,W 7-6,,,,,,,,,
108,1978,1978-10-29,9,31.313,BAL,@,MIA,L 8-26,,,,,,,,,
109,1978,1978-11-06,10,31.321,BAL,,WAS,W 21-17,,,,,,,,,
110,1978,1978-11-12,11,31.327,BAL,@,SEA,W 17-14,,,,,,,,,
111,1978,1978-11-19,12,31.334,BAL,,CLE,L 24-45,,,,,,,,,
112,1978,1978-11-26,13,31.341,BAL,,NWE,L 14-35,,,,,,,,,
113,1978,1978-12-03,14,31.348,BAL,@,NYJ,L 16-24,,,,,,,,,
114,1978,1978-12-09,15,31.354,BAL,@,PIT,L 13-35,0,0,,0,0,0,1,19,0
115,1978,1978-12-17,16,31.362,BAL,,BUF,L 14-21,,,,,,,,,
