ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,sacks,def_int,def_int_yds,def_int_td
1,1982,1982-11-21,3,24.159,MIA,@,BUF,W 9-7,,,,
2,1982,1982-11-29,4,24.167,MIA,@,TAM,L 17-23,,,,
3,1982,1982-12-05,5,24.173,MIA,,MIN,W 22-14,,,,
4,1982,1982-12-12,6,24.180,MIA,@,NWE,L 0-3,,,,
5,1982,1982-12-18,7,24.186,MIA,,NYJ,W 20-19,,,,
6,1982,1982-12-27,8,24.195,MIA,,BUF,W 27-10,,,,
7,1982,1983-01-02,9,24.201,MIA,@,BAL,W 34-7,,,,
8,1983,1983-09-04,1,25.081,MIA,@,BUF,W 12-0,,,,
9,1983,1983-09-11,2,25.088,MIA,,NWE,W 34-24,,,,
10,1983,1983-09-19,3,25.096,MIA,@,RAI,L 14-27,,,,
11,1983,1983-09-25,4,25.102,MIA,,KAN,W 14-6,,,,
12,1983,1983-10-02,5,25.109,MIA,@,NOR,L 7-17,,,,
13,1983,1983-10-09,6,25.116,MIA,,BUF,L 35-38,,,,
14,1983,1983-10-16,7,25.123,MIA,@,NYJ,W 32-14,,,,
15,1983,1983-10-23,8,25.130,MIA,@,BAL,W 21-7,0.0,1,10,0
16,1983,1983-10-30,9,25.137,MIA,,RAM,W 30-14,,,,
17,1983,1983-11-06,10,25.144,MIA,@,SFO,W 20-17,,,,
18,1983,1983-11-13,11,25.151,MIA,@,NWE,L 6-17,,,,
19,1983,1983-11-20,12,25.158,MIA,,BAL,W 37-0,,,,
20,1983,1983-11-28,13,25.166,MIA,,CIN,W 38-14,,,,
21,1983,1983-12-04,14,25.172,MIA,@,HOU,W 24-17,,,,
22,1983,1983-12-10,15,25.178,MIA,,ATL,W 31-24,,,,
23,1983,1983-12-16,16,25.184,MIA,,NYJ,W 34-14,,,,
24,1984,1984-09-02,1,26.079,MIA,@,WAS,W 35-17,,,,
25,1984,1984-09-09,2,26.086,MIA,,NWE,W 28-7,,,,
26,1984,1984-09-17,3,26.094,MIA,@,BUF,W 21-17,,,,
27,1984,1984-09-23,4,26.100,MIA,,IND,W 44-7,,,,
28,1984,1984-09-30,5,26.107,MIA,@,STL,W 36-28,,,,
29,1984,1984-10-07,6,26.114,MIA,@,PIT,W 31-7,,,,
30,1984,1984-10-14,7,26.121,MIA,,HOU,W 28-10,,,,
31,1984,1984-10-21,8,26.128,MIA,@,NWE,W 44-24,,,,
32,1984,1984-10-28,9,26.135,MIA,,BUF,W 38-7,,0,22,0
33,1984,1984-11-04,10,26.142,MIA,@,NYJ,W 31-17,0.0,1,0,0
34,1984,1984-11-11,11,26.149,MIA,,PHI,W 24-23,0.0,1,3,0
35,1984,1984-11-18,12,26.156,MIA,@,SDG,L 28-34,,,,
36,1984,1984-11-26,13,26.164,MIA,,NYJ,W 28-17,0.0,1,0,0
37,1984,1984-12-02,14,26.170,MIA,,RAI,L 34-45,,,,
38,1984,1984-12-09,15,26.177,MIA,@,IND,W 35-17,,,,
39,1984,1984-12-17,16,26.185,MIA,,DAL,W 28-21,,,,
40,1985,1985-09-08,1,27.085,MIA,@,HOU,L 23-26,,,,
41,1985,1985-09-15,2,27.092,MIA,,IND,W 30-13,0.0,1,4,0
42,1985,1985-09-22,3,27.099,MIA,,KAN,W 31-0,,,,
43,1985,1985-09-29,4,27.106,MIA,@,DEN,W 30-26,,,,
44,1985,1985-10-06,5,27.113,MIA,,PIT,W 24-20,0.0,1,0,0
45,1985,1985-10-14,6,27.121,MIA,@,NYJ,L 7-23,,,,
46,1985,1985-10-20,7,27.127,MIA,,TAM,W 41-38,,,,
47,1985,1985-10-27,8,27.134,MIA,@,DET,L 21-31,,,,
48,1985,1985-11-03,9,27.141,MIA,@,NWE,L 13-17,,,,
49,1985,1985-11-10,10,27.148,MIA,,NYJ,W 21-17,1.0,0,0,0
50,1985,1985-11-17,11,27.155,MIA,@,IND,W 34-20,,,,
51,1985,1985-11-24,12,27.162,MIA,@,BUF,W 23-14,,,,
52,1985,1985-12-02,13,27.170,MIA,,CHI,W 38-24,,,,
53,1985,1985-12-08,14,27.176,MIA,@,GNB,W 34-24,0.0,1,6,0
54,1985,1985-12-16,15,27.184,MIA,,NWE,W 30-27,,,,
55,1985,1985-12-22,16,27.190,MIA,,BUF,W 28-0,0.0,1,0,0
56,1986,1986-09-07,1,28.084,MIA,@,SDG,L 28-50,,,,
57,1986,1986-09-14,2,28.091,MIA,,IND,W 30-10,,,,
58,1986,1986-09-21,3,28.098,MIA,@,NYJ,L 45-51,,,,
59,1986,1986-09-28,4,28.105,MIA,,SFO,L 16-31,,,,
60,1986,1986-10-05,5,28.112,MIA,@,NWE,L 7-34,,,,
61,1986,1986-10-12,6,28.119,MIA,,BUF,W 27-14,,,,
62,1986,1986-10-19,7,28.126,MIA,,RAI,L 28-30,,,,
63,1986,1986-10-26,8,28.133,MIA,@,IND,W 17-13,,,,
64,1986,1986-11-02,9,28.140,MIA,,HOU,W 28-7,,,,
65,1986,1986-11-10,10,28.148,MIA,@,CLE,L 16-26,,,,
66,1986,1986-11-16,11,28.154,MIA,@,BUF,W 34-24,,,,
67,1986,1986-11-24,12,28.162,MIA,,NYJ,W 45-3,,,,
68,1987,1987-09-13,1,29.090,MIA,@,NWE,L 21-28,0.0,1,0,0
69,1987,1987-09-20,2,29.097,MIA,@,IND,W 23-10,,,,
70,1987,1987-10-25,6,29.132,MIA,,BUF,L 31-34,,,,
71,1987,1987-11-01,7,29.139,MIA,,PIT,W 35-24,,,,
72,1987,1987-11-08,8,29.146,MIA,@,CIN,W 20-14,,,,
73,1987,1987-11-15,9,29.153,MIA,,IND,L 21-40,,,,
74,1987,1987-11-22,10,29.160,MIA,@,DAL,W 20-14,,,,
75,1987,1987-11-29,11,29.167,MIA,@,BUF,L 0-27,,,,
76,1987,1987-12-07,12,29.175,MIA,,NYJ,W 37-28,0.0,1,44,0
77,1987,1987-12-13,13,29.181,MIA,@,PHI,W 28-10,,,,
78,1987,1987-12-20,14,29.188,MIA,,WAS,W 23-21,0.0,1,0,0
79,1987,1987-12-28,15,29.196,MIA,,NWE,L 10-24,,,,
80,1988,1988-09-04,1,30.081,MIA,@,CHI,L 7-34,,,,
81,1988,1988-09-11,2,30.088,MIA,@,BUF,L 6-9,1.0,0,0,0
82,1988,1988-09-18,3,30.095,MIA,,GNB,W 24-17,,,,
83,1988,1988-09-25,4,30.102,MIA,@,IND,L 13-15,0.0,1,0,0
84,1988,1988-10-02,5,30.109,MIA,,MIN,W 24-7,,,,
85,1988,1988-10-30,9,30.137,MIA,@,TAM,W 17-14,,,,
86,1988,1988-11-06,10,30.144,MIA,@,NWE,L 10-21,,,,
87,1988,1988-11-14,11,30.152,MIA,,BUF,L 6-31,,,,
88,1988,1988-11-20,12,30.158,MIA,,NWE,L 3-6,,,,
89,1988,1988-11-27,13,30.165,MIA,@,NYJ,L 34-38,,,,
90,1988,1988-12-04,14,30.172,MIA,,IND,L 28-31,,,,
91,1988,1988-12-12,15,30.180,MIA,,CLE,W 38-31,,,,
92,1988,1988-12-18,16,30.186,MIA,@,PIT,L 24-40,,,,
93,1989,1989-09-10,1,31.087,MIA,,BUF,L 24-27,,,,
94,1989,1989-09-17,2,31.094,MIA,@,NWE,W 24-10,0.0,1,0,0
95,1989,1989-09-24,3,31.101,MIA,,NYJ,L 33-40,1.0,0,0,0
96,1989,1989-10-01,4,31.108,MIA,@,HOU,L 7-39,,,,
97,1989,1989-10-08,5,31.115,MIA,,CLE,W 13-10,,,,
98,1989,1989-10-15,6,31.122,MIA,@,CIN,W 20-13,,,,
99,1989,1989-10-22,7,31.129,MIA,,GNB,W 23-20,,,,
100,1989,1989-10-29,8,31.136,MIA,@,BUF,L 17-31,,,,
101,1989,1989-11-05,9,31.143,MIA,,IND,W 19-13,,,,
102,1989,1989-11-12,10,31.150,MIA,@,NYJ,W 31-23,,,,
103,1989,1989-11-19,11,31.157,MIA,@,DAL,W 17-14,,,,
104,1989,1989-11-26,12,31.164,MIA,,PIT,L 14-34,,,,
105,1989,1989-12-03,13,31.171,MIA,@,KAN,L 21-26,,,,
106,1989,1989-12-10,14,31.178,MIA,,NWE,W 31-10,,,,
107,1989,1989-12-17,15,31.185,MIA,@,IND,L 13-42,,,,
108,1989,1989-12-24,16,31.192,MIA,,KAN,L 24-27,,,,
109,1990,1990-11-11,9,32.149,MIA,@,NYJ,W 17-3,,,,
110,1990,1990-11-25,11,32.163,MIA,@,CLE,W 30-13,,,,
111,1990,1990-12-02,12,32.170,MIA,@,WAS,L 20-42,,,,
112,1990,1990-12-09,13,32.177,MIA,,PHI,W 23-20,,,,
113,1990,1990-12-16,14,32.184,MIA,,SEA,W 24-17,,,,
114,1990,1990-12-23,15,32.191,MIA,@,BUF,L 14-24,,,,
115,1990,1990-12-30,16,32.198,MIA,,IND,W 23-17,,,,
116,1991,1991-09-01,1,33.078,MIA,@,BUF,L 31-35,,,,
117,1991,1991-09-08,2,33.085,MIA,,IND,W 17-6,,,,
118,1991,1991-09-22,4,33.099,MIA,,GNB,W 16-13,,,,
119,1991,1991-09-29,5,33.106,MIA,@,NYJ,L 23-41,,,,
120,1991,1991-10-06,6,33.113,MIA,@,NWE,W 20-10,,,,
121,1991,1991-10-13,7,33.120,MIA,@,KAN,L 7-42,,,,
122,1991,1991-10-20,8,33.127,MIA,,HOU,L 13-17,,,,
123,1991,1991-11-03,9,33.141,MIA,@,IND,W 10-6,,,,
