ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,all_td,scoring,sacks,tackles_solo,tackles_assists,def_int,def_int_yds,def_int_td
1,2002,2002-09-08,1,22.233,CAR,,BAL,W 10-7,*,,,,,,,,
2,2002,2002-09-15,2,22.240,CAR,,DET,W 31-7,*,0,0,3.0,,,0,0,0
3,2002,2002-09-22,3,22.247,CAR,@,MIN,W 21-14,*,,,,,,,,
4,2002,2002-09-29,4,22.254,CAR,@,GNB,L 14-17,*,,,,,,,,
5,2002,2002-10-06,5,22.261,CAR,,ARI,L 13-16,*,,,,,,,,
6,2002,2002-10-13,6,22.268,CAR,@,DAL,L 13-14,*,0,0,3.0,,,1,21,0
7,2002,2002-10-20,7,22.275,CAR,@,ATL,L 0-30,*,0,0,1.0,,,0,0,0
8,2002,2002-10-27,8,22.282,CAR,,TAM,L 9-12,*,0,0,2.0,,,0,0,0
9,2002,2002-11-10,9,22.296,CAR,,NOR,L 24-34,*,0,0,1.0,,,0,0,0
10,2002,2002-11-17,10,22.303,CAR,@,TAM,L 10-23,*,0,0,1.0,,,0,0,0
11,2002,2002-11-24,11,22.310,CAR,,ATL,L 0-41,*,,,,,,,,
12,2002,2002-12-01,12,22.317,CAR,@,CLE,W 13-6,*,0,0,1.0,,,0,0,0
13,2003,2003-09-07,1,23.232,CAR,,JAX,W 24-23,*,0,0,1.0,,,0,0,0
14,2003,2003-09-14,2,23.239,CAR,@,TAM,W 12-9,*,,,,,,,,
15,2003,2003-09-28,3,23.253,CAR,,ATL,W 23-3,*,,,,,,,,
16,2003,2003-10-05,4,23.260,CAR,,NOR,W 19-13,*,,,,,,,,
17,2003,2003-10-12,5,23.267,CAR,@,IND,W 23-20,*,,,,,,,,
18,2003,2003-10-19,6,23.274,CAR,,TEN,L 17-37,*,0,0,1.0,,,0,0,0
19,2003,2003-10-26,7,23.281,CAR,@,NOR,W 23-20,*,,,,,,,,
20,2003,2003-11-02,8,23.288,CAR,@,HOU,L 10-14,*,,,,,,,,
21,2003,2003-11-09,9,23.295,CAR,,TAM,W 27-24,*,,,,,,,,
22,2003,2003-11-16,10,23.302,CAR,,WAS,W 20-17,*,,,,,,,,
23,2003,2003-11-23,11,23.309,CAR,@,DAL,L 20-24,*,0,0,1.0,,,0,0,0
24,2003,2003-11-30,12,23.316,CAR,,PHI,L 16-25,*,,,,,,,,
25,2003,2003-12-07,13,23.323,CAR,@,ATL,L 14-20,*,0,0,1.0,,,0,0,0
26,2003,2003-12-14,14,23.330,CAR,@,ARI,W 20-17,*,0,0,1.0,,,0,0,0
27,2003,2003-12-21,15,23.337,CAR,,DET,W 20-14,*,0,0,1.0,,,0,0,0
28,2003,2003-12-28,16,23.344,CAR,@,NYG,W 37-24,*,0,0,1.0,,,0,0,0
29,2004,2004-09-13,1,24.239,CAR,,GNB,L 14-24,*,,,,,,,,
30,2004,2004-09-19,2,24.245,CAR,@,KAN,W 28-17,*,0,0,2.0,,,0,0,0
31,2004,2004-10-03,3,24.259,CAR,,ATL,L 10-27,*,,,,,,,,
32,2004,2004-10-10,4,24.266,CAR,@,DEN,L 17-20,*,0,0,0.0,,,1,97,0
33,2004,2004-10-17,5,24.273,CAR,@,PHI,L 8-30,*,,,,,,,,
34,2004,2004-10-24,6,24.280,CAR,,SDG,L 6-17,*,,,,,,,,
35,2004,2004-10-31,7,24.287,CAR,@,SEA,L 17-23,*,,,,,,,,
36,2004,2004-11-07,8,24.294,CAR,,OAK,L 24-27,*,0,0,2.0,,,0,0,0
37,2004,2004-11-14,9,24.301,CAR,@,SFO,W 37-27,*,0,0,2.0,,,0,0,0
38,2004,2004-11-21,10,24.308,CAR,,ARI,W 35-10,*,0,0,2.0,,,0,0,0
39,2004,2004-11-28,11,24.315,CAR,,TAM,W 21-14,*,1,6,1.0,,,1,46,1
40,2004,2004-12-05,12,24.322,CAR,@,NOR,W 32-21,*,,,,,,,,
41,2004,2004-12-12,13,24.329,CAR,,STL,W 20-7,*,0,0,1.0,,,0,0,0
42,2004,2004-12-18,14,24.335,CAR,@,ATL,L 31-34,*,,,,,,,,
43,2004,2004-12-26,15,24.343,CAR,@,TAM,W 37-20,*,,,,,,,,
44,2004,2005-01-02,16,24.350,CAR,,NOR,L 18-21,*,0,0,1.0,,,0,0,0
45,2005,2005-09-11,1,25.236,CAR,,NOR,L 20-23,*,,,,,,,,
46,2005,2005-09-18,2,25.243,CAR,,NWE,W 27-17,*,,,,,,,,
47,2005,2005-09-25,3,25.250,CAR,@,MIA,L 24-27,*,,,,,,,,
48,2005,2005-10-03,4,25.258,CAR,,GNB,W 32-29,*,,,,,,,,
49,2005,2005-10-09,5,25.264,CAR,@,ARI,W 24-20,*,,,,,,,,
50,2005,2005-10-16,6,25.271,CAR,@,DET,W 21-20,*,0,0,1.0,,,0,0,0
51,2005,2005-10-30,7,25.285,CAR,,MIN,W 38-13,*,,,,,,,,
52,2005,2005-11-06,8,25.292,CAR,@,TAM,W 34-14,*,0,0,3.0,,,0,0,0
53,2005,2005-11-13,9,25.299,CAR,,NYJ,W 30-3,*,0,0,1.5,,,0,0,0
54,2005,2005-11-20,10,25.306,CAR,@,CHI,L 3-13,*,,,,,,,,
55,2005,2005-11-27,11,25.313,CAR,@,BUF,W 13-9,*,0,0,1.0,,,0,0,0
56,2005,2005-12-04,12,25.320,CAR,,ATL,W 24-6,*,0,0,1.0,,,0,0,0
57,2005,2005-12-11,13,25.327,CAR,,TAM,L 10-20,*,,,,,,,,
58,2005,2005-12-18,14,25.334,CAR,@,NOR,W 27-10,*,,,,,,,,
59,2005,2005-12-24,15,25.340,CAR,,DAL,L 20-24,*,0,0,3.0,,,0,0,0
60,2005,2006-01-01,16,25.348,CAR,@,ATL,W 44-11,*,,,,,,,,
61,2006,2006-09-10,1,26.235,CAR,,ATL,L 6-20,*,,,,,,,,
62,2006,2006-09-17,2,26.242,CAR,@,MIN,L 13-16,*,0,0,3.0,,,0,0,0
63,2006,2006-09-24,3,26.249,CAR,@,TAM,W 26-24,*,0,0,1.0,,,0,0,0
64,2006,2006-10-01,4,26.256,CAR,,NOR,W 21-18,*,0,0,1.0,,,0,0,0
65,2006,2006-10-08,5,26.263,CAR,,CLE,W 20-12,*,0,0,1.0,,,0,0,0
66,2006,2006-10-15,6,26.270,CAR,@,BAL,W 23-21,*,0,0,2.0,,,0,0,0
67,2006,2006-10-22,7,26.277,CAR,@,CIN,L 14-17,*,,,,,,,,
68,2006,2006-10-29,8,26.284,CAR,,DAL,L 14-35,*,,,,,,,,
69,2006,2006-11-13,9,26.299,CAR,,TAM,W 24-10,*,0,0,3.0,,,0,0,0
70,2006,2006-11-19,10,26.305,CAR,,STL,W 15-0,*,,,,,,,,
71,2006,2006-11-26,11,26.312,CAR,@,WAS,L 13-17,*,,,,,,,,
72,2006,2006-12-04,12,26.320,CAR,@,PHI,L 24-27,*,,,,,,,,
73,2006,2006-12-10,13,26.326,CAR,,NYG,L 13-27,*,,,,,,,,
74,2006,2006-12-17,14,26.333,CAR,,PIT,L 3-37,*,,,,,,,,
75,2006,2006-12-24,15,26.340,CAR,@,ATL,W 10-3,*,0,0,2.0,,,0,0,0
76,2006,2006-12-31,16,26.347,CAR,@,NOR,W 31-21,*,,,,,,,,
77,2007,2007-09-09,1,27.234,CAR,@,STL,W 27-13,*,,,,,,,,
78,2007,2007-09-16,2,27.241,CAR,,HOU,L 21-34,*,,,,,,,,
79,2007,2007-09-23,3,27.248,CAR,@,ATL,W 27-20,*,,,,,,,,
80,2007,2007-09-30,4,27.255,CAR,,TAM,L 7-20,*,,,,,,,,
81,2007,2007-10-07,5,27.262,CAR,@,NOR,W 16-13,*,,,,,,,,
82,2007,2007-10-14,6,27.269,CAR,@,ARI,W 25-10,*,0,0,1.5,,,0,0,0
83,2007,2007-10-28,7,27.283,CAR,,IND,L 7-31,*,,,,,,,,
84,2007,2007-11-04,8,27.290,CAR,@,TEN,L 7-20,*,,,,,,,,
85,2007,2007-11-11,9,27.297,CAR,,ATL,L 13-20,*,,,,,,,,
86,2007,2007-11-18,10,27.304,CAR,@,GNB,L 17-31,*,0,0,1.0,,,0,0,0
87,2007,2007-11-25,11,27.311,CAR,,NOR,L 6-31,*,0,0,0.0,,,1,0,0
88,2007,2007-12-02,12,27.318,CAR,,SFO,W 31-14,*,,,,,,,,
89,2007,2007-12-09,13,27.325,CAR,@,JAX,L 6-37,*,,,,,,,,
90,2007,2007-12-16,14,27.332,CAR,,SEA,W 13-10,*,,,,,,,,
91,2008,2008-09-07,1,28.233,CAR,@,SDG,W 26-24,*,0,0,0.0,0,1,0,0,0
92,2008,2008-09-14,2,28.240,CAR,,CHI,W 20-17,*,0,0,0.0,2,1,0,0,0
