ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,rec,rec_yds,rec_yds_per_rec,rec_td
1,1968,1968-09-15,1,25.297,DET,@,DAL,L 13-59,4,48,12.00,0
2,1968,1968-11-28,12,26.005,DET,,PHI,L 0-12,1,18,18.00,0
3,1968,1968-12-08,13,26.015,DET,@,ATL,W 24-7,1,5,5.00,0
4,1969,1969-09-28,2,26.309,DET,,NYG,W 24-0,2,24,12.00,0
5,1970,1970-09-20,1,27.301,DET,@,GNB,W 40-0,,,,
6,1970,1970-09-27,2,27.308,DET,,CIN,W 38-3,,,,
7,1970,1970-10-05,3,27.316,DET,,CHI,W 28-14,,,,
8,1970,1970-10-11,4,27.322,DET,@,WAS,L 10-31,,,,
