ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,def_int,def_int_yds,def_int_td
1,1972,1972-09-17,1,22.134,NOR,@,RAM,L 14-34,,,,,,,
2,1972,1972-09-25,2,22.142,NOR,,KAN,L 17-20,,,,,,,
3,1972,1972-10-01,3,22.148,NOR,,SFO,L 2-37,,,,,,,
4,1972,1972-10-08,4,22.155,NOR,@,NYG,L 21-45,,,,,,,
5,1972,1972-10-15,5,22.162,NOR,,ATL,L 14-21,,,,,,,
6,1972,1972-10-22,6,22.169,NOR,@,SFO,T 20-20,,,,,,,
7,1972,1972-10-29,7,22.176,NOR,,PHI,W 21-3,,,,,,,
8,1972,1972-11-05,8,22.183,NOR,@,MIN,L 6-37,,,,,,,
9,1972,1972-11-12,9,22.190,NOR,@,ATL,L 20-36,,,,,,,
10,1972,1972-11-19,10,22.197,NOR,@,DET,L 14-27,,,,,,,
11,1972,1972-11-26,11,22.204,NOR,,RAM,W 19-16,,,,,,,
12,1972,1972-12-03,12,22.211,NOR,@,NYJ,L 17-18,,,,,,,
13,1972,1972-12-10,13,22.218,NOR,,NWE,L 10-17,,,,,,,
14,1972,1972-12-17,14,22.225,NOR,,GNB,L 20-30,,,,,,,
15,1973,1973-09-16,1,23.133,NOR,,ATL,L 7-62,,,,,,,
16,1973,1973-09-24,2,23.141,NOR,@,DAL,L 3-40,,,,,,,
17,1973,1973-09-30,3,23.147,NOR,@,BAL,L 10-14,0,0,,0,1,1,0
18,1973,1973-10-07,4,23.154,NOR,,CHI,W 21-16,,,,,,,
19,1973,1973-10-14,5,23.161,NOR,,DET,W 20-13,,,,,,,
20,1973,1973-10-21,6,23.168,NOR,@,SFO,L 0-40,,,,,,,
21,1973,1973-10-28,7,23.175,NOR,,WAS,W 19-3,,,,,,,
22,1973,1973-11-04,8,23.182,NOR,,BUF,W 13-0,,,,,,,
23,1973,1973-11-11,9,23.189,NOR,@,RAM,L 7-29,,,,,,,
24,1973,1973-11-18,10,23.196,NOR,@,SDG,L 14-17,,,,,,,
25,1973,1973-11-25,11,23.203,NOR,,RAM,L 13-24,,,,,,,
26,1973,1973-12-02,12,23.210,NOR,@,GNB,L 10-30,,,,,,,
27,1973,1973-12-16,14,23.224,NOR,@,ATL,L 10-14,,,,,,,
28,1974,1974-09-15,1,24.132,NOR,,SFO,L 13-17,,,,,,,
29,1974,1974-09-22,2,24.139,NOR,@,RAM,L 0-24,,,,,,,
30,1974,1974-09-29,3,24.146,NOR,,ATL,W 14-13,,,,,,,
31,1974,1974-10-06,4,24.153,NOR,@,CHI,L 10-24,1,8,8.00,0,0,0,0
32,1974,1974-10-13,5,24.160,NOR,@,DEN,L 17-33,,,,,,,
33,1974,1974-10-20,6,24.167,NOR,@,ATL,W 13-3,0,0,,0,1,9,0
34,1974,1974-10-27,7,24.174,NOR,,PHI,W 14-10,,,,,,,
35,1974,1974-11-03,8,24.181,NOR,@,DET,L 14-19,,,,,,,
36,1974,1974-11-10,9,24.188,NOR,,MIA,L 0-21,,,,,,,
37,1974,1974-11-17,10,24.195,NOR,,RAM,W 20-7,1,12,12.00,0,0,0,0
38,1974,1974-11-25,11,24.203,NOR,,PIT,L 7-28,,,,,,,
39,1974,1974-12-01,12,24.209,NOR,@,MIN,L 9-29,,,,,,,
40,1974,1974-12-08,13,24.216,NOR,,STL,W 14-0,,,,,,,
41,1974,1974-12-15,14,24.223,NOR,@,SFO,L 21-35,,,,,,,
42,1975,1975-09-21,1,25.138,NOR,@,WAS,L 3-41,,,,,,,
43,1975,1975-09-28,2,25.145,NOR,,CIN,L 0-21,,,,,,,
44,1975,1975-10-05,3,25.152,NOR,@,ATL,L 7-14,,,,,,,
