ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td
1,1986,1986-09-07,1,23.269,STL,,RAM,L 10-16,,,,,
2,1986,1986-09-14,2,23.276,STL,@,ATL,L 13-33,,,,,
3,1986,1986-09-21,3,23.283,STL,@,BUF,L 10-17,,,,,
4,1986,1986-09-29,4,23.291,STL,,DAL,L 7-31,,,,,
5,1986,1986-10-05,5,23.297,STL,,NYG,L 6-13,,,,,
6,1986,1986-10-12,6,23.304,STL,@,TAM,W 30-19,,,,,
7,1986,1986-11-23,12,23.346,STL,,KAN,W 23-14,,,,,
8,1986,1986-11-30,13,23.353,STL,,WAS,L 17-20,,,,,
9,1986,1986-12-07,14,23.360,STL,@,PHI,T 10-10,,,,,
10,1986,1986-12-14,15,24.002,STL,@,NYG,L 7-27,,,,,
11,1986,1986-12-21,16,24.009,STL,,TAM,W 21-17,,,,,
12,1987,1987-10-04,3,24.296,STL,@,WAS,L 21-28,,0,0,,0
13,1987,1987-10-11,4,24.303,STL,,NOR,W 24-19,,0,0,,0
14,1987,1987-10-18,5,24.310,STL,@,SFO,L 28-34,,1,40,40.00,0
15,1987,1987-11-08,8,24.331,STL,,TAM,W 31-28,,,,,
16,1987,1987-12-13,13,25.001,STL,,NYG,W 27-24,,,,,
17,1987,1987-12-20,14,25.008,STL,@,TAM,W 31-14,,,,,
18,1987,1987-12-27,15,25.015,STL,@,DAL,L 16-21,,,,,
19,1988,1988-09-04,1,25.267,PHO,@,CIN,L 14-21,,,,,
20,1988,1988-09-12,2,25.275,PHO,,DAL,L 14-17,,,,,
21,1988,1988-09-18,3,25.281,PHO,@,TAM,W 30-24,,,,,
22,1988,1988-09-25,4,25.288,PHO,,WAS,W 30-21,,,,,
23,1988,1988-10-02,5,25.295,PHO,@,RAM,W 41-27,,,,,
24,1988,1988-10-09,6,25.302,PHO,,PIT,W 31-14,,,,,
25,1988,1988-10-16,7,25.309,PHO,@,WAS,L 17-33,,,,,
26,1988,1988-10-23,8,25.316,PHO,,CLE,L 21-29,,,,,
27,1988,1988-11-06,10,25.330,PHO,,SFO,W 24-23,,,,,
28,1988,1988-11-13,11,25.337,PHO,,NYG,W 24-17,,,,,
29,1988,1988-11-20,12,25.344,PHO,@,HOU,L 20-38,,,,,
30,1988,1988-11-27,13,25.351,PHO,@,PHI,L 21-31,,,,,
31,1988,1988-12-04,14,25.358,PHO,@,NYG,L 7-44,,,,,
32,1988,1988-12-10,15,25.364,PHO,,PHI,L 17-23,,,,,
33,1988,1988-12-18,16,26.006,PHO,,GNB,L 17-26,,,,,
34,1989,1989-11-12,10,26.335,WAS,@,PHI,W 10-3,,,,,
35,1989,1989-11-20,11,26.343,WAS,,DEN,L 10-14,,,,,
36,1989,1989-11-26,12,26.349,WAS,,CHI,W 38-14,,,,,
37,1989,1989-12-03,13,26.356,WAS,@,PHO,W 29-10,,,,,
38,1989,1989-12-10,14,26.363,WAS,,SDG,W 26-21,,,,,
39,1989,1989-12-17,15,27.005,WAS,@,ATL,W 31-30,,,,,
40,1989,1989-12-23,16,27.011,WAS,@,SEA,W 29-0,,,,,
41,1992,1992-09-07,1,29.270,WAS,@,DAL,L 10-23,,,,,
42,1992,1992-09-13,2,29.276,WAS,,ATL,W 24-17,,,,,
43,1992,1992-09-20,3,29.283,WAS,,DET,W 13-10,,,,,
44,1992,1992-10-04,4,29.297,WAS,@,PHO,L 24-27,,,,,
45,1992,1992-10-12,5,29.305,WAS,,DEN,W 34-3,,,,,
46,1992,1992-10-18,6,29.311,WAS,,PHI,W 16-12,,,,,
47,1992,1992-10-25,7,29.318,WAS,@,MIN,W 15-13,,,,,
48,1992,1992-11-01,8,29.325,WAS,,NYG,L 7-24,,,,,
49,1992,1992-11-08,9,29.332,WAS,@,SEA,W 16-3,,,,,
50,1992,1992-11-15,10,29.339,WAS,@,KAN,L 16-35,,,,,
51,1992,1992-11-23,11,29.347,WAS,@,NOR,L 3-20,,,,,
52,1992,1992-11-29,12,29.353,WAS,,PHO,W 41-3,,,,,
53,1992,1992-12-06,13,29.360,WAS,@,NYG,W 28-10,,,,,
54,1992,1992-12-13,14,30.001,WAS,,DAL,W 20-17,,,,,
55,1992,1992-12-20,15,30.008,WAS,@,PHI,L 13-17,,,,,
56,1992,1992-12-26,16,30.014,WAS,,RAI,L 20-21,,,,,
57,1993,1993-09-06,1,30.268,WAS,,DAL,W 35-16,,,,,
