ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,rush_att,rush_yds,rush_yds_per_att,rush_td,rec,rec_yds,rec_yds_per_rec,rec_td,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,all_td,scoring
1,1977,1977-09-18,1,22.310,OAK,,SDG,W 24-0,4,19,4.75,0,0,0,,0,0,0,,0,0,0
2,1977,1977-09-25,2,22.317,OAK,@,PIT,W 16-7,,,,,,,,,,,,,,
3,1977,1977-10-03,3,22.325,OAK,@,KAN,W 37-28,,,,,,,,,,,,,,
4,1977,1977-10-09,4,22.331,OAK,@,CLE,W 26-10,1,5,5.00,0,0,0,,0,0,0,,0,0,0
5,1977,1977-10-16,5,22.338,OAK,,DEN,L 7-30,1,9,9.00,0,0,0,,0,0,0,,0,0,0
6,1977,1977-10-23,6,22.345,OAK,@,NYJ,W 28-27,0,0,,0,0,0,,0,1,12,12.00,0,0,0
7,1977,1977-10-30,7,22.352,OAK,@,DEN,W 24-14,,,,,,,,,,,,,,
8,1977,1977-11-06,8,22.359,OAK,,SEA,W 44-7,3,13,4.33,1,0,0,,0,0,0,,0,1,6
9,1977,1977-11-13,9,23.001,OAK,,HOU,W 34-29,0,0,,0,0,0,,0,1,21,21.00,0,0,0
10,1977,1977-11-20,10,23.008,OAK,@,SDG,L 7-12,,,,,,,,,,,,,,
11,1977,1977-11-28,11,23.016,OAK,,BUF,W 34-13,8,42,5.25,0,0,0,,0,2,26,13.00,0,0,0
12,1977,1977-12-04,12,23.022,OAK,@,RAM,L 14-20,0,0,,0,0,0,,0,1,0,0.00,0,0,0
13,1977,1977-12-11,13,23.029,OAK,,MIN,W 35-13,5,12,2.40,0,0,0,,0,0,0,,0,0,0
14,1977,1977-12-18,14,23.036,OAK,,KAN,W 21-20,0,0,,0,0,0,,0,1,24,24.00,0,0,0
15,1978,1978-09-03,1,23.295,OAK,@,DEN,L 6-14,3,7,2.33,0,1,21,21.00,0,2,40,20.00,0,0,0
16,1978,1978-09-10,2,23.302,OAK,@,SDG,W 21-20,1,18,18.00,0,0,0,,0,1,18,18.00,0,0,0
17,1978,1978-09-17,3,23.309,OAK,@,GNB,W 28-3,15,63,4.20,1,0,0,,0,0,0,,0,1,6
18,1978,1978-09-24,4,23.316,OAK,,NWE,L 14-21,7,7,1.00,0,2,13,6.50,0,0,0,,0,0,0
19,1978,1978-10-01,5,23.323,OAK,@,CHI,W 25-19,13,54,4.15,1,1,4,4.00,0,0,0,,0,1,6
20,1978,1978-10-08,6,23.330,OAK,,HOU,W 21-17,7,30,4.29,0,1,13,13.00,0,0,0,,0,0,0
21,1978,1978-10-22,8,23.344,OAK,@,SEA,L 7-27,3,10,3.33,0,0,0,,0,0,0,,0,0,0
22,1979,1979-09-09,2,24.301,OAK,@,SDG,L 10-30,2,-3,-1.50,0,0,0,,0,1,6,6.00,0,0,0
23,1979,1979-09-16,3,24.308,OAK,@,SEA,L 10-27,4,24,6.00,0,1,7,7.00,0,0,0,,0,0,0
24,1979,1979-09-23,4,24.315,OAK,@,KAN,L 7-35,4,-7,-1.75,0,4,29,7.25,0,0,0,,0,0,0
25,1980,1980-10-05,5,25.328,MIA,,BAL,L 17-30,,,,,,,,,,,,,,
26,1980,1980-10-12,6,25.335,MIA,@,NWE,L 0-34,2,4,2.00,0,2,5,2.50,0,0,0,,0,0,0
27,1980,1980-10-19,7,25.342,MIA,,BUF,W 17-14,18,84,4.67,0,0,0,,0,0,0,,0,0,0
28,1980,1980-10-27,8,25.350,MIA,@,NYJ,L 14-17,8,27,3.38,0,2,4,2.00,0,0,0,,0,0,0
29,1980,1980-11-02,9,25.356,MIA,@,OAK,L 10-16,11,28,2.55,1,3,24,8.00,0,0,0,,0,1,6
30,1980,1980-11-09,10,25.363,MIA,@,RAM,W 35-14,15,21,1.40,0,1,9,9.00,0,0,0,,0,0,0
31,1980,1980-11-16,11,26.004,MIA,,SFO,W 17-13,14,51,3.64,0,2,11,5.50,0,0,0,,0,0,0
32,1980,1980-11-20,12,26.008,MIA,,SDG,L 24-27,10,35,3.50,1,3,7,2.33,0,0,0,,0,1,6
33,1981,1981-09-06,1,26.298,MIA,@,STL,W 20-7,,,,,,,,,,,,,,
