ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,rush_att,rush_yds,rush_yds_per_att,rush_td,targets,rec,rec_yds,rec_yds_per_rec,rec_td,catch_pct,rec_yds_per_tgt,all_td,scoring,sacks,tackles_solo,tackles_assists
28,2013,2013-12-22,15,22.241,MIA,@,BUF,L 0-19,*,3,8,2.67,0,0,0,0,,0,0.0%,,0,0,0.0,0,0
29,2013,2013-12-29,16,22.248,MIA,,NYJ,L 7-20,*,17,73,4.29,0,1,1,4,4.00,0,100.0%,4.00,0,0,0.0,0,0
30,2014,2014-09-07,1,23.135,MIA,,NWE,W 33-20,*,11,59,5.36,0,5,4,19,4.75,1,80.0%,3.80,1,6,0.0,0,0
31,2014,2014-09-14,2,23.142,MIA,@,BUF,L 10-29,*,11,46,4.18,0,5,2,7,3.50,0,40.0%,1.40,0,0,0.0,0,0
32,2014,2014-09-21,3,23.149,MIA,,KAN,L 15-34,*,15,108,7.20,0,5,4,24,6.00,0,80.0%,4.80,0,0,0.0,0,0
33,2014,2014-09-28,4,23.156,MIA,@,OAK,W 38-14,*,12,64,5.33,2,2,2,3,1.50,0,100.0%,1.50,2,12,0.0,0,0
34,2014,2014-10-12,5,23.170,MIA,,GNB,L 24-27,*,14,53,3.79,1,3,3,40,13.33,0,100.0%,13.33,1,6,0.0,0,0
35,2014,2014-10-19,6,23.177,MIA,@,CHI,W 27-14,*,18,61,3.39,1,3,2,22,11.00,0,66.7%,7.33,1,6,0.0,0,0
36,2014,2014-10-26,7,23.184,MIA,@,JAX,W 27-13,*,14,78,5.57,0,3,3,21,7.00,0,100.0%,7.00,0,0,0.0,0,0
37,2014,2014-11-02,8,23.191,MIA,,SDG,W 37-0,*,11,49,4.45,1,2,1,8,8.00,0,50.0%,4.00,1,6,0.0,0,0
38,2014,2014-11-09,9,23.198,MIA,@,DET,L 16-20,*,4,10,2.50,0,2,1,-4,-4.00,0,50.0%,-2.00,0,0,0.0,0,0
39,2014,2014-11-13,10,23.202,MIA,,BUF,W 22-9,*,15,86,5.73,0,2,2,12,6.00,0,100.0%,6.00,0,0,0.0,0,0
40,2014,2014-11-23,11,23.212,MIA,@,DEN,L 36-39,*,12,59,4.92,0,1,1,8,8.00,0,100.0%,8.00,0,0,0.0,0,0
41,2014,2014-12-01,12,23.220,MIA,@,NYJ,W 16-13,*,13,56,4.31,1,3,2,11,5.50,0,66.7%,3.67,1,6,0.0,1,0
42,2014,2014-12-07,13,23.226,MIA,,BAL,L 13-28,*,12,53,4.42,0,5,5,36,7.20,0,100.0%,7.20,0,0,0.0,0,0
43,2014,2014-12-14,14,23.233,MIA,@,NWE,L 13-41,*,16,47,2.94,0,2,1,10,10.00,0,50.0%,5.00,0,0,0.0,0,0
44,2014,2014-12-21,15,23.240,MIA,,MIN,W 37-35,*,19,92,4.84,1,7,5,58,11.60,0,71.4%,8.29,1,6,0.0,0,0
45,2014,2014-12-28,16,23.247,MIA,,NYJ,L 24-37,*,19,178,9.37,1,2,0,0,,0,0.0%,0.00,1,6,0.0,0,0
46,2015,2015-09-13,1,24.141,MIA,@,WAS,W 17-10,*,13,53,4.08,0,1,1,22,22.00,0,100.0%,22.00,0,0,0.0,0,0
47,2015,2015-09-20,2,24.148,MIA,@,JAX,L 20-23,*,10,14,1.40,0,6,5,28,5.60,0,83.3%,4.67,0,0,0.0,0,0
48,2015,2015-09-27,3,24.155,MIA,,BUF,L 14-41,*,7,38,5.43,0,3,3,27,9.00,0,100.0%,9.00,0,0,0.0,0,0
49,2015,2015-10-04,4,24.162,MIA,,NYJ,L 14-27,*,7,26,3.71,0,2,1,10,10.00,0,50.0%,5.00,0,0,0.0,0,0
50,2015,2015-10-18,5,24.176,MIA,@,TEN,W 38-10,*,19,113,5.95,1,3,2,5,2.50,0,66.7%,1.67,1,6,0.0,0,0
51,2015,2015-10-25,6,24.183,MIA,,HOU,W 44-26,*,14,175,12.50,1,3,3,61,20.33,1,100.0%,20.33,2,12,0.0,0,0
52,2015,2015-10-29,7,24.187,MIA,@,NWE,L 7-36,*,9,15,1.67,1,5,5,19,3.80,0,100.0%,3.80,1,6,0.0,0,0
53,2015,2015-11-08,8,24.197,MIA,@,BUF,L 17-33,*,12,44,3.67,2,7,7,97,13.86,0,100.0%,13.86,2,12,0.0,0,0
54,2015,2015-11-15,9,24.204,MIA,@,PHI,W 20-19,*,16,43,2.69,0,8,6,50,8.33,1,75.0%,6.25,1,6,0.0,0,0
55,2015,2015-11-22,10,24.211,MIA,,DAL,L 14-24,*,7,44,6.29,0,3,2,11,5.50,0,66.7%,3.67,0,0,0.0,0,0
56,2015,2015-11-29,11,24.218,MIA,@,NYJ,L 20-38,*,5,2,0.40,0,4,3,11,3.67,0,75.0%,2.75,0,0,0.0,0,0
57,2015,2015-12-06,12,24.225,MIA,,BAL,W 15-13,*,20,113,5.65,0,2,1,5,5.00,0,50.0%,2.50,0,0,0.0,0,0
58,2015,2015-12-14,13,24.233,MIA,,NYG,L 24-31,*,12,89,7.42,2,0,0,0,,0,0.0%,,2,12,0.0,0,0
59,2015,2015-12-20,14,24.239,MIA,@,SDG,L 14-30,*,9,12,1.33,0,2,2,12,6.00,0,100.0%,6.00,0,0,0.0,0,0
60,2015,2015-12-27,15,24.246,MIA,,IND,L 12-18,*,15,31,2.07,1,6,5,36,7.20,0,83.3%,6.00,1,6,0.0,0,0
61,2015,2016-01-03,16,24.253,MIA,,NWE,W 20-10,*,19,60,3.16,0,2,1,3,3.00,0,50.0%,1.50,0,0,0.0,0,0
62,2016,2016-09-11,1,25.139,HOU,,CHI,W 23-14,*,28,106,3.79,0,4,4,11,2.75,0,100.0%,2.75,0,0,0.0,0,0
63,2016,2016-09-18,2,25.146,HOU,,KAN,W 19-12,*,25,83,3.32,0,2,2,14,7.00,0,100.0%,7.00,0,0,0.0,0,0
64,2016,2016-09-22,3,25.150,HOU,@,NWE,L 0-27,*,21,80,3.81,0,5,4,27,6.75,0,80.0%,5.40,0,0,0.0,0,0
65,2016,2016-10-02,4,25.160,HOU,,TEN,W 27-20,*,19,82,4.32,0,3,3,26,8.67,0,100.0%,8.67,0,0,0.0,0,0
66,2016,2016-10-09,5,25.167,HOU,@,MIN,L 13-31,*,8,20,2.50,0,3,1,4,4.00,0,33.3%,1.33,0,0,0.0,0,0
67,2016,2016-10-16,6,25.174,HOU,,IND,W 26-23,*,24,149,6.21,1,4,3,29,9.67,1,75.0%,7.25,2,12,0.0,0,0
68,2016,2016-10-24,7,25.182,HOU,@,DEN,L 9-27,*,11,61,5.55,0,4,3,6,2.00,0,75.0%,1.50,0,0,0.0,0,0
69,2016,2016-10-30,8,25.188,HOU,,DET,W 20-13,*,17,56,3.29,1,3,2,7,3.50,0,66.7%,2.33,1,6,0.0,0,0
70,2016,2016-11-13,9,25.202,HOU,@,JAX,W 24-21,*,15,83,5.53,0,0,0,0,,0,0.0%,,0,0,0.0,0,0
71,2016,2016-11-21,10,25.210,HOU,@,OAK,L 20-27,*,24,104,4.33,1,3,2,9,4.50,0,66.7%,3.00,1,6,0.0,0,0
72,2016,2016-11-27,11,25.216,HOU,,SDG,L 13-21,*,19,57,3.00,0,4,3,18,6.00,0,75.0%,4.50,0,0,0.0,0,0
73,2016,2016-12-04,12,25.223,HOU,@,GNB,L 13-21,*,14,22,1.57,0,1,1,-4,-4.00,0,100.0%,-4.00,0,0,0.0,0,0
74,2016,2016-12-11,13,25.230,HOU,@,IND,W 22-17,*,21,107,5.10,1,1,1,15,15.00,0,100.0%,15.00,1,6,0.0,0,0
75,2016,2016-12-18,14,25.237,HOU,,JAX,W 21-20,*,22,63,2.86,1,2,2,26,13.00,0,100.0%,13.00,1,6,0.0,0,0
76,2017,2017-09-10,1,26.138,HOU,,JAX,L 7-29,*,17,65,3.82,0,2,2,31,15.50,0,100.0%,15.50,0,0,0.0,0,0
77,2017,2017-09-14,2,26.142,HOU,@,CIN,W 13-9,*,18,61,3.39,0,3,3,26,8.67,0,100.0%,8.67,0,0,0.0,0,0
78,2017,2017-09-24,3,26.152,HOU,@,NWE,L 33-36,*,14,56,4.00,0,1,1,7,7.00,0,100.0%,7.00,0,0,0.0,0,0
79,2017,2017-10-01,4,26.159,HOU,,TEN,W 57-14,*,19,75,3.95,1,5,4,56,14.00,1,80.0%,11.20,2,12,0.0,0,0
80,2017,2017-10-08,5,26.166,HOU,,KAN,L 34-42,*,15,74,4.93,0,3,2,15,7.50,0,66.7%,5.00,0,0,0.0,0,0
81,2017,2017-10-15,6,26.173,HOU,,CLE,W 33-17,*,15,41,2.73,0,4,3,40,13.33,0,75.0%,10.00,0,0,0.0,0,0
82,2017,2017-10-29,7,26.187,HOU,@,SEA,L 38-41,*,21,54,2.57,1,3,3,19,6.33,1,100.0%,6.33,2,12,0.0,0,0
83,2017,2017-11-05,8,26.194,HOU,,IND,L 14-20,*,10,57,5.70,0,4,3,34,11.33,0,75.0%,8.50,0,0,0.0,0,0
84,2017,2017-11-12,9,26.201,HOU,@,LAR,L 7-33,,11,60,5.45,0,1,1,14,14.00,0,100.0%,14.00,0,0,0.0,0,0
85,2017,2017-11-19,10,26.208,HOU,,ARI,W 31-21,*,22,61,2.77,0,5,4,22,5.50,1,80.0%,4.40,1,6,0.0,0,0
86,2017,2017-11-27,11,26.216,HOU,@,BAL,L 16-23,*,17,51,3.00,1,3,1,7,7.00,0,33.3%,2.33,1,6,0.0,0,0
87,2017,2017-12-03,12,26.222,HOU,@,TEN,L 13-24,,15,56,3.73,0,4,4,38,9.50,0,100.0%,9.50,0,0,0.0,0,0
88,2017,2017-12-10,13,26.229,HOU,,SFO,L 16-26,*,17,53,3.12,0,2,2,7,3.50,0,100.0%,3.50,0,0,0.0,0,0
89,2017,2017-12-17,14,26.236,HOU,@,JAX,L 7-45,*,9,32,3.56,0,4,2,1,0.50,0,50.0%,0.25,0,0,0.0,0,0
90,2017,2017-12-25,15,26.244,HOU,,PIT,L 6-34,,10,55,5.50,0,1,1,10,10.00,0,100.0%,10.00,0,0,0.0,0,0
91,2017,2017-12-31,16,26.250,HOU,@,IND,L 13-22,*,8,37,4.63,0,0,0,0,,0,0.0%,,0,0,0.0,0,0
92,2018,2018-09-09,1,27.137,HOU,@,NWE,L 20-27,*,20,98,4.90,0,2,1,11,11.00,0,50.0%,5.50,0,0,0.0,0,0
93,2018,2018-09-16,2,27.144,HOU,@,TEN,L 17-20,*,14,68,4.86,0,2,2,2,1.00,0,100.0%,1.00,0,0,0.0,0,0
94,2018,2018-09-23,3,27.151,HOU,,NYG,L 22-27,*,10,10,1.00,0,6,5,41,8.20,1,83.3%,6.83,1,6,0.0,0,0
