ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,sacks
1,1981,1981-09-06,1,22.302,PIT,,KAN,L 33-37,,,,,
2,1981,1981-09-10,2,22.306,PIT,@,MIA,L 10-30,,,,,
3,1981,1981-09-20,3,22.316,PIT,,NYJ,W 38-10,,,,,
4,1981,1981-09-27,4,22.323,PIT,,NWE,W 27-21,,,,,
5,1981,1981-10-04,5,22.330,PIT,@,NOR,W 20-6,,,,,
6,1981,1981-10-11,6,22.337,PIT,,CLE,W 13-7,,,,,
7,1981,1981-10-18,7,22.344,PIT,@,CIN,L 7-34,,,,,
8,1981,1981-10-26,8,22.352,PIT,,HOU,W 26-13,,,,,
9,1981,1981-11-01,9,22.358,PIT,,SFO,L 14-17,,,,,
10,1981,1981-11-08,10,23.000,PIT,@,SEA,L 21-24,,,,,
11,1981,1981-11-15,11,23.007,PIT,@,ATL,W 34-20,,,,,
12,1981,1981-11-22,12,23.014,PIT,@,CLE,W 32-10,,,,,
13,1981,1981-11-29,13,23.021,PIT,,RAM,W 24-0,,,,,
14,1981,1981-12-07,14,23.029,PIT,@,OAK,L 27-30,,,,,
15,1981,1981-12-13,15,23.035,PIT,,CIN,L 10-17,,,,,
16,1981,1981-12-20,16,23.042,PIT,@,HOU,L 20-21,,,,,
17,1982,1982-09-13,1,23.309,PIT,@,DAL,W 36-28,,,,,
18,1982,1982-09-19,2,23.315,PIT,,CIN,W 26-20,0,0,,0,1.0
19,1982,1982-11-21,3,24.013,PIT,@,HOU,W 24-10,0,0,,0,1.0
20,1982,1982-11-28,4,24.020,PIT,@,SEA,L 0-16,,,,,
21,1982,1982-12-05,5,24.027,PIT,,KAN,W 35-14,,,,,
22,1982,1982-12-12,6,24.034,PIT,@,BUF,L 0-13,,,,,
23,1982,1982-12-19,7,24.041,PIT,@,CLE,L 9-10,,,,,
24,1982,1982-12-26,8,24.048,PIT,,NWE,W 37-14,,,,,
25,1982,1983-01-02,9,24.055,PIT,,CLE,W 37-21,,,,,
26,1983,1983-09-04,1,24.300,PIT,,DEN,L 10-14,0,0,,0,
27,1983,1983-09-11,2,24.307,PIT,@,GNB,W 25-21,0,0,,0,1.5
28,1983,1983-09-18,3,24.314,PIT,@,HOU,W 40-28,1,6,6.00,0,0.0
29,1983,1983-09-25,4,24.321,PIT,,NWE,L 23-28,0,0,,0,
30,1983,1983-10-02,5,24.328,PIT,,HOU,W 17-10,0,0,,0,
31,1983,1983-10-10,6,24.336,PIT,@,CIN,W 24-14,0,0,,0,
32,1983,1983-10-16,7,24.342,PIT,,CLE,W 44-17,0,0,,0,
33,1983,1983-10-23,8,24.349,PIT,@,SEA,W 27-21,0,0,,0,
34,1983,1983-10-30,9,24.356,PIT,,TAM,W 17-12,0,0,,0,
35,1984,1984-10-14,7,25.341,PIT,@,SFO,W 20-17,,,,,
36,1984,1984-10-21,8,25.348,PIT,@,IND,L 16-17,,,,,
37,1984,1984-10-28,9,25.355,PIT,,ATL,W 35-10,,,,,
38,1984,1984-11-04,10,25.362,PIT,,HOU,W 35-7,,,,,
39,1984,1984-11-11,11,26.003,PIT,@,CIN,L 20-22,,,,,
40,1984,1984-11-19,12,26.011,PIT,@,NOR,L 24-27,,,,,
41,1984,1984-11-25,13,26.017,PIT,,SDG,W 52-24,,,,,
42,1984,1984-12-02,14,26.024,PIT,@,HOU,L 20-23,,,,,
43,1984,1984-12-09,15,26.031,PIT,,CLE,W 23-20,,,,,
44,1984,1984-12-16,16,26.038,PIT,@,RAI,W 13-7,,,,,
45,1985,1985-09-08,1,26.304,PIT,,IND,W 45-3,,,,,
46,1985,1985-09-16,2,26.312,PIT,@,CLE,L 7-17,,,,,
47,1985,1985-09-22,3,26.318,PIT,,HOU,W 20-0,,,,,
48,1985,1985-09-30,4,26.326,PIT,,CIN,L 24-37,,,,,
49,1985,1985-10-06,5,26.332,PIT,@,MIA,L 20-24,,,,,
50,1985,1985-10-13,6,26.339,PIT,@,DAL,L 13-27,,,,,
51,1985,1985-10-20,7,26.346,PIT,,STL,W 23-10,,,,,
52,1985,1985-10-27,8,26.353,PIT,@,CIN,L 21-26,,,,,
53,1985,1985-11-03,9,26.360,PIT,,CLE,W 10-9,,,,,
54,1985,1985-11-10,10,27.002,PIT,@,KAN,W 36-28,,,,,
55,1985,1985-11-17,11,27.009,PIT,@,HOU,W 30-7,,,,,
