ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,targets,rec,rec_yds,rec_yds_per_rec,rec_td,catch_pct,rec_yds_per_tgt,rush_att,rush_yds,rush_yds_per_att,rush_td,pass_cmp,pass_att,pass_cmp_perc,pass_yds,pass_td,pass_int,pass_rating,pass_sacked,pass_sacked_yds,pass_yds_per_att,pass_adj_yds_per_att,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,punt_ret,punt_ret_yds,punt_ret_yds_per_ret,punt_ret_td,all_td,scoring
14,1995,1995-12-10,14,23.183,CIN,,CHI,W 16-10,,2,1,11,11.00,0,50.0%,5.50,0,0,,0,0,0,,0,0,0,,0,,,,3,79,26.33,0,0,0,,0,0,0
15,1995,1995-12-17,15,23.190,CIN,@,CLE,L 10-26,,9,4,30,7.50,0,44.4%,3.33,0,0,,0,0,0,,0,0,0,,0,,,,1,45,45.00,0,0,0,,0,0,0
16,1995,1995-12-24,16,23.197,CIN,,MIN,W 27-24,,7,2,17,8.50,0,28.6%,2.43,0,0,,0,0,0,,0,0,0,,0,,,,2,52,26.00,0,0,0,,0,0,0
17,1996,1996-09-01,1,24.083,CIN,@,STL,L 16-26,,0,0,0,,0,0.0%,,0,0,,0,0,0,,0,0,0,,,,,,4,81,20.25,0,0,0,,0,0,0
18,1996,1996-09-08,2,24.090,CIN,@,SDG,L 14-27,,3,1,8,8.00,0,33.3%,2.67,0,0,,0,0,0,,0,0,0,,,,,,4,66,16.50,0,0,0,,0,0,0
19,1996,1996-09-15,3,24.097,CIN,,NOR,W 30-15,,0,0,0,,0,0.0%,,0,0,,0,0,0,,0,0,0,,,,,,3,72,24.00,0,0,0,,0,0,0
20,1996,1996-09-29,4,24.111,CIN,,DEN,L 10-14,,2,2,36,18.00,0,100.0%,18.00,0,0,,0,0,0,,0,0,0,,,,,,1,22,22.00,0,0,0,,0,0,0
21,1996,1996-10-06,5,24.118,CIN,,HOU,L 27-30,,0,0,0,,0,0.0%,,0,0,,0,0,0,,0,0,0,,,,,,3,62,20.67,0,0,0,,0,0,0
22,1996,1996-10-13,6,24.125,CIN,@,PIT,L 10-20,,1,1,6,6.00,0,100.0%,6.00,0,0,,0,0,0,,0,0,0,,,,,,1,14,14.00,0,0,0,,0,0,0
23,1996,1996-10-20,7,24.132,CIN,@,SFO,L 21-28,,2,1,14,14.00,0,50.0%,7.00,0,0,,0,0,0,,0,0,0,,,,,,2,30,15.00,0,0,0,,0,0,0
24,1996,1996-10-27,8,24.139,CIN,,JAX,W 28-21,,4,3,66,22.00,0,75.0%,16.50,0,0,,0,0,0,,0,0,0,,,,,,1,18,18.00,0,0,0,,0,0,0
25,1996,1996-11-03,9,24.146,CIN,@,BAL,W 24-21,,3,2,43,21.50,0,66.7%,14.33,0,0,,0,0,0,,0,0,0,,,,,,2,35,17.50,0,0,0,,0,0,0
26,1996,1996-11-10,10,24.153,CIN,,PIT,W 34-24,,9,5,79,15.80,0,55.6%,8.78,0,0,,0,0,0,,0,0,0,,,,,,1,99,99.00,1,0,0,,0,1,6
27,1996,1996-11-17,11,24.160,CIN,@,BUF,L 17-31,,0,0,0,,0,0.0%,,0,0,,0,0,0,,0,0,0,,,,,,2,32,16.00,0,2,-3,-1.50,0,0,0
28,1996,1996-11-24,12,24.167,CIN,,ATL,W 41-31,,2,2,30,15.00,0,100.0%,15.00,0,0,,0,0,0,,0,0,0,,,,,,1,10,10.00,0,1,20,20.00,0,0,0
29,1996,1996-12-01,13,24.174,CIN,@,JAX,L 27-30,,7,2,27,13.50,0,28.6%,3.86,0,0,,0,0,0,,0,0,0,,,,,,6,142,23.67,0,2,19,9.50,0,0,0
30,1996,1996-12-08,14,24.181,CIN,,BAL,W 21-14,,4,3,46,15.33,0,75.0%,11.50,0,0,,0,0,0,,0,0,0,,,,,,1,20,20.00,0,2,18,9.00,0,0,0
31,1996,1996-12-15,15,24.188,CIN,@,HOU,W 21-13,,8,7,95,13.57,0,87.5%,11.88,0,0,,0,0,0,,0,0,0,,,,,,3,79,26.33,0,0,0,,0,0,0
32,1996,1996-12-22,16,24.195,CIN,,IND,W 31-24,,4,3,59,19.67,1,75.0%,14.75,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,1,6
33,1997,1997-09-21,3,25.103,CIN,@,DEN,L 20-38,,2,2,39,19.50,0,100.0%,19.50,0,0,,0,0,0,,0,0,0,,,,,,5,105,21.00,0,0,0,,0,0,0
34,1997,1997-09-28,4,25.110,CIN,,NYJ,L 14-31,,5,1,19,19.00,0,20.0%,3.80,0,0,,0,0,0,,0,0,0,,,,,,2,34,17.00,0,0,0,,0,0,0
35,1997,1997-10-05,5,25.117,CIN,@,JAX,L 13-21,,4,2,52,26.00,0,50.0%,13.00,0,0,,0,0,0,,0,0,0,,,,,,2,39,19.50,0,0,0,,0,0,0
36,1997,1997-10-12,6,25.124,CIN,@,TEN,L 7-30,,3,1,8,8.00,0,33.3%,2.67,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
37,1997,1997-10-19,7,25.131,CIN,,PIT,L 10-26,,2,0,0,,0,0.0%,0.00,,,,,,,,,,,,,,,,0,0,,0,,,,,,
38,1997,1997-10-26,8,25.138,CIN,@,NYG,L 27-29,,5,3,61,20.33,1,60.0%,12.20,0,0,,0,0,0,,0,0,0,,,,,,1,31,31.00,0,0,0,,0,1,6
39,1997,1997-11-02,9,25.145,CIN,,SDG,W 38-31,,1,0,0,,0,0.0%,0.00,0,0,,0,0,0,,0,0,0,,,,,,3,72,24.00,0,0,0,,0,0,0
40,1997,1997-11-09,10,25.152,CIN,@,IND,W 28-13,,5,3,43,14.33,0,60.0%,8.60,0,0,,0,0,0,,0,0,0,,,,,,2,58,29.00,0,0,0,,0,0,0
41,1997,1997-11-16,11,25.159,CIN,@,PIT,L 3-20,,2,2,13,6.50,0,100.0%,6.50,0,0,,0,0,0,,0,0,0,,,,,,2,36,18.00,0,0,0,,0,0,0
42,1997,1997-11-23,12,25.166,CIN,,JAX,W 31-26,,0,0,0,,0,0.0%,,0,0,,0,0,0,,0,0,0,,,,,,2,112,56.00,0,0,0,,0,0,0
43,1997,1997-11-30,13,25.173,CIN,@,PHI,L 42-44,,7,4,54,13.50,0,57.1%,7.71,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
44,1997,1997-12-04,14,25.177,CIN,,TEN,W 41-14,,4,2,44,22.00,0,50.0%,11.00,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
45,1997,1997-12-14,15,25.187,CIN,,DAL,W 31-24,,3,2,45,22.50,1,66.7%,15.00,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,1,6
46,1997,1997-12-21,16,25.194,CIN,,BAL,W 16-14,,10,5,36,7.20,0,50.0%,3.60,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
47,1998,1998-09-06,1,26.088,CIN,,TEN,L 14-23,,,,,,,0.0%,,,,,,,,,,,,,,,,,,,,,,,,,,
48,1998,1998-10-18,6,26.130,PIT,,BAL,W 16-6,,0,0,0,,0,0.0%,,0,0,,0,0,0,,0,0,0,,0,0,,,1,41,41.00,0,0,0,,0,0,0
49,1998,1998-10-26,7,26.138,PIT,@,KAN,W 20-13,,4,2,34,17.00,0,50.0%,8.50,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0
50,1998,1998-11-01,8,26.144,PIT,,TEN,L 31-41,,6,5,35,7.00,0,83.3%,5.83,0,0,,0,0,0,,0,0,0,,0,0,,,2,46,23.00,0,0,0,,0,0,0
51,1998,1998-11-09,9,26.152,PIT,,GNB,W 27-20,,0,0,0,,0,0.0%,,0,0,,0,0,0,,0,0,0,,0,0,,,1,10,10.00,0,0,0,,0,0,0
52,1998,1998-11-22,11,26.165,PIT,,JAX,W 30-15,,0,0,0,,0,0.0%,,0,0,,0,0,0,,0,0,0,,0,0,,,1,18,18.00,0,0,0,,0,0,0
53,1998,1998-11-26,12,26.169,PIT,@,DET,L 16-19,,1,0,0,,0,0.0%,0.00,0,0,,0,0,0,,0,0,0,,0,0,,,1,20,20.00,0,0,0,,0,0,0
54,1998,1998-12-06,13,26.179,PIT,,NWE,L 9-23,,3,2,18,9.00,0,66.7%,6.00,0,0,,0,0,0,,0,0,0,,0,0,,,3,67,22.33,0,0,0,,0,0,0
55,1998,1998-12-13,14,26.186,PIT,@,TAM,L 3-16,,1,0,0,,0,0.0%,0.00,0,0,,0,0,0,,0,0,0,,0,0,,,3,78,26.00,0,0,0,,0,0,0
56,1998,1998-12-20,15,26.193,PIT,,CIN,L 24-25,,1,0,0,,0,0.0%,0.00,0,0,,0,0,0,,0,0,0,,0,0,,,5,168,33.60,0,0,0,,0,0,0
57,1998,1998-12-28,16,26.201,PIT,@,JAX,L 3-21,,1,0,0,,0,0.0%,0.00,0,0,,0,0,0,,0,0,0,,0,0,,,4,77,19.25,0,0,0,,0,0,0
58,1999,1999-10-03,4,27.115,CLE,,NWE,L 7-19,,,0,0,,0,0.0%,,0,0,,0,0,0,,0,0,0,,0,0,,,3,64,21.33,0,0,0,,0,0,0
59,1999,1999-10-10,5,27.122,CLE,,CIN,L 17-18,,,0,0,,0,0.0%,,0,0,,0,0,0,,0,0,0,,0,0,,,1,0,0.00,0,0,0,,0,0,0
60,1999,1999-10-17,6,27.129,CLE,@,JAX,L 7-24,,,1,4,4.00,0,,,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0
61,1999,1999-10-24,7,27.136,CLE,@,STL,L 3-34,,,0,0,,0,0.0%,,0,0,,0,0,0,,0,0,0,,0,0,,,1,20,20.00,0,1,13,13.00,0,0,0
62,1999,1999-10-31,8,27.143,CLE,@,NOR,W 21-16,,,0,0,,0,0.0%,,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,2,8,4.00,0,0,0
63,1999,1999-11-07,9,27.150,CLE,,BAL,L 9-41,,,0,0,,0,0.0%,,0,0,,0,0,0,,0,0,0,,0,0,,,4,96,24.00,0,1,4,4.00,0,0,0
64,2000,2000-09-10,2,28.092,OAK,@,IND,W 38-31,,0,0,0,,0,0.0%,,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,2,36,18.00,0,0,0
65,2000,2000-09-17,3,28.099,OAK,,DEN,L 24-33,,0,0,0,,0,0.0%,,0,0,,0,0,0,,0,0,0,,,,,,4,88,22.00,0,0,0,,0,0,0
66,2000,2000-09-24,4,28.106,OAK,,CLE,W 36-10,,3,0,0,,0,0.0%,0.00,0,0,,0,0,0,,0,0,0,,,,,,1,14,14.00,0,0,0,,0,0,0
67,2000,2000-10-08,5,28.120,OAK,@,SFO,W 34-28,,0,0,0,,0,0.0%,,0,0,,0,0,0,,0,0,0,,,,,,3,66,22.00,0,0,0,,0,0,0
68,2000,2000-10-15,6,28.127,OAK,@,KAN,W 20-17,,0,0,0,,0,0.0%,,0,0,,0,0,0,,0,0,0,,,,,,4,106,26.50,0,0,0,,0,0,0
69,2000,2000-10-22,7,28.134,OAK,,SEA,W 31-3,,1,0,0,,0,0.0%,0.00,0,0,,0,0,0,,0,0,0,,,,,,1,15,15.00,0,0,0,,0,0,0
70,2000,2000-10-29,8,28.141,OAK,@,SDG,W 15-13,,1,1,10,10.00,0,100.0%,10.00,0,0,,0,0,0,,0,0,0,,,,,,3,75,25.00,0,0,0,,0,0,0
71,2000,2000-11-05,9,28.148,OAK,,KAN,W 49-31,,0,0,0,,0,0.0%,,0,0,,0,0,0,,0,0,0,,,,,,4,113,28.25,0,0,0,,0,0,0
72,2000,2000-11-13,10,28.156,OAK,@,DEN,L 24-27,,1,1,14,14.00,0,100.0%,14.00,0,0,,0,0,0,,0,0,0,,,,,,5,122,24.40,0,0,0,,0,0,0
73,2000,2000-11-19,11,28.162,OAK,@,NOR,W 31-22,,0,0,0,,0,0.0%,,0,0,,0,0,0,,0,0,0,,,,,,5,122,24.40,0,0,0,,0,0,0
74,2000,2000-11-26,12,28.169,OAK,,ATL,W 41-14,,1,1,3,3.00,0,100.0%,3.00,0,0,,0,0,0,,0,0,0,,,,,,3,136,45.33,1,0,0,,0,1,6
75,2000,2000-12-03,13,28.176,OAK,@,PIT,L 20-21,,1,1,6,6.00,0,100.0%,6.00,0,0,,0,0,0,,0,0,0,,,,,,4,80,20.00,0,0,0,,0,0,0
76,2000,2000-12-10,14,28.183,OAK,,NYJ,W 31-7,,0,0,0,,0,0.0%,,0,0,,0,0,0,,0,0,0,,,,,,1,23,23.00,0,5,48,9.60,0,0,0
77,2000,2000-12-16,15,28.189,OAK,@,SEA,L 24-27,,0,0,0,,0,0.0%,,0,0,,0,0,0,,0,0,0,,,,,,3,64,21.33,0,1,15,15.00,0,0,0
78,2000,2000-12-24,16,28.197,OAK,,CAR,W 52-9,,0,0,0,,0,0.0%,,0,0,,0,0,0,,0,0,0,,,,,,3,49,16.33,0,0,0,,0,0,0
79,2001,2001-09-09,1,29.091,OAK,@,KAN,W 27-24,,1,1,8,8.00,0,100.0%,8.00,0,0,,0,0,0,,0,0,0,,,,,,4,130,32.50,0,1,8,8.00,0,0,0
80,2001,2001-09-23,2,29.105,OAK,@,MIA,L 15-18,,0,0,0,,0,0.0%,,0,0,,0,0,0,,0,0,0,,,,,,3,63,21.00,0,1,23,23.00,0,0,0
81,2001,2001-09-30,3,29.112,OAK,,SEA,W 38-14,,0,0,0,,0,0.0%,,0,0,,0,0,0,,0,0,0,,,,,,3,44,14.67,0,3,32,10.67,0,0,0
82,2001,2001-10-07,4,29.119,OAK,,DAL,W 28-21,,0,0,0,,0,0.0%,,0,0,,0,0,0,,0,0,0,,,,,,3,60,20.00,0,3,25,8.33,0,0,0
83,2001,2001-10-14,5,29.126,OAK,@,IND,W 23-18,,0,0,0,,0,0.0%,,0,0,,0,0,0,,0,0,0,,,,,,5,110,22.00,0,2,14,7.00,0,0,0
84,2001,2001-10-28,6,29.140,OAK,@,PHI,W 20-10,,0,0,0,,0,0.0%,,0,0,,0,0,0,,0,0,0,,,,,,2,51,25.50,0,4,36,9.00,0,0,0
85,2001,2001-11-11,8,29.154,OAK,@,SEA,L 27-34,,,,,,,0.0%,,,,,,,,,,,,,,,,,,,,,,,,,,
86,2001,2001-11-18,9,29.161,OAK,,SDG,W 34-24,,0,0,0,,0,0.0%,,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,2,14,7.00,0,0,0
87,2001,2001-11-25,10,29.168,OAK,@,NYG,W 28-10,,,,,,,0.0%,,,,,,,,,,,,,,,,,,,,,,,,,,
88,2001,2001-12-02,11,29.175,OAK,,ARI,L 31-34,,0,0,0,,0,0.0%,,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,3,17,5.67,0,0,0
