ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,punt_ret,punt_ret_yds,punt_ret_yds_per_ret,punt_ret_td,def_int,def_int_yds,def_int_td
1,1960,1960-10-09,5,25.332,DTX,,OAK,L 19-20,0,0,,0,1,5,5.00,0,0,0,0
2,1960,1960-11-13,9,26.001,DTX,,DEN,W 34-7,1,17,17.00,0,0,0,,0,1,0,0
3,1960,1960-11-24,11,26.012,DTX,@,NYT,L 35-41,4,100,25.00,0,0,0,,0,1,29,0
4,1961,1961-10-08,4,26.330,DAL,@,MIN,W 28-0,0,0,,0,0,0,,0,2,13,0
