ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,rush_att,rush_yds,rush_yds_per_att,rush_td,rec,rec_yds,rec_yds_per_rec,rec_td,pass_cmp,pass_att,pass_cmp_perc,pass_yds,pass_td,pass_int,pass_rating,pass_sacked,pass_sacked_yds,pass_yds_per_att,pass_adj_yds_per_att
1,1955,1955-09-25,1,22.223,RAM,@,SFO,W 23-14,1,8,8.00,0,3,25,8.33,0,0,0,,0,0,,,,,,
2,1955,1955-10-02,2,22.230,RAM,,PIT,W 27-26,8,51,6.38,0,2,7,3.50,0,0,0,,0,0,,,,,,
3,1955,1955-10-09,3,22.237,RAM,@,DET,W 17-10,21,98,4.67,0,1,1,1.00,0,0,0,,0,0,,,,,,
4,1955,1955-10-16,4,22.244,RAM,@,GNB,L 28-30,16,77,4.81,1,1,15,15.00,1,0,0,,0,0,,,,,,
5,1955,1955-10-23,5,22.251,RAM,,DET,W 24-13,16,127,7.94,1,2,24,12.00,0,0,1,0.00,0,0,0,39.6,0,0,0.00,0.00
6,1955,1955-10-30,6,22.258,RAM,,CHI,L 20-31,11,0,0.00,1,4,66,16.50,0,0,0,,0,0,,,,,,
7,1955,1955-11-06,7,22.265,RAM,,SFO,W 27-14,14,35,2.50,0,1,2,2.00,0,0,0,,0,0,,,,,,
8,1955,1955-11-13,8,22.272,RAM,@,CHI,L 3-24,0,0,,0,2,12,6.00,0,0,0,,0,0,,,,,,
9,1955,1955-11-20,9,22.279,RAM,@,BAL,T 17-17,15,75,5.00,1,0,0,,0,0,0,,0,0,,,,,,
10,1955,1955-11-27,10,22.286,RAM,@,PHI,W 23-21,14,25,1.79,0,5,54,10.80,0,0,0,,0,0,,,,,,
11,1955,1955-12-04,11,22.293,RAM,,BAL,W 20-14,24,138,5.75,0,1,7,7.00,0,0,0,,0,0,,,,,,
12,1955,1955-12-11,12,22.300,RAM,,GNB,W 31-17,11,82,7.45,3,2,15,7.50,0,0,0,,0,0,,,,,,
13,1956,1956-09-30,1,23.229,RAM,,PHI,W 27-7,20,166,8.30,1,1,14,14.00,0,0,0,,0,0,,,,,,
14,1956,1956-10-07,2,23.236,RAM,@,SFO,L 30-33,10,18,1.80,0,2,15,7.50,0,0,0,,0,0,,,,,,
15,1956,1956-10-14,3,23.243,RAM,@,DET,L 21-24,8,42,5.25,0,1,-1,-1.00,0,0,0,,0,0,,,,,,
16,1956,1956-10-21,4,23.250,RAM,@,GNB,L 17-42,1,8,8.00,0,2,26,13.00,0,0,0,,0,0,,,,,,
17,1956,1956-10-28,5,23.257,RAM,,DET,L 7-16,15,105,7.00,0,0,0,,0,1,2,50.00,44,0,0,95.8,0,0,22.00,22.00
18,1956,1956-11-04,6,23.264,RAM,,CHI,L 24-35,5,4,0.80,0,1,-1,-1.00,0,0,1,0.00,0,0,0,39.6,0,0,0.00,0.00
19,1956,1956-11-11,7,23.271,RAM,,SFO,W 30-6,9,94,10.44,0,0,0,,0,0,0,,0,0,,,,,,
20,1956,1956-11-18,8,23.278,RAM,@,CHI,L 21-30,7,48,6.86,0,1,11,11.00,0,0,0,,0,0,,,,,,
21,1956,1956-11-25,9,23.285,RAM,@,BAL,L 21-56,8,58,7.25,0,1,12,12.00,0,0,0,,0,0,,,,,,
