ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td
1,2015,2015-10-11,5,23.161,SEA,@,CIN,L 24-27,,0,0,,0
2,2015,2015-11-01,8,23.182,SEA,@,DAL,W 13-12,,0,0,,0
3,2015,2015-11-22,10,23.203,SEA,,SFO,W 29-13,,0,0,,0
4,2015,2015-11-29,11,23.210,SEA,,PIT,W 39-30,,0,0,,0
5,2015,2015-12-06,12,23.217,SEA,@,MIN,W 38-7,,0,0,,0
6,2015,2015-12-13,13,23.224,SEA,@,BAL,W 35-6,,0,0,,0
7,2015,2015-12-20,14,23.231,SEA,,CLE,W 30-13,,0,0,,0
8,2015,2015-12-27,15,23.238,SEA,,STL,L 17-23,,0,0,,0
9,2015,2016-01-03,16,23.245,SEA,@,ARI,W 36-6,*,0,0,,0
10,2016,2016-09-11,1,24.131,SEA,,MIA,W 12-10,*,0,0,,0
11,2016,2016-09-18,2,24.138,SEA,@,LAR,L 3-9,*,0,0,,0
12,2016,2016-09-25,3,24.145,SEA,,SFO,W 37-18,*,0,0,,0
13,2016,2016-10-02,4,24.152,SEA,@,NYJ,W 27-17,*,0,0,,0
14,2016,2016-10-16,5,24.166,SEA,,ATL,W 26-24,*,0,0,,0
15,2016,2016-10-23,6,24.173,SEA,@,ARI,T 6-6,*,0,0,,0
16,2016,2016-10-30,7,24.180,SEA,@,NOR,L 20-25,*,0,0,,0
17,2016,2016-11-07,8,24.188,SEA,,BUF,W 31-25,*,0,0,,0
18,2016,2016-11-13,9,24.194,SEA,@,NWE,W 31-24,*,0,0,,0
19,2016,2016-11-20,10,24.201,SEA,,PHI,W 26-15,*,0,0,,0
20,2016,2016-11-27,11,24.208,SEA,@,TAM,L 5-14,*,0,0,,0
21,2016,2016-12-04,12,24.215,SEA,,CAR,W 40-7,*,0,0,,0
22,2016,2016-12-11,13,24.222,SEA,@,GNB,L 10-38,*,0,0,,0
23,2016,2016-12-15,14,24.226,SEA,,LAR,W 24-3,*,0,0,,0
24,2016,2016-12-24,15,24.235,SEA,,ARI,L 31-34,*,0,0,,0
25,2016,2017-01-01,16,24.243,SEA,@,SFO,W 25-23,*,0,0,,0
26,2017,2017-09-10,1,25.130,SEA,@,GNB,L 9-17,*,0,0,,0
27,2017,2017-09-17,2,25.137,SEA,,SFO,W 12-9,*,0,0,,0
28,2017,2017-10-22,6,25.172,SEA,@,NYG,W 24-7,,0,0,,0
29,2017,2017-10-29,7,25.179,SEA,,HOU,W 41-38,,0,0,,0
30,2017,2017-11-05,8,25.186,SEA,,WAS,L 14-17,,0,0,,0
31,2017,2017-11-09,9,25.190,SEA,@,ARI,W 22-16,,0,0,,0
32,2017,2017-11-20,10,25.201,SEA,,ATL,L 31-34,,0,0,,0
33,2017,2017-11-26,11,25.207,SEA,@,SFO,W 24-13,,0,0,,0
34,2017,2017-12-03,12,25.214,SEA,,PHI,W 24-10,,0,0,,0
35,2017,2017-12-10,13,25.221,SEA,@,JAX,L 24-30,,1,0,0.00,0
