ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,pass_cmp,pass_att,pass_cmp_perc,pass_yds,pass_td,pass_int,pass_rating,pass_sacked,pass_sacked_yds,pass_yds_per_att,pass_adj_yds_per_att,rush_att,rush_yds,rush_yds_per_att,rush_td
1,1978,1978-09-04,1,24.067,BAL,@,DAL,L 0-38,*,9,20,45.00,116,0,2,24.2,0,0,5.80,1.30,2,17,8.50,0
2,1978,1978-09-10,2,24.073,BAL,,MIA,L 0-42,,2,4,50.00,18,0,1,22.9,0,0,4.50,-6.75,0,0,,0
3,1978,1978-09-18,3,24.081,BAL,@,NWE,W 34-27,,,,,,,,,,,,,,,,
4,1978,1978-09-24,4,24.087,BAL,@,BUF,L 17-24,,,,,,,,,,,,,,,,
5,1978,1978-10-01,5,24.094,BAL,,PHI,L 14-17,,,,,,,,,,,,,,,,
6,1978,1978-10-08,6,24.101,BAL,@,STL,W 30-17,,,,,,,,,,,,,,,,
7,1978,1978-10-15,7,24.108,BAL,,NYJ,L 10-33,,,,,,,,,,,,,,,,
8,1978,1978-10-22,8,24.115,BAL,,DEN,W 7-6,,0,1,0.00,0,0,0,39.6,0,0,0.00,0.00,1,-1,-1.00,0
9,1978,1978-10-29,9,24.122,BAL,@,MIA,L 8-26,*,7,14,50.00,71,1,4,49.1,0,0,5.07,-6.36,3,23,7.67,0
10,1978,1978-11-06,10,24.130,BAL,,WAS,W 21-17,,,,,,,,,,,,,,,,
11,1978,1978-11-12,11,24.136,BAL,@,SEA,W 17-14,,1,1,100.00,6,0,0,91.7,0,0,6.00,6.00,2,-4,-2.00,0
12,1978,1978-11-19,12,24.143,BAL,,CLE,L 24-45,,,,,,,,,,,,,,,,
13,1978,1978-11-26,13,24.150,BAL,,NWE,L 14-35,,,,,,,,,,,,,,,,
14,1978,1978-12-03,14,24.157,BAL,@,NYJ,L 16-24,,,,,,,,,,,,,,,,
15,1978,1978-12-09,15,24.163,BAL,@,PIT,L 13-35,,0,1,0.00,0,0,1,0.0,0,0,0.00,-45.00,0,0,,0
16,1978,1978-12-17,16,24.171,BAL,,BUF,L 14-21,,,,,,,,,,,,,,,,
