ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,targets,rec,rec_yds,rec_yds_per_rec,rec_td,catch_pct,rec_yds_per_tgt,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,all_td,scoring
78,1993,1993-12-19,14,27.298,NWE,@,CLE,W 20-17,1,1,7,7.00,0,100.0%,7.00,0,0,,0,0,0
79,1993,1993-12-26,15,27.305,NWE,,IND,W 38-0,1,1,1,1.00,1,100.0%,1.00,0,0,,0,1,6
80,1993,1994-01-02,16,27.312,NWE,,MIA,W 33-27,,0,0,,0,0.0%,,1,8,8.00,0,0,0
81,1994,1994-09-04,1,28.192,CHI,,TAM,W 21-9,1,0,0,,0,0.0%,0.00,,,,,,
82,1994,1994-09-12,2,28.200,CHI,@,PHI,L 22-30,7,3,58,19.33,1,42.9%,8.29,0,0,,0,1,6
83,1994,1994-09-18,3,28.206,CHI,,MIN,L 14-42,2,2,39,19.50,0,100.0%,19.50,0,0,,0,0,0
84,1994,1994-09-25,4,28.213,CHI,@,NYJ,W 19-7,3,1,6,6.00,0,33.3%,2.00,0,0,,0,0,0
85,1994,1994-10-02,5,28.220,CHI,,BUF,W 20-13,2,2,13,6.50,0,100.0%,6.50,0,0,,0,0,0
86,1994,1994-10-09,6,28.227,CHI,,NOR,W 17-7,2,1,18,18.00,0,50.0%,9.00,0,0,,0,0,0
87,1994,1994-10-23,7,28.241,CHI,@,DET,L 16-21,10,5,38,7.60,0,50.0%,3.80,0,0,,0,0,0
88,1994,1994-10-31,8,28.249,CHI,,GNB,L 6-33,4,1,6,6.00,0,25.0%,1.50,0,0,,0,0,0
89,1994,1994-11-06,9,28.255,CHI,@,TAM,W 20-6,1,1,4,4.00,0,100.0%,4.00,0,0,,0,0,0
90,1994,1994-11-13,10,28.262,CHI,@,MIA,W 17-14,,0,0,,0,0.0%,,,,,,,
91,1994,1994-11-20,11,28.269,CHI,,DET,W 20-10,1,1,5,5.00,0,100.0%,5.00,0,0,,0,0,0
92,1994,1994-11-27,12,28.276,CHI,@,ARI,W 19-16,,0,0,,0,0.0%,,,,,,,
93,1994,1994-12-01,13,28.280,CHI,@,MIN,L 27-33,4,4,25,6.25,0,100.0%,6.25,0,0,,0,0,0
94,1994,1994-12-11,14,28.290,CHI,@,GNB,L 3-40,3,0,0,,0,0.0%,0.00,,,,,,
95,1994,1994-12-18,15,28.297,CHI,,RAM,W 27-13,1,0,0,,0,0.0%,0.00,,,,,,
96,1994,1994-12-24,16,28.303,CHI,,NWE,L 3-13,1,0,0,,0,0.0%,0.00,,,,,,
97,1995,1995-09-03,1,29.191,STL,@,GNB,W 17-14,2,2,8,4.00,0,100.0%,4.00,0,0,,0,0,0
98,1995,1995-09-10,2,29.198,STL,,NOR,W 17-13,2,1,9,9.00,0,50.0%,4.50,0,0,,0,0,0
99,1995,1995-09-17,3,29.205,STL,@,CAR,W 31-10,1,1,9,9.00,0,100.0%,9.00,0,0,,0,0,0
100,1995,1995-09-24,4,29.212,STL,,CHI,W 34-28,2,2,-2,-1.00,1,100.0%,-1.00,0,0,,0,1,6
101,1995,1995-10-01,5,29.219,STL,@,IND,L 18-21,6,5,21,4.20,0,83.3%,3.50,0,0,,0,0,0
102,1995,1995-10-12,6,29.230,STL,,ATL,W 21-19,2,1,7,7.00,0,50.0%,3.50,0,0,,0,0,0
103,1995,1995-10-22,7,29.240,STL,,SFO,L 10-44,1,1,16,16.00,0,100.0%,16.00,0,0,,0,0,0
104,1995,1995-10-29,8,29.247,STL,@,PHI,L 9-20,2,1,6,6.00,0,50.0%,3.00,0,0,,0,0,0
105,1995,1995-11-05,9,29.254,STL,@,NOR,L 10-19,1,1,3,3.00,0,100.0%,3.00,0,0,,0,0,0
106,1995,1995-11-12,10,29.261,STL,,CAR,W 28-17,,0,0,,0,0.0%,,,,,,,
107,1995,1995-11-19,11,29.268,STL,@,ATL,L 6-31,2,2,9,4.50,0,100.0%,4.50,0,0,,0,0,0
108,1995,1995-11-26,12,29.275,STL,@,SFO,L 13-41,3,3,12,4.00,0,100.0%,4.00,0,0,,0,0,0
109,1995,1995-12-03,13,29.282,STL,@,NYJ,W 23-20,2,2,7,3.50,0,100.0%,3.50,0,0,,0,0,0
110,1995,1995-12-10,14,29.289,STL,,BUF,L 27-45,2,2,23,11.50,0,100.0%,11.50,0,0,,0,0,0
111,1995,1995-12-17,15,29.296,STL,,WAS,L 23-35,3,2,7,3.50,0,66.7%,2.33,0,0,,0,0,0
112,1995,1995-12-24,16,29.303,STL,,MIA,L 22-41,1,0,0,,0,0.0%,0.00,,,,,,
