ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,rush_att,rush_yds,rush_yds_per_att,rush_td,rec,rec_yds,rec_yds_per_rec,rec_td,all_td,scoring
1,1986,1986-09-07,1,23.003,DET,@,MIN,W 13-10,12,37,3.08,0,0,0,,0,0,0
2,1986,1986-09-14,2,23.010,DET,,DAL,L 7-31,8,42,5.25,0,1,0,0.00,0,0,0
3,1986,1986-09-21,3,23.017,DET,,TAM,L 20-24,1,6,6.00,0,1,7,7.00,0,0,0
4,1986,1986-09-28,4,23.024,DET,@,CLE,L 21-24,4,10,2.50,0,6,34,5.67,0,0,0
5,1986,1986-10-05,5,23.031,DET,,HOU,W 24-13,9,40,4.44,0,1,7,7.00,0,0,0
6,1986,1986-10-12,6,23.038,DET,@,GNB,W 21-14,20,140,7.00,1,0,0,,0,1,6
7,1986,1986-10-19,7,23.045,DET,@,RAM,L 10-14,12,28,2.33,0,3,42,14.00,0,0,0
8,1986,1986-10-26,8,23.052,DET,@,CHI,L 7-13,8,31,3.88,0,1,6,6.00,0,0,0
9,1986,1986-11-02,9,23.059,DET,,CIN,L 17-24,11,46,4.18,0,3,37,12.33,0,0,0
10,1986,1986-11-09,10,23.066,DET,,MIN,L 10-24,11,46,4.18,0,6,33,5.50,0,0,0
11,1986,1986-11-16,11,23.073,DET,@,PHI,W 13-11,2,-5,-2.50,0,0,0,,0,0,0
12,1986,1986-11-23,12,23.080,DET,@,TAM,W 38-17,10,45,4.50,1,3,14,4.67,0,1,6
13,1986,1986-11-27,13,23.084,DET,,GNB,L 40-44,19,71,3.74,0,4,16,4.00,0,0,0
14,1986,1986-12-07,14,23.094,DET,@,PIT,L 17-27,9,84,9.33,1,2,5,2.50,0,1,6
15,1986,1986-12-15,15,23.102,DET,,CHI,L 13-16,12,32,2.67,0,1,7,7.00,0,0,0
16,1986,1986-12-21,16,23.108,DET,,ATL,L 6-20,11,35,3.18,0,2,11,5.50,0,0,0
17,1987,1987-09-20,2,24.016,DET,@,RAI,L 7-27,4,21,5.25,0,0,0,,0,0,0
18,1987,1987-10-25,6,24.051,DET,,GNB,L 33-34,8,8,1.00,1,7,91,13.00,0,1,6
19,1987,1987-11-01,7,24.058,DET,@,DEN,L 0-34,9,34,3.78,0,1,21,21.00,0,0,0
20,1987,1987-11-08,8,24.065,DET,,DAL,W 27-17,18,32,1.78,2,1,3,3.00,0,2,12
21,1987,1987-11-15,9,24.072,DET,@,WAS,L 13-20,2,-1,-0.50,0,1,14,14.00,0,0,0
22,1987,1987-12-13,13,24.100,DET,@,TAM,W 20-10,18,67,3.72,0,2,8,4.00,0,0,0
23,1987,1987-12-20,14,24.107,DET,,MIN,L 14-17,17,94,5.53,1,3,58,19.33,0,1,6
24,1987,1987-12-27,15,24.114,DET,@,ATL,W 30-13,6,15,2.50,0,1,20,20.00,0,0,0
25,1988,1988-09-04,1,25.000,DET,,ATL,W 31-17,24,96,4.00,1,2,21,10.50,0,1,6
26,1988,1988-09-11,2,25.007,DET,@,RAM,L 10-17,10,25,2.50,0,1,3,3.00,0,0,0
27,1988,1988-09-18,3,25.014,DET,,NOR,L 14-22,11,15,1.36,0,2,12,6.00,0,0,0
28,1988,1988-09-25,4,25.021,DET,,NYJ,L 10-17,6,19,3.17,1,0,0,,0,1,6
29,1988,1988-10-02,5,25.028,DET,@,SFO,L 13-20,12,30,2.50,0,0,0,,0,0,0
30,1988,1988-10-09,6,25.035,DET,,CHI,L 7-24,8,26,3.25,0,1,2,2.00,0,0,0
31,1988,1988-10-16,7,25.042,DET,@,NYG,L 10-30,14,26,1.86,0,4,77,19.25,1,1,6
32,1988,1988-10-23,8,25.049,DET,@,KAN,W 7-6,11,24,2.18,0,2,27,13.50,0,0,0
33,1988,1988-10-30,9,25.056,DET,,NYG,L 10-13,12,31,2.58,0,4,44,11.00,0,0,0
34,1988,1988-11-06,10,25.063,DET,@,MIN,L 17-44,8,28,3.50,0,2,9,4.50,0,0,0
35,1988,1988-11-13,11,25.070,DET,,TAM,L 20-23,15,34,2.27,1,8,84,10.50,1,2,12
36,1988,1988-11-20,12,25.077,DET,@,GNB,W 19-9,12,76,6.33,0,4,42,10.50,0,0,0
37,1988,1988-11-24,13,25.081,DET,,MIN,L 0-23,4,8,2.00,0,1,3,3.00,0,0,0
38,1988,1988-12-04,14,25.091,DET,,GNB,W 30-14,14,49,3.50,1,4,33,8.25,0,1,6
39,1988,1988-12-11,15,25.098,DET,@,CHI,L 12-13,14,39,2.79,1,1,6,6.00,0,1,6
40,1988,1988-12-18,16,25.105,DET,@,TAM,L 10-21,7,26,3.71,0,3,19,6.33,0,0,0
