ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,sacks
1,1999,1999-09-12,1,23.113,DET,@,SEA,W 28-20,,
2,1999,1999-09-19,2,23.120,DET,,GNB,W 23-15,,
3,1999,1999-09-26,3,23.127,DET,@,KAN,L 21-31,,
4,1999,1999-10-10,4,23.141,DET,,SDG,L 10-20,,0.5
5,1999,1999-10-17,5,23.148,DET,,MIN,W 25-23,,1.0
6,1999,1999-10-24,6,23.155,DET,@,CAR,W 24-9,,
7,1999,1999-11-14,9,23.176,DET,@,ARI,L 19-23,,
8,1999,1999-11-21,10,23.183,DET,@,GNB,L 17-26,,
9,1999,1999-11-25,11,23.187,DET,,CHI,W 21-17,,
10,2000,2000-12-17,15,24.209,SDG,@,CAR,L 22-30,,
11,2000,2000-12-24,16,24.216,SDG,,PIT,L 21-34,,
