ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,rush_att,rush_yds,rush_yds_per_att,rush_td,rec,rec_yds,rec_yds_per_rec,rec_td,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,punt_ret,punt_ret_yds,punt_ret_yds_per_ret,punt_ret_td,all_td,scoring
1,1965,1965-09-11,1,22.255,BOS,@,BUF,L 7-24,9,17,1.89,0,1,7,7.00,0,0,0,,0,0,0,,0,0,0
2,1965,1965-09-19,2,22.263,BOS,@,HOU,L 10-31,12,26,2.17,1,0,0,,0,0,0,,0,0,0,,0,1,6
3,1965,1965-09-24,3,22.268,BOS,,DEN,L 10-27,5,10,2.00,0,1,8,8.00,0,0,0,,0,0,0,,0,0,0
4,1965,1965-10-03,4,22.277,BOS,@,KAN,L 17-27,7,11,1.57,2,4,28,7.00,0,0,0,,0,0,0,,0,2,12
5,1965,1965-10-17,6,22.291,BOS,,SDG,T 13-13,3,2,0.67,0,0,0,,0,0,0,,0,0,0,,0,0,0
6,1965,1965-10-24,7,22.298,BOS,@,OAK,L 21-30,0,0,,0,0,0,,0,1,15,15.00,0,0,0,,0,0,0
7,1965,1965-10-31,8,22.305,BOS,@,SDG,W 22-6,6,21,3.50,0,0,0,,0,0,0,,0,1,16,16.00,0,0,0
8,1965,1965-11-07,9,22.312,BOS,,BUF,L 7-23,1,0,0.00,0,2,17,8.50,0,0,0,,0,0,0,,0,0,0
9,1965,1965-11-14,10,22.319,BOS,,NYJ,L 20-30,0,0,,0,0,0,,0,2,25,12.50,0,0,0,,0,0,0
10,1965,1965-11-21,11,22.326,BOS,,KAN,T 10-10,17,66,3.88,0,3,22,7.33,0,0,0,,0,0,0,,0,0,0
11,1965,1965-11-28,12,22.333,BOS,@,NYJ,W 27-23,11,26,2.36,0,0,0,,0,0,0,,0,0,0,,0,0,0
12,1965,1965-12-12,13,22.347,BOS,@,DEN,W 28-20,21,79,3.76,1,0,0,,0,0,0,,0,0,0,,0,1,6
13,1965,1965-12-18,14,22.353,BOS,,HOU,W 42-14,19,63,3.32,1,1,1,1.00,0,0,0,,0,0,0,,0,1,6
14,1966,1966-09-10,1,23.254,BOS,@,SDG,L 0-24,12,68,5.67,0,4,67,16.75,0,0,0,,0,0,0,,0,0,0
15,1966,1966-09-18,2,23.262,BOS,@,DEN,W 24-10,24,126,5.25,1,1,5,5.00,0,0,0,,0,0,0,,0,1,6
16,1966,1966-09-25,3,23.269,BOS,,KAN,L 24-43,22,96,4.36,2,0,0,,0,0,0,,0,0,0,,0,2,12
17,1966,1966-10-02,4,23.276,BOS,,NYJ,T 24-24,19,59,3.11,0,0,0,,0,0,0,,0,0,0,,0,0,0
18,1966,1966-10-08,5,23.282,BOS,@,BUF,W 20-10,23,88,3.83,1,0,0,,0,0,0,,0,0,0,,0,1,6
19,1966,1966-10-23,6,23.297,BOS,,SDG,W 35-17,25,108,4.32,1,1,10,10.00,0,0,0,,0,0,0,,0,1,6
20,1966,1966-10-30,7,23.304,BOS,,OAK,W 24-21,38,208,5.47,2,0,0,,0,0,0,,0,0,0,,0,2,12
21,1966,1966-11-06,8,23.311,BOS,,DEN,L 10-17,10,28,2.80,0,0,0,,0,0,0,,0,0,0,,0,0,0
22,1966,1966-11-13,9,23.318,BOS,,HOU,W 27-21,22,104,4.73,0,0,0,,0,0,0,,0,0,0,,0,0,0
23,1966,1966-11-20,10,23.325,BOS,@,KAN,T 27-27,22,107,4.86,0,0,0,,0,0,0,,0,0,0,,0,0,0
24,1966,1966-11-27,11,23.332,BOS,@,MIA,W 20-14,23,133,5.78,1,0,0,,0,0,0,,0,0,0,,0,1,6
25,1966,1966-12-04,12,23.339,BOS,,BUF,W 14-3,24,109,4.54,1,0,0,,0,0,0,,0,0,0,,0,1,6
26,1966,1966-12-11,13,23.346,BOS,@,HOU,W 38-14,17,146,8.59,1,0,0,,0,0,0,,0,0,0,,0,1,6
27,1966,1966-12-17,14,23.352,BOS,@,NYJ,L 28-38,18,78,4.33,1,2,21,10.50,0,0,0,,0,0,0,,0,1,6
28,1967,1967-09-03,1,24.247,BOS,@,DEN,L 21-26,15,53,3.53,0,2,12,6.00,1,0,0,,0,0,0,,0,1,6
29,1967,1967-09-09,2,24.253,BOS,@,SDG,L 14-28,18,61,3.39,0,2,10,5.00,0,0,0,,0,0,0,,0,0,0
30,1967,1967-09-17,3,24.261,BOS,@,OAK,L 7-35,17,68,4.00,0,2,-11,-5.50,0,0,0,,0,0,0,,0,0,0
31,1967,1967-09-24,4,24.268,BOS,@,BUF,W 23-0,34,185,5.44,1,1,-8,-8.00,0,0,0,,0,0,0,,0,1,6
32,1967,1967-10-08,5,24.282,BOS,@,SDG,T 31-31,29,127,4.38,2,1,22,22.00,0,0,0,,0,0,0,,0,2,12
33,1967,1967-10-15,6,24.289,BOS,,MIA,W 41-10,20,113,5.65,0,3,38,12.67,0,0,0,,0,0,0,,0,0,0
34,1967,1967-10-22,7,24.296,BOS,,OAK,L 14-48,19,51,2.68,1,0,0,,0,0,0,,0,0,0,,0,1,6
35,1967,1967-10-29,8,24.303,BOS,@,NYJ,L 23-30,16,56,3.50,0,1,16,16.00,0,0,0,,0,0,0,,0,0,0
36,1967,1967-11-05,9,24.310,BOS,,HOU,W 18-7,26,108,4.15,1,0,0,,0,0,0,,0,0,0,,0,1,6
37,1967,1967-11-12,10,24.317,BOS,,KAN,L 10-33,9,55,6.11,0,2,26,13.00,0,0,0,,0,0,0,,0,0,0
38,1967,1967-11-19,11,24.324,BOS,,NYJ,L 24-29,11,31,2.82,0,3,27,9.00,0,0,0,,0,0,0,,0,0,0
39,1967,1967-11-26,12,24.331,BOS,@,HOU,L 6-27,18,109,6.06,0,3,43,14.33,0,0,0,,0,0,0,,0,0,0
40,1967,1967-12-09,13,24.344,BOS,,BUF,L 16-44,13,35,2.69,0,1,13,13.00,0,0,0,,0,0,0,,0,0,0
41,1967,1967-12-17,14,24.352,BOS,@,MIA,L 32-41,24,164,6.83,2,1,8,8.00,0,0,0,,0,0,0,,0,2,12
42,1968,1968-09-22,2,25.267,BOS,,NYJ,L 31-47,14,25,1.79,0,0,0,,0,0,0,,0,0,0,,0,0,0
43,1968,1968-10-13,5,25.288,BOS,,HOU,L 0-16,12,31,2.58,0,0,0,,0,0,0,,0,0,0,,0,0,0
44,1968,1968-10-20,6,25.295,BOS,,BUF,W 23-6,24,82,3.42,0,0,0,,0,0,0,,0,0,0,,0,0,0
45,1968,1968-10-27,7,25.302,BOS,@,NYJ,L 14-48,6,14,2.33,0,3,17,5.67,0,0,0,,0,0,0,,0,0,0
46,1968,1968-11-03,8,25.309,BOS,,DEN,L 14-35,21,51,2.43,1,2,10,5.00,0,0,0,,0,0,0,,0,1,6
47,1968,1968-11-10,9,25.316,BOS,,SDG,L 17-27,23,96,4.17,1,2,13,6.50,0,0,0,,0,0,0,,0,1,6
48,1968,1968-11-17,10,25.323,BOS,@,KAN,L 17-31,16,46,2.88,0,5,8,1.60,0,0,0,,0,0,0,,0,0,0
49,1968,1968-11-24,11,25.330,BOS,,MIA,L 10-34,5,16,3.20,0,0,0,,0,0,0,,0,0,0,,0,0,0
50,1968,1968-12-01,12,25.337,BOS,,CIN,W 33-14,22,81,3.68,1,0,0,,0,0,0,,0,0,0,,0,1,6
51,1968,1968-12-08,13,25.344,BOS,@,MIA,L 7-38,19,111,5.84,1,1,5,5.00,0,0,0,,0,0,0,,0,1,6
52,1968,1968-12-15,14,25.351,BOS,@,HOU,L 17-45,15,40,2.67,0,1,-2,-2.00,0,0,0,,0,0,0,,0,0,0
53,1969,1969-09-14,1,26.258,BOS,@,DEN,L 7-35,12,70,5.83,0,2,18,9.00,0,0,0,,0,0,0,,0,0,0
54,1969,1969-09-21,2,26.265,BOS,,KAN,L 0-31,7,22,3.14,0,1,9,9.00,0,0,0,,0,0,0,,0,0,0
55,1969,1969-09-28,3,26.272,BOS,,OAK,L 23-38,8,15,1.88,0,3,20,6.67,0,0,0,,0,0,0,,0,0,0
56,1969,1969-10-05,4,26.279,BOS,,NYJ,L 14-23,14,36,2.57,1,6,25,4.17,0,0,0,,0,0,0,,0,1,6
57,1969,1969-10-11,5,26.285,BOS,@,BUF,L 16-23,12,35,2.92,0,2,22,11.00,0,0,0,,0,0,0,,0,0,0
58,1969,1969-10-19,6,26.293,BOS,,SDG,L 10-13,13,69,5.31,0,4,1,0.25,0,0,0,,0,0,0,,0,0,0
59,1969,1969-10-26,7,26.300,BOS,@,NYJ,L 17-23,11,58,5.27,0,1,5,5.00,0,0,0,,0,0,0,,0,0,0
60,1969,1969-11-02,8,26.307,BOS,,HOU,W 24-0,15,37,2.47,0,0,0,,0,0,0,,0,0,0,,0,0,0
61,1969,1969-11-09,9,26.314,BOS,,MIA,L 16-17,17,109,6.41,0,0,0,,0,0,0,,0,0,0,,0,0,0
62,1969,1969-11-16,10,26.321,BOS,@,CIN,W 25-14,24,125,5.21,0,2,1,0.50,0,0,0,,0,0,0,,0,0,0
63,1969,1969-11-23,11,26.328,BOS,,BUF,W 35-21,17,43,2.53,1,2,43,21.50,0,0,0,,0,0,0,,0,1,6
64,1969,1969-11-30,12,26.335,BOS,@,MIA,W 38-23,20,62,3.10,2,0,0,,0,0,0,,0,0,0,,0,2,12
65,1969,1969-12-07,13,26.342,BOS,@,SDG,L 18-28,11,58,5.27,2,4,15,3.75,0,0,0,,0,0,0,,0,2,12
66,1969,1969-12-14,14,26.349,BOS,@,HOU,L 23-27,12,11,0.92,0,2,9,4.50,0,0,0,,0,0,0,,0,0,0
67,1970,1970-09-20,1,27.264,BOS,,MIA,W 27-14,20,89,4.45,1,3,28,9.33,0,0,0,,0,0,0,,0,1,6
68,1970,1970-09-27,2,27.271,BOS,,NYJ,L 21-31,11,47,4.27,1,3,8,2.67,0,0,0,,0,0,0,,0,1,6
69,1970,1970-10-04,3,27.278,BOS,,BAL,L 6-14,3,5,1.67,0,0,0,,0,0,0,,0,0,0,,0,0,0
70,1970,1970-10-18,5,27.292,BOS,,NYG,L 0-16,9,14,1.56,0,2,15,7.50,0,0,0,,0,0,0,,0,0,0
71,1970,1970-10-25,6,27.299,BOS,@,BAL,L 3-27,8,28,3.50,0,2,1,0.50,0,0,0,,0,0,0,,0,0,0
72,1970,1970-11-01,7,27.306,BOS,,BUF,L 10-45,16,76,4.75,1,2,8,4.00,0,0,0,,0,0,0,,0,1,6
73,1970,1970-11-08,8,27.313,BOS,@,STL,L 0-31,5,13,2.60,0,1,16,16.00,0,0,0,,0,0,0,,0,0,0
74,1970,1970-11-15,9,27.320,BOS,,SDG,L 14-16,12,40,3.33,1,2,20,10.00,0,0,0,,0,0,0,,0,1,6
75,1970,1970-11-22,10,27.327,BOS,@,NYJ,L 3-17,7,9,1.29,0,1,15,15.00,0,0,0,,0,0,0,,0,0,0
76,1970,1970-11-29,11,27.334,BOS,@,BUF,W 14-10,21,54,2.57,1,0,0,,0,0,0,,0,0,0,,0,1,6
77,1970,1970-12-06,12,27.341,BOS,@,MIA,L 20-37,11,52,4.73,1,4,31,7.75,0,0,0,,0,0,0,,0,1,6
78,1970,1970-12-13,13,27.348,BOS,,MIN,L 14-35,13,56,4.31,1,5,0,0.00,0,0,0,,0,0,0,,0,1,6
79,1970,1970-12-20,14,27.355,BOS,@,CIN,L 7-45,9,39,4.33,0,1,6,6.00,0,0,0,,0,0,0,,0,0,0
80,1971,1971-09-26,2,28.270,NWE,,DET,L 7-34,11,65,5.91,0,0,0,,0,0,0,,0,0,0,,0,0,0
81,1971,1971-10-03,3,28.277,NWE,,BAL,L 3-23,5,15,3.00,0,0,0,,0,0,0,,0,0,0,,0,0,0
