ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,all_td,scoring,sacks,def_int,def_int_yds,def_int_td
56,1996,1996-11-24,12,27.231,STL,,GNB,L 9-24,,,,,,,
57,1996,1996-12-01,13,27.238,STL,@,NOR,W 26-10,,,,,,,
58,1996,1996-12-08,14,27.245,STL,@,CHI,L 9-35,,,,,,,
59,1996,1996-12-15,15,27.252,STL,@,ATL,W 34-27,,,,,,,
60,1996,1996-12-21,16,27.258,STL,,NOR,W 14-13,,,,,,,
61,1997,1997-08-31,1,28.146,SEA,,NYJ,L 3-41,,,,,,,
62,1997,1997-09-07,2,28.153,SEA,,DEN,L 14-35,,,,,,,
63,1997,1997-09-14,3,28.160,SEA,@,IND,W 31-3,,,,,,,
64,1997,1997-09-21,4,28.167,SEA,,SDG,W 26-22,,,,,,,
65,1997,1997-09-28,5,28.174,SEA,@,KAN,L 17-20,,,,,,,
66,1997,1997-10-05,6,28.181,SEA,,TEN,W 16-13,,,,,,,
67,1997,1997-10-19,7,28.195,SEA,@,STL,W 17-9,,,,,,,
68,1997,1997-10-26,8,28.202,SEA,,OAK,W 45-34,,,,,,,
69,1997,1997-11-02,9,28.209,SEA,@,DEN,L 27-30,,,,,,,
70,1997,1997-11-09,10,28.216,SEA,@,SDG,W 37-31,,,,,,,
71,1997,1997-11-16,11,28.223,SEA,@,NOR,L 17-20,,,,,,,
72,1997,1997-11-23,12,28.230,SEA,,KAN,L 14-19,,,,,,,
73,1998,1998-09-06,1,29.152,NYG,,WAS,W 31-24,,,,,,,
74,1998,1998-09-13,2,29.159,NYG,@,OAK,L 17-20,,,,,,,
75,1998,1998-09-21,3,29.167,NYG,,DAL,L 7-31,,,,,,,
76,1998,1998-09-27,4,29.173,NYG,@,SDG,W 34-16,,,,,,,
77,1998,1998-10-04,5,29.180,NYG,@,TAM,L 3-20,,,,,,,
78,1998,1998-10-11,6,29.187,NYG,,ATL,L 20-34,,,,,,,
79,1998,1998-10-18,7,29.194,NYG,,ARI,W 34-7,,,,,,,
80,1998,1998-11-01,8,29.208,NYG,@,WAS,L 14-21,,,,,,,
81,1998,1998-11-08,9,29.215,NYG,@,DAL,L 6-16,,,,,,,
82,1998,1998-11-15,10,29.222,NYG,,GNB,L 3-37,,,,,,,
83,1998,1998-11-22,11,29.229,NYG,,PHI,W 20-0,,,,,,,
84,1998,1998-11-30,12,29.237,NYG,@,SFO,L 7-31,,,,,,,
85,1998,1998-12-06,13,29.243,NYG,@,ARI,W 23-19,,0,0,0.0,1,0,0
86,1998,1998-12-13,14,29.250,NYG,,DEN,W 20-16,,,,,,,
87,1998,1998-12-20,15,29.257,NYG,,KAN,W 28-7,,,,,,,
88,1998,1998-12-27,16,29.264,NYG,@,PHI,W 20-10,,,,,,,
89,1999,1999-09-12,1,30.158,NYG,@,TAM,W 17-13,*,,,,,,
90,1999,1999-09-19,2,30.165,NYG,,WAS,L 21-50,*,,,,,,
91,1999,1999-09-26,3,30.172,NYG,@,NWE,L 14-16,,,,,,,
92,1999,1999-10-03,4,30.179,NYG,,PHI,W 16-15,,,,,,,
93,1999,1999-10-18,6,30.194,NYG,,DAL,W 13-10,,,,,,,
94,1999,1999-10-24,7,30.200,NYG,,NOR,W 31-3,,,,,,,
95,1999,1999-10-31,8,30.207,NYG,@,PHI,W 23-17,,,,,,,
96,1999,1999-11-14,9,30.221,NYG,,IND,L 19-27,,,,,,,
97,1999,1999-11-21,10,30.228,NYG,@,WAS,L 13-23,,,,,,,
98,1999,1999-11-28,11,30.235,NYG,,ARI,L 24-34,,,,,,,
99,1999,1999-12-05,12,30.242,NYG,,NYJ,W 41-28,*,,,,,,
100,1999,1999-12-12,13,30.249,NYG,@,BUF,W 19-17,*,,,,,,
101,1999,1999-12-19,14,30.256,NYG,@,STL,L 10-31,*,,,,,,
102,1999,1999-12-26,15,30.263,NYG,,MIN,L 17-34,*,0,0,0.0,1,0,0
103,1999,2000-01-02,16,30.270,NYG,@,DAL,L 18-26,*,,,,,,
104,2000,2000-12-10,14,31.247,DET,@,GNB,L 13-26,,,,,,,
105,2000,2000-12-17,15,31.254,DET,@,NYJ,W 10-7,,,,,,,
106,2000,2000-12-24,16,31.261,DET,,CHI,L 20-23,,,,,,,
