ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,all_td,scoring,sacks,def_int,def_int_yds,def_int_td
1,2003,2003-09-07,1,22.359,CHI,@,SFO,L 7-49,,,,,,,
2,2003,2003-09-14,2,23.001,CHI,@,MIN,L 13-24,,,,,,,
3,2003,2003-09-29,3,23.016,CHI,,GNB,L 23-38,,,,,,,
4,2003,2003-10-05,4,23.022,CHI,,OAK,W 24-21,,,,,,,
5,2003,2003-10-12,5,23.029,CHI,@,NOR,L 13-20,,,,,,,
6,2003,2003-10-19,6,23.036,CHI,@,SEA,L 17-24,,0,0,1.0,0,0,0
7,2003,2003-10-26,7,23.043,CHI,,DET,W 24-16,,,,,,,
8,2003,2003-11-02,8,23.050,CHI,,SDG,W 20-7,,,,,,,
9,2003,2003-11-09,9,23.057,CHI,@,DET,L 10-12,,,,,,,
10,2003,2003-11-16,10,23.064,CHI,,STL,L 21-23,,0,0,1.0,0,0,0
11,2003,2003-11-23,11,23.071,CHI,@,DEN,W 19-10,,,,,,,
12,2003,2003-11-30,12,23.078,CHI,,ARI,W 28-3,,,,,,,
13,2003,2003-12-07,13,23.085,CHI,@,GNB,L 21-34,,,,,,,
14,2003,2003-12-14,14,23.092,CHI,,MIN,W 13-10,,,,,,,
15,2003,2003-12-21,15,23.099,CHI,,WAS,W 27-24,,,,,,,
16,2003,2003-12-28,16,23.106,CHI,@,KAN,L 3-31,,,,,,,
17,2004,2004-09-12,1,23.365,CHI,,DET,L 16-20,,0,0,1.0,0,0,0
18,2004,2004-09-19,2,24.006,CHI,@,GNB,W 21-10,,,,,,,
19,2004,2004-09-26,3,24.013,CHI,@,MIN,L 22-27,,,,,,,
20,2004,2004-10-03,4,24.020,CHI,,PHI,L 9-19,,,,,,,
21,2004,2004-10-17,5,24.034,CHI,,WAS,L 10-13,,,,,,,
22,2004,2004-10-24,6,24.041,CHI,@,TAM,L 7-19,*,,,,,,
23,2004,2004-10-31,7,24.048,CHI,,SFO,W 23-13,*,,,,,,
24,2004,2004-11-07,8,24.055,CHI,@,NYG,W 28-21,,,,,,,
25,2004,2004-11-14,9,24.062,CHI,@,TEN,W 19-17,,1,6,0.0,1,45,1
26,2004,2004-11-21,10,24.069,CHI,,IND,L 10-41,,,,,,,
27,2004,2004-11-25,11,24.073,CHI,@,DAL,L 7-21,,0,0,1.0,0,0,0
28,2004,2004-12-05,12,24.083,CHI,,MIN,W 24-14,,,,,,,
29,2004,2004-12-12,13,24.090,CHI,@,JAX,L 3-22,,,,,,,
30,2004,2004-12-19,14,24.097,CHI,,HOU,L 5-24,,,,,,,
31,2004,2004-12-26,15,24.104,CHI,@,DET,L 13-19,*,,,,,,
32,2004,2005-01-02,16,24.111,CHI,,GNB,L 14-31,*,,,,,,
33,2005,2005-09-11,1,24.363,CHI,@,WAS,L 7-9,,,,,,,
34,2005,2005-09-18,2,25.005,CHI,,DET,W 38-6,,,,,,,
35,2005,2005-09-25,3,25.012,CHI,,CIN,L 7-24,,,,,,,
36,2005,2005-10-09,4,25.026,CHI,@,CLE,L 10-20,,,,,,,
37,2005,2005-10-23,6,25.040,CHI,,BAL,W 10-6,,0,0,0.5,0,0,0
38,2005,2005-11-06,8,25.054,CHI,@,NOR,W 20-17,,,,,,,
39,2005,2005-11-13,9,25.061,CHI,,SFO,W 17-9,,,,,,,
40,2005,2005-11-20,10,25.068,CHI,,CAR,W 13-3,,0,0,1.0,0,0,0
41,2005,2005-12-18,14,25.096,CHI,,ATL,W 16-3,,,,,,,
42,2005,2005-12-25,15,25.103,CHI,@,GNB,W 24-17,,,,,,,
43,2005,2006-01-01,16,25.110,CHI,@,MIN,L 10-34,,,,,,,
