ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,rush_att,rush_yds,rush_yds_per_att,rush_td,rec,rec_yds,rec_yds_per_rec,rec_td,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,all_td,scoring
1,1987,1987-09-13,1,22.344,BUF,,NYJ,L 28-31,0,0,,0,0,0,,0,0,0,,0,0,
2,1987,1987-09-20,2,22.351,BUF,,HOU,W 34-30,9,47,5.22,0,0,0,,0,0,0,,0,0,0
3,1987,1987-10-25,6,23.021,BUF,@,MIA,W 34-31,2,7,3.50,0,0,0,,0,1,20,20.00,0,0,0
4,1987,1987-11-01,7,23.028,BUF,,WAS,L 7-27,0,0,,0,0,0,,0,1,7,7.00,0,0,0
5,1987,1987-11-08,8,23.035,BUF,,DEN,W 21-14,9,65,7.22,0,0,0,,0,0,0,,0,0,0
6,1987,1987-11-15,9,23.042,BUF,@,CLE,L 21-27,5,4,0.80,0,0,0,,0,1,15,15.00,0,0,0
7,1987,1987-11-22,10,23.049,BUF,@,NYJ,W 17-14,7,20,2.86,1,0,0,,0,0,0,,0,1,6
8,1987,1987-11-29,11,23.056,BUF,,MIA,W 27-0,8,32,4.00,1,1,-4,-4.00,0,0,0,,0,1,6
9,1987,1987-12-06,12,23.063,BUF,@,RAI,L 21-34,6,28,4.67,0,0,0,,0,0,0,,0,0,0
10,1987,1987-12-13,13,23.070,BUF,@,IND,W 27-3,15,81,5.40,0,2,17,8.50,0,0,0,,0,0,0
11,1987,1987-12-20,14,23.077,BUF,,NWE,L 7-13,14,37,2.64,0,0,0,,0,1,13,13.00,0,0,0
12,1987,1987-12-27,15,23.084,BUF,@,PHI,L 7-17,7,33,4.71,0,0,0,,0,1,19,19.00,0,0,0
13,1988,1988-09-04,1,23.336,BUF,,MIN,W 13-10,2,3,1.50,0,2,19,9.50,0,0,0,,0,0,0
14,1988,1988-09-11,2,23.343,BUF,,MIA,W 9-6,2,6,3.00,0,0,0,,0,0,0,,0,0,0
15,1988,1988-09-18,3,23.350,BUF,@,NWE,W 16-14,3,8,2.67,0,2,5,2.50,0,0,0,,0,0,0
16,1988,1988-09-25,4,23.357,BUF,,PIT,W 36-28,3,22,7.33,0,1,3,3.00,0,0,0,,0,0,0
17,1988,1988-10-02,5,23.364,BUF,@,CHI,L 3-24,2,8,4.00,0,0,0,,0,0,0,,0,0,0
18,1988,1988-10-09,6,24.005,BUF,,IND,W 34-23,15,70,4.67,0,0,0,,0,0,0,,0,0,0
19,1988,1988-10-17,7,24.013,BUF,@,NYJ,W 37-14,5,12,2.40,0,0,0,,0,0,0,,0,0,0
20,1988,1988-10-30,9,24.026,BUF,,GNB,W 28-0,9,34,3.78,0,1,6,6.00,0,0,0,,0,0,0
21,1988,1988-11-06,10,24.033,BUF,@,SEA,W 13-3,4,15,3.75,0,1,6,6.00,0,0,0,,0,0,0
22,1988,1988-11-14,11,24.041,BUF,@,MIA,W 31-6,6,21,3.50,0,0,0,,0,0,0,,0,0,0
23,1988,1988-11-20,12,24.047,BUF,,NYJ,W 9-6,2,3,1.50,0,0,0,,0,0,0,,0,0,0
24,1988,1988-11-27,13,24.054,BUF,@,CIN,L 21-35,1,2,2.00,0,0,0,,0,0,0,,0,0,0
25,1988,1988-12-04,14,24.061,BUF,@,TAM,L 5-10,3,16,5.33,0,0,0,,0,0,0,,0,0,0
26,1988,1988-12-11,15,24.068,BUF,,RAI,W 37-21,18,61,3.39,0,0,0,,0,0,0,,0,0,0
27,1988,1988-12-18,16,24.075,BUF,@,IND,L 14-17,6,15,2.50,0,1,3,3.00,0,0,0,,0,0,0
28,1989,1989-09-10,1,24.341,BUF,@,MIA,W 27-24,5,18,3.60,0,1,8,8.00,0,1,19,19.00,0,0,0
