ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,sacks,tackles_solo,tackles_assists
1,2009,2009-09-13,1,23.099,KAN,@,BAL,L 24-38,*,,,
2,2009,2009-09-20,2,23.106,KAN,,OAK,L 10-13,*,0.0,1,0
3,2009,2009-09-27,3,23.113,KAN,@,PHI,L 14-34,*,,,
4,2009,2009-10-04,4,23.120,KAN,,NYG,L 16-27,*,,,
5,2009,2009-10-11,5,23.127,KAN,,DAL,L 20-26,*,0.0,0,1
6,2009,2009-10-18,6,23.134,KAN,@,WAS,W 14-6,,0.0,1,1
7,2009,2009-10-25,7,23.141,KAN,,SDG,L 7-37,*,,,
8,2009,2009-11-08,8,23.155,KAN,@,JAX,L 21-24,*,0.0,7,0
9,2009,2009-11-15,9,23.162,KAN,@,OAK,W 16-10,*,0.0,1,0
10,2009,2009-11-22,10,23.169,KAN,,PIT,W 27-24,*,0.0,0,1
11,2009,2009-11-29,11,23.176,KAN,@,SDG,L 14-43,*,,,
12,2009,2009-12-06,12,23.183,KAN,,DEN,L 13-44,*,0.0,2,1
13,2009,2009-12-13,13,23.190,KAN,,BUF,L 10-16,,0.0,5,3
14,2009,2009-12-20,14,23.197,KAN,,CLE,L 34-41,*,0.0,3,1
15,2009,2009-12-27,15,23.204,KAN,@,CIN,L 10-17,*,0.0,3,3
16,2009,2010-01-03,16,23.211,KAN,@,DEN,W 44-24,*,0.0,3,0
17,2010,2010-09-13,1,24.099,KAN,,SDG,W 21-14,*,0.0,3,3
18,2010,2010-10-24,6,24.140,KAN,,JAX,W 42-20,,0.0,0,2
19,2010,2010-10-31,7,24.147,KAN,,BUF,W 13-10,,0.0,2,2
20,2010,2010-11-07,8,24.154,KAN,@,OAK,L 20-23,*,0.0,1,2
21,2010,2010-11-14,9,24.161,KAN,@,DEN,L 29-49,*,0.0,2,0
22,2010,2010-11-21,10,24.168,KAN,,ARI,W 31-13,,0.0,1,0
23,2010,2010-11-28,11,24.175,KAN,@,SEA,W 42-24,,,,
24,2010,2010-12-05,12,24.182,KAN,,DEN,W 10-6,,,,
25,2010,2010-12-12,13,24.189,KAN,@,SDG,L 0-31,,1.0,6,0
26,2010,2010-12-19,14,24.196,KAN,@,STL,W 27-13,,0.0,2,0
27,2010,2010-12-26,15,24.203,KAN,,TEN,W 34-14,,0.0,1,0
28,2010,2011-01-02,16,24.210,KAN,,OAK,L 10-31,,0.0,1,3
29,2011,2011-09-11,1,25.097,KAN,,BUF,L 7-41,*,0.0,0,1
30,2011,2011-09-18,2,25.104,KAN,@,DET,L 3-48,*,0.0,1,1
31,2011,2011-09-25,3,25.111,KAN,@,SDG,L 17-20,,0.0,3,2
32,2011,2011-10-02,4,25.118,KAN,,MIN,W 22-17,*,0.0,1,0
33,2011,2011-10-09,5,25.125,KAN,@,IND,W 28-24,*,0.0,1,4
34,2011,2011-10-23,6,25.139,KAN,@,OAK,W 28-0,*,0.0,1,0
35,2011,2011-10-31,7,25.147,KAN,,SDG,W 23-20,*,0.0,2,2
36,2011,2011-11-06,8,25.153,KAN,,MIA,L 3-31,*,0.0,1,0
37,2011,2011-11-13,9,25.160,KAN,,DEN,L 10-17,*,0.0,5,1
38,2011,2011-11-21,10,25.168,KAN,@,NWE,L 3-34,,0.0,1,2
39,2011,2011-11-27,11,25.174,KAN,,PIT,L 9-13,*,0.0,3,0
40,2011,2011-12-04,12,25.181,KAN,@,CHI,W 10-3,*,1.0,4,0
41,2011,2011-12-11,13,25.188,KAN,@,NYJ,L 10-37,*,0.0,6,2
42,2011,2011-12-18,14,25.195,KAN,,GNB,W 19-14,*,0.0,0,1
43,2011,2011-12-24,15,25.201,KAN,,OAK,L 13-16,*,0.0,5,0
44,2011,2012-01-01,16,25.209,KAN,@,DEN,W 7-3,*,0.0,3,2
