ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,sacks,def_int,def_int_yds,def_int_td
1,1982,1982-11-28,4,22.243,SDG,,DEN,W 30-20,,,,,,,,
2,1982,1982-12-05,5,22.250,SDG,@,CLE,W 30-13,,,,,,,,
3,1982,1982-12-11,6,22.256,SDG,@,SFO,W 41-37,,,,,,,,
4,1982,1982-12-20,7,22.265,SDG,,CIN,W 50-34,,,,,,,,
5,1982,1982-12-26,8,22.271,SDG,,BAL,W 44-26,,,,,,,,
6,1982,1983-01-02,9,22.278,SDG,,RAI,L 34-41,,,,,,,,
7,1983,1983-09-12,2,23.166,SDG,@,KAN,W 17-14,0,0,,0,,,,
8,1983,1983-09-25,4,23.179,SDG,,CLE,L 24-30,0,0,,0,,,,
9,1983,1983-10-02,5,23.186,SDG,@,NYG,W 41-34,0,0,,0,,,,
10,1983,1983-10-09,6,23.193,SDG,,SEA,W 28-21,0,0,,0,,,,
11,1983,1983-10-16,7,23.200,SDG,@,NWE,L 21-37,0,0,,0,,,,
12,1983,1983-10-23,8,23.207,SDG,@,DEN,L 6-14,0,0,,0,1.0,0,0,0
13,1983,1983-10-31,9,23.215,SDG,,WAS,L 24-27,1,17,17.00,0,0.0,0,0,0
14,1983,1983-11-06,10,23.221,SDG,@,PIT,L 3-26,0,0,,0,,,,
15,1983,1983-11-13,11,23.228,SDG,,DAL,W 24-23,2,34,17.00,0,0.0,0,0,0
16,1983,1983-11-20,12,23.235,SDG,@,STL,L 14-44,2,26,13.00,0,0.0,0,0,0
17,1983,1983-11-27,13,23.242,SDG,,DEN,W 31-7,0,0,,0,0.0,1,0,0
18,1984,1984-09-02,1,24.156,SDG,@,MIN,W 42-13,,,,,,,,
19,1984,1984-09-09,2,24.163,SDG,@,SEA,L 17-31,,,,,,,,
20,1984,1984-09-16,3,24.170,SDG,,HOU,W 31-14,,,,,,,,
21,1984,1984-09-24,4,24.178,SDG,@,RAI,L 30-33,,,,,,,,
22,1984,1984-11-18,12,24.233,SDG,,MIA,W 34-28,,,,,,,,
23,1984,1984-11-25,13,24.240,SDG,@,PIT,L 24-52,,,,,,,,
24,1984,1984-12-03,14,24.248,SDG,,CHI,W 20-7,,,,,,,,
25,1984,1984-12-09,15,24.254,SDG,@,DEN,L 13-16,,,,,,,,
26,1984,1984-12-16,16,24.261,SDG,,KAN,L 21-42,,,,,,,,
27,1985,1985-10-28,8,25.212,SDG,@,RAI,L 21-34,,,,,,,,
28,1985,1985-11-03,9,25.218,SDG,,DEN,W 30-10,,,,,,,,
29,1985,1985-11-10,10,25.225,SDG,,RAI,W 40-34,,,,,,,,
30,1985,1985-11-17,11,25.232,SDG,@,DEN,L 24-30,0,0,,0,0.0,1,30,0
31,1985,1985-11-24,12,25.239,SDG,@,HOU,L 35-37,,,,,,,,
32,1985,1985-12-01,13,25.246,SDG,,BUF,W 40-7,,,,,,,,
33,1985,1985-12-08,14,25.253,SDG,,PIT,W 54-44,,,,,,,,
34,1985,1985-12-15,15,25.260,SDG,,PHI,W 20-14,,,,,,,,
35,1985,1985-12-22,16,25.267,SDG,@,KAN,L 34-38,,,,,,,,
