ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs
1,1998,1998-09-06,1,27.284,MIA,@,IND,W 24-15,
2,1998,1998-09-13,2,27.291,MIA,,BUF,W 13-7,
3,1998,1998-09-20,3,27.298,MIA,,PIT,W 21-0,
4,1998,1998-10-04,4,27.312,MIA,@,NYJ,L 9-20,
5,1998,1998-10-12,5,27.320,MIA,@,JAX,L 21-28,
6,1998,1998-10-18,6,27.326,MIA,,STL,W 14-0,
7,1998,1998-10-25,7,27.333,MIA,,NWE,W 12-9,
8,1998,1998-11-01,8,27.340,MIA,@,BUF,L 24-30,
9,1998,1998-11-08,9,27.347,MIA,,IND,W 27-14,
10,1998,1998-11-15,10,27.354,MIA,@,CAR,W 13-9,
11,1998,1998-11-23,11,27.362,MIA,@,NWE,L 23-26,
12,1999,1999-09-13,1,28.291,MIA,@,DEN,W 38-21,*
13,1999,1999-09-19,2,28.297,MIA,,ARI,W 19-16,*
14,1999,1999-10-17,5,28.325,MIA,@,NWE,W 31-30,*
15,1999,1999-10-31,7,28.339,MIA,@,OAK,W 16-9,*
16,1999,1999-11-07,8,28.346,MIA,,TEN,W 17-0,*
17,1999,1999-11-14,9,28.353,MIA,@,BUF,L 3-23,*
18,1999,1999-11-21,10,28.360,MIA,,NWE,W 27-17,*
19,1999,1999-11-25,11,28.364,MIA,@,DAL,L 0-20,*
20,1999,1999-12-05,12,29.009,MIA,,IND,L 34-37,*
21,1999,1999-12-12,13,29.016,MIA,@,NYJ,L 20-28,*
22,1999,1999-12-19,14,29.023,MIA,,SDG,W 12-9,*
23,1999,1999-12-27,15,29.031,MIA,,NYJ,L 31-38,*
24,1999,2000-01-02,16,29.037,MIA,@,WAS,L 10-21,*
25,2000,2000-09-03,1,29.282,MIA,,SEA,W 23-0,
26,2000,2000-09-10,2,29.289,MIA,@,MIN,L 7-13,
27,2000,2000-09-17,3,29.296,MIA,,BAL,W 19-6,*
28,2000,2000-09-24,4,29.303,MIA,,NWE,W 10-3,
29,2000,2000-10-01,5,29.310,MIA,@,CIN,W 31-16,*
30,2000,2000-10-08,6,29.317,MIA,,BUF,W 22-13,
31,2000,2000-10-29,8,29.338,MIA,,GNB,W 28-20,*
32,2000,2000-11-05,9,29.345,MIA,@,DET,W 23-8,*
33,2000,2000-11-12,10,29.352,MIA,@,SDG,W 17-7,*
34,2000,2000-11-19,11,29.359,MIA,,NYJ,L 3-20,*
35,2000,2000-11-26,12,30.000,MIA,@,IND,W 17-14,
36,2000,2000-12-03,13,30.007,MIA,@,BUF,W 33-6,
37,2000,2000-12-10,14,30.014,MIA,,TAM,L 13-16,
38,2000,2000-12-17,15,30.021,MIA,,IND,L 13-20,*
39,2000,2000-12-24,16,30.028,MIA,@,NWE,W 27-24,
40,2001,2001-09-09,1,30.287,MIA,@,TEN,W 31-23,*
41,2001,2001-09-23,2,30.301,MIA,,OAK,W 18-15,*
42,2001,2001-09-30,3,30.308,MIA,@,STL,L 10-42,*
43,2001,2001-10-07,4,30.315,MIA,,NWE,W 30-10,*
44,2001,2001-10-14,5,30.322,MIA,@,NYJ,L 17-21,*
45,2001,2001-10-28,6,30.336,MIA,@,SEA,W 24-20,*
46,2001,2001-11-04,7,30.343,MIA,,CAR,W 23-6,*
47,2001,2001-11-11,8,30.350,MIA,@,IND,W 27-24,*
48,2001,2001-11-18,9,30.357,MIA,,NYJ,L 0-24,*
49,2001,2001-11-25,10,30.364,MIA,@,BUF,W 34-27,*
50,2002,2002-09-08,1,31.286,MIA,,DET,W 49-21,*
51,2002,2002-09-15,2,31.293,MIA,@,IND,W 21-13,*
52,2002,2002-09-22,3,31.300,MIA,,NYJ,W 30-3,*
53,2002,2002-09-29,4,31.307,MIA,@,KAN,L 30-48,*
54,2002,2002-11-04,8,31.343,MIA,@,GNB,L 10-24,
55,2002,2002-11-10,9,31.349,MIA,@,NYJ,L 10-13,*
56,2002,2002-11-17,10,31.356,MIA,,BAL,W 26-7,*
57,2002,2002-11-24,11,31.363,MIA,,SDG,W 30-3,*
58,2002,2002-12-01,12,32.005,MIA,@,BUF,L 21-38,*
59,2002,2002-12-09,13,32.013,MIA,,CHI,W 27-9,*
60,2002,2002-12-15,14,32.019,MIA,,OAK,W 23-17,*
61,2002,2002-12-21,15,32.025,MIA,@,MIN,L 17-20,*
62,2002,2002-12-29,16,32.033,MIA,@,NWE,L 24-27,*
