ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,sacks,def_int,def_int_yds,def_int_td
69,1999,1999-10-10,5,27.091,BUF,,PIT,W 24-21,*,,,,,,,,
70,1999,1999-10-17,6,27.098,BUF,,OAK,L 14-20,*,,,,,,,,
71,1999,1999-10-24,7,27.105,BUF,@,SEA,L 16-26,*,,,,,,,,
72,1999,1999-10-31,8,27.112,BUF,@,BAL,W 13-10,*,,,,,,,,
73,1999,1999-11-07,9,27.119,BUF,@,WAS,W 34-17,*,,,,,,,,
74,1999,1999-11-14,10,27.126,BUF,,MIA,W 23-3,*,,,,,,,,
75,1999,1999-11-21,11,27.133,BUF,@,NYJ,L 7-17,*,,,,,,,,
76,1999,1999-11-28,12,27.140,BUF,,NWE,W 17-7,*,0,0,,0,0.0,1,1,0
77,1999,1999-12-12,13,27.154,BUF,,NYG,L 17-19,*,,,,,,,,
78,1999,1999-12-19,14,27.161,BUF,@,ARI,W 31-21,*,,,,,,,,
79,2000,2000-09-03,1,28.054,BUF,,TEN,W 16-13,*,,,,,,,,
80,2000,2000-09-10,2,28.061,BUF,,GNB,W 27-18,,,,,,,,,
81,2000,2000-09-17,3,28.068,BUF,@,NYJ,L 14-27,,,,,,,,,
82,2000,2000-10-01,4,28.082,BUF,,IND,L 16-18,*,,,,,,,,
83,2000,2000-10-08,5,28.089,BUF,@,MIA,L 13-22,,0,0,,0,0.0,1,0,0
84,2000,2000-10-15,6,28.096,BUF,,SDG,W 27-24,,,,,,,,,
85,2000,2000-10-22,7,28.103,BUF,@,MIN,L 27-31,,,,,,,,,
86,2000,2000-10-29,8,28.110,BUF,,NYJ,W 23-20,*,,,,,,,,
87,2000,2000-11-05,9,28.117,BUF,@,NWE,W 16-13,*,0,0,,0,0.0,1,1,0
88,2000,2000-11-12,10,28.124,BUF,,CHI,W 20-3,,,,,,,,,
89,2000,2000-11-19,11,28.131,BUF,@,KAN,W 21-17,*,,,,,,,,
90,2000,2000-11-26,12,28.138,BUF,@,TAM,L 17-31,*,,,,,,,,
91,2000,2000-12-03,13,28.145,BUF,,MIA,L 6-33,,,,,,,,,
92,2000,2000-12-11,14,28.153,BUF,@,IND,L 20-44,*,,,,,,,,
93,2000,2000-12-17,15,28.159,BUF,,NWE,L 10-13,*,,,,,,,,
94,2000,2000-12-23,16,28.165,BUF,@,SEA,W 42-23,,,,,,,,,
95,2001,2001-09-09,1,29.060,BUF,,NOR,L 6-24,*,,,,,,,,
96,2001,2001-09-23,2,29.074,BUF,@,IND,L 26-42,*,,,,,,,,
97,2001,2001-09-30,3,29.081,BUF,,PIT,L 3-20,*,,,,,,,,
98,2001,2001-10-07,4,29.088,BUF,,NYJ,L 36-42,*,,,,,,,,
99,2001,2001-10-18,5,29.099,BUF,@,JAX,W 13-10,,0,0,,0,0.0,1,0,0
100,2001,2001-10-28,6,29.109,BUF,@,SDG,L 24-27,,,,,,,,,
101,2001,2001-11-04,7,29.116,BUF,,IND,L 14-30,,,,,,,,,
102,2001,2001-11-11,8,29.123,BUF,@,NWE,L 11-21,,,,,,,,,
103,2001,2001-11-18,9,29.130,BUF,,SEA,L 20-23,,,,,,,,,
104,2001,2001-11-25,10,29.137,BUF,,MIA,L 27-34,,,,,,,,,
105,2001,2001-12-02,11,29.144,BUF,@,SFO,L 0-35,,,,,,,,,
106,2001,2001-12-23,14,29.165,BUF,@,ATL,L 30-33,,,,,,,,,
107,2001,2001-12-30,15,29.172,BUF,@,NYJ,W 14-9,,,,,,,,,
108,2001,2002-01-06,16,29.179,BUF,@,MIA,L 7-34,,,,,,,,,
109,2002,2002-09-08,1,30.059,NOR,@,TAM,W 26-20,*,,,,,,,,
110,2002,2002-09-15,2,30.066,NOR,,GNB,W 35-20,*,,,,,,,,
111,2002,2002-09-22,3,30.073,NOR,@,CHI,W 29-23,*,,,,,,,,
112,2002,2002-09-29,4,30.080,NOR,@,DET,L 21-26,*,,,,,,,,
113,2002,2002-10-06,5,30.087,NOR,,PIT,W 32-29,*,,,,,,,,
114,2002,2002-10-13,6,30.094,NOR,@,WAS,W 43-27,*,,,,,,,,
115,2002,2002-10-20,7,30.101,NOR,,SFO,W 35-27,*,0,0,,0,0.0,1,0,0
116,2002,2002-10-27,8,30.108,NOR,,ATL,L 35-37,*,,,,,,,,
117,2002,2002-11-10,9,30.122,NOR,@,CAR,W 34-24,,,,,,,,,
118,2002,2002-11-17,10,30.129,NOR,@,ATL,L 17-24,,0,0,,0,0.0,1,10,0
119,2002,2002-11-24,11,30.136,NOR,,CLE,L 15-24,,,,,,,,,
120,2002,2002-12-01,12,30.143,NOR,,TAM,W 23-20,,,,,,,,,
121,2002,2002-12-08,13,30.150,NOR,@,BAL,W 37-25,*,,,,,,,,
122,2002,2002-12-15,14,30.157,NOR,,MIN,L 31-32,,,,,,,,,
123,2002,2002-12-22,15,30.164,NOR,@,CIN,L 13-20,,,,,,,,,
124,2002,2002-12-29,16,30.171,NOR,,CAR,L 6-10,,,,,,,,,
125,2003,2003-09-07,1,31.058,MIN,@,GNB,W 30-25,,,,,,,,,
126,2003,2003-09-14,2,31.065,MIN,,CHI,W 24-13,,,,,,,,,
127,2003,2003-09-21,3,31.072,MIN,@,DET,W 23-13,,,,,,,,,
128,2003,2003-09-28,4,31.079,MIN,,SFO,W 35-7,,,,,,,,,
129,2003,2003-10-05,5,31.086,MIN,@,ATL,W 39-26,,,,,,,,,
130,2003,2003-10-19,6,31.100,MIN,,DEN,W 28-20,,,,,,,,,
131,2003,2003-10-26,7,31.107,MIN,,NYG,L 17-29,,,,,,,,,
132,2003,2003-11-02,8,31.114,MIN,,GNB,L 27-30,,,,,,,,,
133,2003,2003-11-09,9,31.121,MIN,@,SDG,L 28-42,*,,,,,,,,
134,2003,2003-11-16,10,31.128,MIN,@,OAK,L 18-28,*,,,,,,,,
135,2003,2003-11-23,11,31.135,MIN,,DET,W 24-14,*,,,,,,,,
136,2003,2003-11-30,12,31.142,MIN,@,STL,L 17-48,*,,,,,,,,
137,2003,2003-12-07,13,31.149,MIN,,SEA,W 34-7,*,0,0,,0,0.0,1,1,0
138,2003,2003-12-14,14,31.156,MIN,@,CHI,L 10-13,*,,,,,,,,
139,2003,2003-12-20,15,31.162,MIN,,KAN,W 45-20,*,,,,,,,,
140,2003,2003-12-28,16,31.170,MIN,@,ARI,L 17-18,*,,,,,,,,
141,2005,2005-09-11,1,33.062,MIN,,TAM,L 13-24,,,,,,,,,
142,2005,2005-09-18,2,33.069,MIN,@,CIN,L 8-37,,,,,,,,,
143,2005,2005-09-25,3,33.076,MIN,,NOR,W 33-16,,,,,,,,,
144,2005,2005-10-02,4,33.083,MIN,@,ATL,L 10-30,*,,,,,,,,
145,2005,2005-10-16,5,33.097,MIN,@,CHI,L 3-28,,,,,,,,,
146,2005,2005-10-23,6,33.104,MIN,,GNB,W 23-20,,,,,,,,,
147,2005,2005-10-30,7,33.111,MIN,@,CAR,L 13-38,,,,,,,,,
