ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,pass_cmp,pass_att,pass_cmp_perc,pass_yds,pass_td,pass_int,pass_rating,pass_sacked,pass_sacked_yds,pass_yds_per_att,pass_adj_yds_per_att,rush_att,rush_yds,rush_yds_per_att,rush_td,targets,rec,rec_yds,rec_yds_per_rec,rec_td,catch_pct,rec_yds_per_tgt,all_td,scoring
24,1987,1987-11-29,11,26.049,SFO,,CLE,W 38-24,,0,1,0.00,0,0,0,39.6,0,0,0.00,0.00,2,-3,-1.50,0,,0,0,,0,,,0,0
25,1987,1987-12-14,13,26.064,SFO,,CHI,W 41-0,,9,19,47.37,100,4,0,103.1,0,0,5.26,9.47,8,43,5.38,0,,0,0,,0,,,0,0
26,1987,1987-12-20,14,26.070,SFO,,ATL,W 35-7,*,13,30,43.33,216,2,0,90.4,1,10,7.20,8.53,6,83,13.83,1,,0,0,,0,,,1,6
27,1987,1987-12-27,15,26.077,SFO,,RAM,W 48-0,*,10,13,76.92,174,3,0,157.9,0,0,13.38,18.00,4,29,7.25,0,,0,0,,0,,,0,0
28,1988,1988-09-04,1,26.329,SFO,@,NOR,W 34-33,,1,3,33.33,4,0,0,42.4,0,0,1.33,1.33,1,-2,-2.00,0,,0,0,,0,,,0,0
29,1988,1988-09-11,2,26.336,SFO,@,NYG,W 20-17,*,11,18,61.11,115,0,0,79.6,3,14,6.39,6.39,5,48,9.60,0,,0,0,,0,,,0,0
30,1988,1988-09-25,4,26.350,SFO,@,SEA,W 38-7,,4,6,66.67,49,1,0,131.2,0,0,8.17,11.50,1,-1,-1.00,0,,0,0,,0,,,0,0
31,1988,1988-10-09,6,26.364,SFO,,DEN,L 13-16,,0,3,0.00,0,0,2,0.0,0,0,0.00,-30.00,3,8,2.67,0,,0,0,,0,,,0,0
32,1988,1988-10-16,7,27.005,SFO,@,RAM,W 24-21,,0,2,0.00,0,0,0,39.6,0,0,0.00,0.00,1,0,0.00,0,,0,0,,0,,,0,0
33,1988,1988-10-24,8,27.013,SFO,@,CHI,L 9-10,,1,1,100.00,1,0,0,79.2,0,0,1.00,1.00,2,3,1.50,0,,0,0,,0,,,0,0
34,1988,1988-10-30,9,27.019,SFO,,MIN,W 24-21,*,14,25,56.00,232,1,0,100.7,4,23,9.28,10.08,7,72,10.29,1,,0,0,,0,,,1,6
35,1988,1988-11-06,10,27.026,SFO,@,PHO,L 23-24,*,14,27,51.85,145,1,0,80.0,4,28,5.37,6.11,3,26,8.67,0,,0,0,,0,,,0,0
36,1988,1988-11-21,12,27.041,SFO,,WAS,W 37-21,,0,2,0.00,0,0,1,0.0,1,5,0.00,-22.50,1,12,12.00,0,,0,0,,0,,,0,0
37,1988,1988-11-27,13,27.047,SFO,@,SDG,W 48-10,,2,3,66.67,14,0,0,77.1,0,0,4.67,4.67,2,9,4.50,0,,0,0,,0,,,0,0
38,1988,1988-12-18,16,27.068,SFO,,RAM,L 16-38,,7,11,63.64,120,0,0,100.6,1,5,10.91,10.91,1,9,9.00,0,,0,0,,0,,,0,0
39,1989,1989-10-08,5,27.362,SFO,@,NOR,W 24-20,,0,0,,0,0,0,,0,,,,3,-4,-1.33,0,,0,0,,0,,,0,0
40,1989,1989-10-15,6,28.004,SFO,@,DAL,W 31-14,*,13,18,72.22,174,2,1,116.4,1,2,9.67,9.39,11,79,7.18,0,,0,0,,0,,,0,0
41,1989,1989-10-22,7,28.011,SFO,,NWE,W 37-20,,11,12,91.67,188,3,0,158.3,2,13,15.67,20.67,3,17,5.67,0,,0,0,,0,,,0,0
42,1989,1989-10-29,8,28.018,SFO,@,NYJ,W 23-10,*,13,20,65.00,182,1,0,110.8,1,4,9.10,10.10,5,12,2.40,0,,0,0,,0,,,0,0
43,1989,1989-11-12,10,28.032,SFO,,ATL,W 45-3,,1,1,100.00,16,0,0,118.7,0,0,16.00,16.00,3,2,0.67,0,,0,0,,0,,,0,0
44,1989,1989-11-19,11,28.039,SFO,,GNB,L 17-21,,0,0,,0,0,0,,0,,,,0,0,,0,,0,0,,0,,,0,
45,1989,1989-11-27,12,28.047,SFO,,NYG,W 34-24,,0,1,0.00,0,0,0,39.6,0,0,0.00,0.00,1,1,1.00,0,,0,0,,0,,,0,0
46,1989,1989-12-03,13,28.053,SFO,@,ATL,W 23-10,,11,12,91.67,175,1,0,146.5,2,17,14.58,16.25,5,8,1.60,1,,0,0,,0,,,1,6
47,1989,1989-12-17,15,28.067,SFO,,BUF,W 21-10,*,9,19,47.37,166,1,2,55.9,4,34,8.74,5.05,4,0,0.00,1,,0,0,,0,,,1,6
48,1989,1989-12-24,16,28.074,SFO,,CHI,W 26-0,,6,9,66.67,100,0,0,103.9,1,7,11.11,11.11,3,11,3.67,0,,0,0,,0,,,0,0
49,1990,1990-10-21,6,29.010,SFO,,PIT,W 27-7,,0,0,,0,0,0,,0,,,,1,-2,-2.00,0,,0,0,,0,,,0,0
50,1990,1990-10-28,7,29.017,SFO,,CLE,W 20-17,,0,0,,0,0,0,,0,,,,0,0,,0,,,,,,,,,
51,1990,1990-11-11,9,29.031,SFO,@,DAL,W 24-6,,0,0,,0,0,0,,0,,,,0,0,,0,,,,,,,,,
52,1990,1990-11-18,10,29.038,SFO,,TAM,W 31-7,,1,1,100.00,14,0,0,118.7,0,0,14.00,14.00,0,0,,0,,0,0,,0,,,0,0
53,1990,1990-12-23,15,29.073,SFO,,NOR,L 10-13,*,22,37,59.46,208,0,0,75.1,4,33,5.62,5.62,8,102,12.75,0,,0,0,,0,,,0,0
54,1990,1990-12-30,16,29.080,SFO,@,MIN,W 20-17,,15,24,62.50,205,2,0,117.5,4,8,8.54,10.21,6,59,9.83,0,,0,0,,0,,,0,0
55,1991,1991-09-02,1,29.326,SFO,@,NYG,L 14-16,*,12,22,54.55,162,1,1,74.4,1,10,7.36,6.23,7,45,6.43,1,,0,0,,0,,,1,6
56,1991,1991-09-08,2,29.332,SFO,,SDG,W 34-14,*,26,36,72.22,348,3,0,130.3,1,4,9.67,11.33,5,30,6.00,0,,0,0,,0,,,0,0
57,1991,1991-09-15,3,29.339,SFO,@,MIN,L 14-17,*,19,27,70.37,275,2,1,112.4,2,10,10.19,10.00,5,35,7.00,0,,0,0,,0,,,0,0
58,1991,1991-09-22,4,29.346,SFO,,RAM,W 27-10,*,21,31,67.74,288,2,0,118.7,2,15,9.29,10.58,2,4,2.00,0,,0,0,,0,,,0,0
59,1991,1991-09-29,5,29.353,SFO,@,RAI,L 6-12,*,18,35,51.43,217,0,2,47.0,2,4,6.20,3.63,5,33,6.60,0,,0,0,,0,,,0,0
60,1991,1991-10-13,6,30.002,SFO,,ATL,L 34-39,*,22,38,57.89,348,2,3,73.1,1,5,9.16,6.66,11,68,6.18,2,,0,0,,0,,,2,12
61,1991,1991-10-20,7,30.009,SFO,,DET,W 35-3,*,18,20,90.00,237,2,0,149.4,0,0,11.85,13.85,7,40,5.71,0,,0,0,,0,,,0,0
62,1991,1991-10-27,8,30.016,SFO,@,PHI,W 23-7,*,10,15,66.67,96,1,0,106.5,2,11,6.40,7.73,5,32,6.40,0,,0,0,,0,,,0,0
63,1991,1991-11-03,9,30.023,SFO,@,ATL,L 14-17,*,11,19,57.89,187,1,1,87.0,2,20,9.84,8.53,5,34,6.80,0,,0,0,,0,,,0,0
64,1991,1991-12-14,15,30.064,SFO,,KAN,W 28-14,,2,4,50.00,21,0,0,65.6,0,0,5.25,5.25,6,31,5.17,0,,0,0,,0,,,0,0
65,1991,1991-12-23,16,30.073,SFO,,CHI,W 52-14,*,21,32,65.63,338,3,0,132.0,0,0,10.56,12.44,8,63,7.88,1,,0,0,,0,,,1,6
66,1992,1992-09-06,1,30.331,SFO,@,NYG,W 31-14,*,4,6,66.67,27,1,0,116.0,1,2,4.50,7.83,1,3,3.00,0,,0,0,,0,0.0%,,0,0
67,1992,1992-09-13,2,30.338,SFO,,BUF,L 31-34,*,26,37,70.27,449,3,1,127.0,1,10,12.14,12.54,7,50,7.14,0,,0,0,,0,0.0%,,0,0
68,1992,1992-09-20,3,30.345,SFO,@,NYJ,W 31-14,*,15,23,65.22,163,2,0,114.9,0,0,7.09,8.83,4,50,12.50,1,,0,0,,0,0.0%,,1,6
69,1992,1992-09-27,4,30.352,SFO,@,NOR,W 16-10,*,17,26,65.38,187,0,0,86.5,1,8,7.19,7.19,8,65,8.13,0,,0,0,,0,0.0%,,0,0
70,1992,1992-10-04,5,30.359,SFO,,RAM,W 27-24,*,20,29,68.97,247,0,1,80.7,2,9,8.52,6.97,3,60,20.00,2,,0,0,,0,0.0%,,2,12
71,1992,1992-10-11,6,31.000,SFO,@,NWE,W 24-12,*,19,27,70.37,234,2,1,106.1,2,6,8.67,8.48,9,69,7.67,0,,0,0,,0,0.0%,,0,0
72,1992,1992-10-18,7,31.007,SFO,,ATL,W 56-17,*,18,28,64.29,399,3,1,128.6,0,0,14.25,14.79,2,28,14.00,0,,0,0,,0,0.0%,,0,0
73,1992,1992-11-01,8,31.021,SFO,@,PHO,L 14-24,*,6,8,75.00,76,0,0,104.2,1,17,9.50,9.50,0,0,,0,,0,0,,0,0.0%,,0,0
74,1992,1992-11-09,9,31.029,SFO,@,ATL,W 41-3,*,12,18,66.67,143,3,0,130.3,2,5,7.94,11.28,7,39,5.57,0,,0,0,,0,0.0%,,0,0
75,1992,1992-11-15,10,31.035,SFO,,NOR,W 21-20,*,24,37,64.86,205,2,1,86.0,4,14,5.54,5.41,8,58,7.25,1,,0,0,,0,0.0%,,1,6
76,1992,1992-11-22,11,31.042,SFO,@,RAM,W 27-10,*,14,26,53.85,167,1,0,86.5,3,14,6.42,7.19,3,16,5.33,0,,0,0,,0,0.0%,,0,0
77,1992,1992-11-29,12,31.049,SFO,,PHI,W 20-14,*,24,35,68.57,342,2,0,119.0,2,13,9.77,10.91,6,26,4.33,0,,0,0,,0,0.0%,,0,0
78,1992,1992-12-06,13,31.056,SFO,,MIA,W 27-3,*,19,27,70.37,220,2,1,103.9,0,0,8.15,7.96,4,20,5.00,0,,0,0,,0,0.0%,,0,0
79,1992,1992-12-13,14,31.063,SFO,@,MIN,W 20-17,*,20,26,76.92,183,1,1,92.3,6,31,7.04,6.08,8,11,1.38,0,,0,0,,0,0.0%,,0,0
80,1992,1992-12-19,15,31.069,SFO,,TAM,W 21-14,*,18,31,58.06,270,3,0,119.0,3,15,8.71,10.65,6,42,7.00,0,,0,0,,0,0.0%,,0,0
81,1992,1992-12-28,16,31.078,SFO,,DET,W 24-6,*,12,18,66.67,153,0,0,93.1,1,8,8.50,8.50,0,0,,0,,0,0,,0,0.0%,,0,0
82,1993,1993-09-05,1,31.329,SFO,@,PIT,W 24-13,*,24,36,66.67,240,3,3,78.5,1,0,6.67,4.58,7,22,3.14,0,,0,0,,0,0.0%,,0,0
83,1993,1993-09-13,2,31.337,SFO,@,CLE,L 13-23,*,19,33,57.58,274,0,3,46.8,1,8,8.30,4.21,5,11,2.20,0,,0,0,,0,0.0%,,0,0
84,1993,1993-09-19,3,31.343,SFO,,ATL,W 37-30,*,18,22,81.82,210,3,1,127.1,0,0,9.55,10.23,5,52,10.40,0,1,1,6,6.00,0,100.0%,6.00,0,0
85,1993,1993-09-26,4,31.350,SFO,@,NOR,L 13-16,*,22,30,73.33,194,0,1,76.3,5,31,6.47,4.97,5,15,3.00,0,,0,0,,0,0.0%,,0,0
86,1993,1993-10-03,5,31.357,SFO,,MIN,W 38-19,*,17,24,70.83,224,1,1,96.5,4,20,9.33,8.29,5,27,5.40,0,,0,0,,0,0.0%,,0,0
87,1993,1993-10-17,6,32.006,SFO,@,DAL,L 17-26,*,24,33,72.73,267,1,0,106.5,4,18,8.09,8.70,6,40,6.67,0,,0,0,,0,0.0%,,0,0
88,1993,1993-10-24,7,32.013,SFO,,PHO,W 28-14,*,21,33,63.64,247,2,0,106.5,2,8,7.48,8.70,4,41,10.25,0,,0,0,,0,0.0%,,0,0
89,1993,1993-10-31,8,32.020,SFO,,RAM,W 40-17,*,22,34,64.71,245,1,0,95.8,0,0,7.21,7.79,7,57,8.14,0,,0,0,,0,0.0%,,0,0
90,1993,1993-11-14,9,32.034,SFO,@,TAM,W 45-21,*,23,29,79.31,311,4,0,150.9,0,0,10.72,13.48,3,17,5.67,0,,0,0,,0,0.0%,,0,0
91,1993,1993-11-22,10,32.042,SFO,,NOR,W 42-7,*,14,21,66.67,205,3,0,137.9,2,8,9.76,12.62,3,34,11.33,1,,0,0,,0,0.0%,,1,6
92,1993,1993-11-28,11,32.048,SFO,@,RAM,W 35-10,*,26,32,81.25,462,4,1,145.3,3,10,14.44,15.53,2,3,1.50,0,,0,0,,0,0.0%,,0,0
93,1993,1993-12-05,12,32.055,SFO,,CIN,W 21-8,*,13,25,52.00,179,0,2,41.9,1,6,7.16,3.56,4,21,5.25,0,1,1,-4,-4.00,0,100.0%,-4.00,0,0
94,1993,1993-12-11,13,32.061,SFO,@,ATL,L 24-27,*,24,39,61.54,268,1,2,69.2,3,17,6.87,5.08,3,16,5.33,1,,0,0,,0,0.0%,,1,6
95,1993,1993-12-19,14,32.069,SFO,@,DET,W 55-17,*,17,23,73.91,354,4,0,155.3,0,0,15.39,18.87,3,19,6.33,0,,0,0,,0,0.0%,,0,0
96,1993,1993-12-25,15,32.075,SFO,,HOU,L 7-10,*,15,29,51.72,178,0,2,42.0,2,10,6.14,3.03,5,20,4.00,0,,0,0,,0,0.0%,,0,0
97,1993,1994-01-03,16,32.084,SFO,,PHI,L 34-37,*,15,19,78.95,165,2,0,137.9,3,24,8.68,10.79,2,12,6.00,0,,0,0,,0,0.0%,,0,0
98,1994,1994-09-05,1,32.329,SFO,,RAI,W 44-14,*,19,32,59.38,308,4,1,118.2,2,16,9.63,10.72,5,51,10.20,0,0,0,0,,0,0.0%,,0,0
99,1994,1994-09-11,2,32.335,SFO,@,KAN,L 17-24,*,24,34,70.59,288,1,2,81.5,4,17,8.47,6.41,5,20,4.00,0,0,0,0,,0,0.0%,,0,0
100,1994,1994-09-18,3,32.342,SFO,@,RAM,W 34-19,*,31,39,79.49,355,2,0,121.7,2,6,9.10,10.13,5,23,4.60,2,0,0,0,,0,0.0%,,2,12
101,1994,1994-09-25,4,32.349,SFO,,NOR,W 24-13,*,25,39,64.10,247,2,2,77.6,5,23,6.33,5.05,0,0,,0,0,0,0,,0,0.0%,,0,0
102,1994,1994-10-02,5,32.356,SFO,,PHI,L 8-40,*,11,23,47.83,99,0,2,23.6,1,4,4.30,0.39,3,5,1.67,1,0,0,0,,0,0.0%,,1,6
103,1994,1994-10-09,6,32.363,SFO,@,DET,W 27-21,*,19,25,76.00,152,1,0,104.1,2,9,6.08,6.88,4,0,0.00,0,0,0,0,,0,0.0%,,0,0
104,1994,1994-10-16,7,33.005,SFO,@,ATL,W 42-3,*,15,16,93.75,143,4,0,143.5,1,5,8.94,13.94,1,-1,-1.00,0,0,0,0,,0,0.0%,,0,0
105,1994,1994-10-23,8,33.012,SFO,,TAM,W 41-16,*,20,26,76.92,255,1,0,119.9,2,13,9.81,10.58,2,31,15.50,0,0,0,0,,0,0.0%,,0,0
106,1994,1994-11-06,9,33.026,SFO,@,WAS,W 37-22,*,15,25,60.00,291,1,1,97.2,1,3,11.64,10.64,1,1,1.00,1,0,0,0,,0,0.0%,,1,6
107,1994,1994-11-13,10,33.033,SFO,,DAL,W 21-14,*,12,21,57.14,183,2,0,117.8,3,22,8.71,10.62,8,60,7.50,1,0,0,0,,0,0.0%,,1,6
108,1994,1994-11-20,11,33.040,SFO,,RAM,W 31-27,*,30,44,68.18,325,4,0,120.0,0,0,7.39,9.20,10,23,2.30,0,0,0,0,,0,0.0%,,0,0
109,1994,1994-11-28,12,33.048,SFO,@,NOR,W 35-14,*,24,30,80.00,281,4,0,145.3,2,11,9.37,12.03,7,43,6.14,0,0,0,0,,0,0.0%,,0,0
110,1994,1994-12-04,13,33.054,SFO,,ATL,W 50-14,*,22,33,66.67,294,3,1,112.4,2,6,8.91,9.36,3,16,5.33,2,0,0,0,,0,0.0%,,2,12
111,1994,1994-12-11,14,33.061,SFO,@,SDG,W 38-15,*,25,32,78.13,304,2,0,127.1,1,6,9.50,10.75,2,4,2.00,0,0,0,0,,0,0.0%,,0,0
112,1994,1994-12-17,15,33.067,SFO,,DEN,W 42-19,*,20,29,68.97,350,3,1,130.0,1,8,12.07,12.59,1,11,11.00,0,0,0,0,,0,0.0%,,0,0
113,1994,1994-12-26,16,33.076,SFO,@,MIN,L 14-21,*,12,13,92.31,94,1,0,122.4,2,14,7.23,8.77,1,6,6.00,0,0,0,0,,0,0.0%,,0,0
114,1995,1995-09-03,1,33.327,SFO,@,NOR,W 24-22,*,21,27,77.78,260,2,0,131.5,5,27,9.63,11.11,9,50,5.56,0,0,0,0,,0,0.0%,,0,0
115,1995,1995-09-10,2,33.334,SFO,,ATL,W 41-10,*,27,40,67.50,331,3,1,107.4,0,0,8.28,8.65,5,50,10.00,0,0,0,0,,0,0.0%,,0,0
116,1995,1995-09-17,3,33.341,SFO,,NWE,W 28-3,*,29,42,69.05,284,3,1,101.7,3,11,6.76,7.12,4,20,5.00,1,0,0,0,,0,0.0%,,1,6
117,1995,1995-09-25,4,33.349,SFO,@,DET,L 24-27,*,27,44,61.36,348,2,1,91.9,1,10,7.91,7.80,4,11,2.75,0,0,0,0,,0,0.0%,,0,0
118,1995,1995-10-01,5,33.355,SFO,,NYG,W 20-6,*,26,40,65.00,202,1,0,85.6,0,0,5.05,5.55,5,32,6.40,0,0,0,0,,0,0.0%,,0,0
119,1995,1995-10-15,6,34.004,SFO,@,IND,L 17-18,*,28,40,70.00,229,1,1,82.2,6,22,5.73,5.10,2,8,4.00,0,0,0,0,,0,0.0%,,0,0
120,1995,1995-11-26,12,34.046,SFO,,STL,W 41-13,*,21,32,65.63,226,3,2,91.4,0,0,7.06,6.13,3,13,4.33,0,0,0,0,,0,0.0%,,0,0
121,1995,1995-12-03,13,34.053,SFO,,BUF,W 27-17,*,28,44,63.64,243,0,1,68.7,4,22,5.52,4.50,2,13,6.50,0,0,0,0,,0,0.0%,,0,0
122,1995,1995-12-10,14,34.060,SFO,@,CAR,W 31-10,*,31,45,68.89,336,2,1,96.2,3,14,7.47,7.36,5,21,4.20,1,0,0,0,,0,0.0%,,1,6
123,1995,1995-12-18,15,34.068,SFO,,MIN,W 37-30,*,30,49,61.22,425,3,2,92.6,1,0,8.67,8.06,7,8,1.14,1,0,0,0,,0,0.0%,,1,6
124,1995,1995-12-24,16,34.074,SFO,@,ATL,L 27-28,*,31,44,70.45,316,0,1,81.3,2,9,7.18,6.16,4,24,6.00,0,0,0,0,,0,0.0%,,0,0
125,1996,1996-09-01,1,34.326,SFO,,NOR,W 27-11,*,18,29,62.07,199,0,0,82.4,3,18,6.86,6.86,6,52,8.67,0,0,0,0,,0,0.0%,,0,0
126,1996,1996-09-08,2,34.333,SFO,,STL,W 34-0,*,15,18,83.33,138,0,0,98.6,1,2,7.67,7.67,4,14,3.50,0,0,0,0,,0,0.0%,,0,0
127,1996,1996-09-22,3,34.347,SFO,@,CAR,L 7-23,*,24,40,60.00,267,1,1,77.8,4,15,6.68,6.05,1,7,7.00,0,0,0,0,,0,0.0%,,0,0
128,1996,1996-10-20,7,35.009,SFO,,CIN,W 28-21,*,19,30,63.33,274,2,3,75.6,4,23,9.13,5.97,10,45,4.50,1,0,0,0,,0,0.0%,,1,6
129,1996,1996-10-27,8,35.016,SFO,@,HOU,W 10-9,*,1,1,100.00,9,0,0,104.2,0,0,9.00,9.00,0,0,,0,0,0,0,,0,0.0%,,0,0
130,1996,1996-11-03,9,35.023,SFO,@,NOR,W 24-17,*,12,23,52.17,149,1,0,87.0,6,34,6.48,7.35,5,9,1.80,1,0,0,0,,0,0.0%,,1,6
131,1996,1996-11-10,10,35.030,SFO,,DAL,L 17-20,*,7,13,53.85,83,1,0,99.2,2,4,6.38,7.92,2,4,2.00,0,0,0,0,,0,0.0%,,0,0
132,1996,1996-11-24,12,35.044,SFO,@,WAS,W 19-16,*,33,41,80.49,295,0,0,96.6,4,20,7.20,7.20,4,25,6.25,0,0,0,0,,0,0.0%,,0,0
133,1996,1996-12-02,13,35.052,SFO,@,ATL,W 34-10,*,23,30,76.67,254,1,0,112.4,2,5,8.47,9.13,6,43,7.17,2,0,0,0,,0,0.0%,,2,12
134,1996,1996-12-08,14,35.058,SFO,,CAR,L 24-30,*,27,41,65.85,393,3,2,101.0,5,18,9.59,8.85,5,63,12.60,0,0,0,0,,0,0.0%,,0,0
135,1996,1996-12-15,15,35.065,SFO,@,PIT,W 25-15,*,24,36,66.67,253,3,0,114.7,3,21,7.03,8.69,6,22,3.67,0,0,0,0,,0,0.0%,,0,0
136,1996,1996-12-23,16,35.073,SFO,,DET,W 24-14,*,11,14,78.57,96,2,0,134.8,0,0,6.86,9.71,3,26,8.67,0,0,0,0,,0,0.0%,,0,0
137,1997,1997-08-31,1,35.324,SFO,@,TAM,L 6-13,*,4,8,50.00,33,0,1,21.4,4,22,4.13,-1.50,1,1,1.00,0,0,0,0,,0,0.0%,,0,0
138,1997,1997-09-14,3,35.338,SFO,,NOR,W 33-7,*,18,21,85.71,220,3,0,149.9,5,39,10.48,13.33,2,12,6.00,0,0,0,0,,0,0.0%,,0,0
139,1997,1997-09-21,4,35.345,SFO,,ATL,W 34-7,*,17,24,70.83,336,2,0,141.0,2,9,14.00,15.67,0,0,,0,0,0,0,,0,0.0%,,0,0
140,1997,1997-09-29,5,35.353,SFO,@,CAR,W 34-21,*,16,24,66.67,152,1,0,97.9,2,3,6.33,7.17,6,16,2.67,1,0,0,0,,0,0.0%,,1,6
141,1997,1997-10-12,6,36.001,SFO,,STL,W 30-10,*,19,30,63.33,223,3,1,105.3,4,34,7.43,7.93,3,25,8.33,0,0,0,0,,0,0.0%,,0,0
142,1997,1997-10-19,7,36.008,SFO,@,ATL,W 35-28,*,16,25,64.00,259,2,1,108.6,3,18,10.36,10.16,4,29,7.25,0,0,0,0,,0,0.0%,,0,0
143,1997,1997-10-26,8,36.015,SFO,@,NOR,W 23-0,*,20,32,62.50,230,2,0,104.9,3,20,7.19,8.44,1,8,8.00,0,0,0,0,,0,0.0%,,0,0
144,1997,1997-11-02,9,36.022,SFO,,DAL,W 17-10,*,15,23,65.22,180,0,1,70.9,1,7,7.83,5.87,3,3,1.00,0,0,0,0,,0,0.0%,,0,0
145,1997,1997-11-10,10,36.030,SFO,@,PHI,W 24-12,*,13,23,56.52,103,0,1,49.7,1,7,4.48,2.52,5,26,5.20,0,0,0,0,,0,0.0%,,0,0
146,1997,1997-11-16,11,36.036,SFO,,CAR,W 27-19,*,17,22,77.27,221,1,0,123.5,0,0,10.05,10.95,6,22,3.67,1,0,0,0,,0,0.0%,,1,6
147,1997,1997-11-23,12,36.043,SFO,,SDG,W 17-10,*,20,30,66.67,245,2,0,113.9,2,17,8.17,9.50,4,8,2.00,0,0,0,0,,0,0.0%,,0,0
148,1997,1997-11-30,13,36.050,SFO,@,KAN,L 9-44,*,17,23,73.91,184,0,1,78.9,4,23,8.00,6.04,2,7,3.50,0,0,0,0,,0,0.0%,,0,0
149,1997,1997-12-07,14,36.057,SFO,,MIN,W 28-17,*,20,25,80.00,280,2,0,140.0,2,10,11.20,12.80,10,31,3.10,1,0,0,0,,0,0.0%,,1,6
